id,tokens,slots,intent
train-01463,BOS show me flights from denver to washington dc on a wednesday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O B-depart_date.day_name O,atis_flight
train-01464,BOS all flights from boston to washington dc EOS,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01465,BOS show me flights from denver to washington dc on wednesdays EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name O,atis_flight
train-01466,BOS which flights depart from toronto and arrive in washington dc EOS,O O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01467,BOS all flights from boston to washington dc on november eleventh EOS,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-01468,BOS i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
train-01469,BOS list all round trip fares from pittsburgh to washington dc EOS,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_airfare
train-01470,BOS list the nonstop flights from miami to washington dc EOS,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01471,BOS show me flights from pittsburgh to dc EOS,O O O O O B-fromloc.city_name O B-toloc.state_code O,atis_flight
train-01472,BOS show me the latest flight on wednesday from atlanta to washington dc EOS,O O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01473,BOS all flights from boston to washington dc on the tenth of november EOS,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O B-depart_date.day_number O B-depart_date.month_name O,atis_flight
train-01474,BOS is there a united airlines flight from miami to washington dc arriving around noon EOS,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-arrive_time.time_relative B-arrive_time.time O,atis_flight
train-01475,BOS show me all flights from san francisco to washington dc EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01476,BOS show me the flights from san diego to washington dc EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01477,BOS show me the flights from atlanta to washington dc on wednesday night and thursday morning EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.period_of_day O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-01478,BOS please list the flights from toronto to washington dc EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01479,BOS how about flights from milwaukee to washington dc on tuesday mornings EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-01480,BOS i want all flights from atlanta to washington dc on thursday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name O,atis_flight
train-01481,BOS show me the price of all flights from atlanta to washington dc EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_airfare
train-01482,BOS flights from atlanta to washington dc EOS,O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight
train-01483,BOS i would like a morning flight from milwaukee to denver colorado please EOS,O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O,atis_flight
train-01484,BOS i'd like a round trip ticket from los angeles to tacoma washington EOS,O O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_airfare
train-01485,BOS on tuesday what flights leave phoenix to st. paul minnesota and leave after noon EOS,O O B-depart_date.day_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O B-depart_time.time_relative B-depart_time.time O,atis_flight
train-01486,BOS may i have a listing of flights from long beach to columbus ohio on tuesday EOS,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name O,atis_flight
train-01487,BOS i'd like to get a flight leaving san francisco and arriving at philadelphia pennsylvania EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01488,BOS i need information on flights leaving philadelphia on friday arriving in oakland california EOS,O O O O O O O B-fromloc.city_name O B-depart_date.day_name O O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01489,BOS what flights do you have from burbank to tacoma washington EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01490,BOS what are the nonstop flights between san jose and houston texas EOS,O O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01491,BOS flights from ontario to florida EOS,O O O B-fromloc.city_name O B-toloc.state_name O,atis_flight
train-01492,BOS i'd like to find a flight from las vegas to detroit michigan that leaves in the afternoon on monday EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O O B-depart_time.period_of_day O B-depart_date.day_name O,atis_flight
train-01493,BOS i'd like to know the earliest flights from boston to atlanta georgia EOS,O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01494,BOS may i have a listing of flights from minneapolis to long beach california on wednesday EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O B-depart_date.day_name O,atis_flight
train-01495,BOS flight from dallas to oakland california on monday EOS,O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name O,atis_flight
train-01496,BOS on monday i'd like to travel from las vegas to detroit michigan EOS,O O B-depart_date.day_name O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01497,BOS i would like a flight on tuesday which leaves from san diego to indianapolis indiana and that leaves in the afternoon EOS,O O O O O O O B-depart_date.day_name O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O O O B-depart_time.period_of_day O,atis_flight
train-01498,BOS please show me flights from atlanta to oakland california on thursday after 1600 hours EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-01499,BOS what do you have on monday from dallas fort worth to oakland california EOS,O O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01500,BOS flights from indianapolis to seattle washington EOS,O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01501,BOS what are the flights between cincinnati and san jose california which leave after 6 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-01502,BOS flight from salt lake city to oakland california EOS,O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01503,BOS list flights from salt lake city to phoenix arizona tuesday EOS,O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name B-depart_date.day_name O,atis_flight
train-01504,BOS show me the flights from minneapolis to indiana EOS,O O O O O O B-fromloc.city_name O B-toloc.state_name O,atis_flight
train-01505,BOS hi i need to go from cincinnati to san jose california after 6 pm on saturday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
train-01506,BOS what flights are available friday afternoon from philadelphia to oakland california EOS,O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01507,BOS may i have a listing of flights from minneapolis to long beach california on tuesday EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O B-depart_date.day_name O,atis_flight
train-01508,BOS what flights depart from pittsburgh and arrive in oakland california EOS,O O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01509,BOS which flights are between boston and baltimore washington EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01510,BOS may i have a listing of flights from milwaukee to tacoma washington departing in the evening EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O B-depart_time.period_of_day O,atis_flight
train-01511,BOS show me all flights on us airlines from boston to oakland california which leave after 11 o'clock am EOS,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O,atis_flight
train-01512,BOS i would like information on flights from philadelphia to oakland california on friday afternoon EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-01513,BOS show me the flights between milwaukee and indiana EOS,O O O O O O B-fromloc.city_name O B-toloc.state_name O,atis_flight
train-01514,BOS flight on monday from philadelphia to oakland california early morning EOS,O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name B-depart_time.period_of_day B-depart_time.period_of_day O,atis_flight
train-01515,BOS does us air have a flight from toronto to salt lake city monday may thirty first EOS,O O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01516,BOS what is your earliest flight from boston to washington on august twenty seventh EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01517,BOS okay that one's great too now we're going to go on april twenty second dallas to washington the latest nighttime departure one way EOS,O O O O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O B-flight_mod B-depart_time.period_of_day O B-round_trip I-round_trip O,atis_flight
train-01518,BOS what is the cheapest flight from denver to pittsburgh on july twenty sixth EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01519,BOS which flights arrive in burbank from las vegas on saturday april twenty third in the afternoon EOS,O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
train-01520,BOS i would like to book a flight for august twenty seventh from baltimore to san francisco on us air EOS,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-01521,BOS i would like to fly from denver to boston on wednesday the twenty first EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01522,BOS list flights from houston to memphis june twenty ninth EOS,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01523,BOS please show me the flights from las vegas to detroit on the twenty eighth EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01524,BOS what are the flights from kansas city to burbank on saturday may twenty two on southwest EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-airline_name O,atis_flight
train-01525,BOS display all flights from baltimore to boston on july twenty ninth EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01526,BOS what's the cheapest fare for a round trip from indianapolis to orlando on december twenty seventh EOS,O O O B-cost_relative O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_airfare
train-01527,BOS indianapolis to orlando december twenty seventh EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01528,BOS what flights leave cleveland going to indianapolis on april twenty first in the morning EOS,O O O O B-fromloc.city_name O O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
train-01529,BOS i would like to book a flight on us air first class from cleveland to miami on february twenty fourth EOS,O O O O O O O O O B-airline_name I-airline_name B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01530,BOS what flight do you have from dallas to denver on august twenty seventh in the morning EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
train-01531,BOS what flights leave from atlanta to boston on june twenty ninth in the afternoon EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
train-01532,BOS on november twenty third what flights are available between boston and denver EOS,O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01533,BOS flight from long beach to columbus on twenty seventh EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01534,BOS i'm trying to find a flight from kansas city to burbank on saturday the twenty second EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01535,BOS please list all flights between indianapolis and orlando on the twenty seventh of december EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name O,atis_flight
train-01536,BOS what flights are between boston and atlanta on july thirty first EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01537,BOS show prices for all flights from baltimore to dallas on july twenty ninth EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_airfare
train-01538,BOS display all flights from boston to baltimore on july thirty first EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01539,BOS cheapest fare round trip from indianapolis to orlando on december twenty seventh EOS,O B-cost_relative O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_airfare
train-01540,BOS give me the flights with the fares from indianapolis to orlando on december twenty seventh EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01541,BOS i'd like to fly from atlanta to denver on august twenty ninth EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01542,BOS what is your last trip on august twenty seventh from washington to boston EOS,O O O O B-flight_mod O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01543,BOS i would like to book a flight for august twenty seventh with us air from baltimore to oakland what flights do you have available EOS,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O O O O O,atis_flight
train-01544,BOS what is your last trip from washington to boston on august twenty seventh EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01545,BOS on november twenty third what flights go from atlanta to denver on delta airlines EOS,O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-01546,BOS show me the available flights from san francisco to boston on november twenty fourth EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01547,BOS atlanta to pittsburgh july twenty third EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01548,BOS which flights are available on april twenty first in the morning from nashville to tacoma EOS,O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01549,BOS is there a united flight from baltimore to san francisco on the morning of august twenty seventh EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01550,BOS what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01551,BOS show me flights which leave from boston on july twenty second arriving in pittsburgh EOS,O O O O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-toloc.city_name O,atis_flight
train-01552,BOS give me the flights with the fares on december twenty seventh from indianapolis to orlando EOS,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01553,BOS show me flights on september twenty sixth please EOS,O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O,atis_flight
train-01554,BOS what flight do you have from pittsburgh to san francisco on the morning of august twenty seventh EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01555,BOS what night flight do you have from san francisco to denver on united on the evening of august twenty seventh EOS,O O B-depart_time.period_of_day O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01556,BOS on usa air how many flights leaving oakland on july twenty seventh to boston nonstop EOS,O O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-toloc.city_name B-flight_stop O,atis_flight
train-01557,BOS i'd like a round trip flight from kansas city to chicago on wednesday may twenty sixth arriving at 7 pm EOS,O O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-arrive_time.time I-arrive_time.time O,atis_flight
train-01558,BOS would you be able to put me on a flight with delta leaving the morning of august twenty seventh from baltimore to san francisco EOS,O O O O O O O O O O O O B-airline_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01559,BOS may i have a list of flights going from boston to denver on the twenty ninth of july EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name O,atis_flight
train-01560,BOS tell me about flights on american airlines from dallas to san francisco on june twenty ninth EOS,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01561,BOS give me the cheapest round trip flights from indianapolis to orlando around december twenty fifth EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01562,BOS what are the flights from las vegas to burbank also on saturday may twenty two EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01563,BOS show all flights from boston to denver on july thirty first EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01564,BOS 630 am flight on august twenty seventh from atlanta to dallas EOS,O B-depart_time.time I-depart_time.time O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01565,BOS cheapest fare from indianapolis to orlando on the twenty seventh of december EOS,O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name O,atis_airfare
train-01566,BOS tell me about flights on american airlines from dallas fort worth to philadelphia on june twenty ninth EOS,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01567,BOS list flights from phoenix to detroit on thursday june twenty fourth EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01568,BOS what flight do you have from san francisco to pittsburgh on the evening of august twenty seventh EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01569,BOS display all flights from baltimore to dallas on july twenty ninth EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01570,BOS do you have a night flight from washington to boston on august twenty seventh EOS,O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01571,BOS could you tell me the cheapest fare from atlanta to boston on thirty first of august EOS,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name O,atis_airfare
train-01572,BOS how about april twenty seventh denver to washington EOS,O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01573,BOS what are the flights from kansas city to burbank on saturday may twenty two on america west EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-airline_name I-airline_name O,atis_flight
train-01574,BOS i would like to book a flight on us air first class from cleveland to miami on february twenty second EOS,O O O O O O O O O B-airline_name I-airline_name B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01575,BOS which flights are available from san jose to nashville leaving in the morning on april twenty three EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01576,BOS on july twenty third all flights on american airlines from philadelphia to san francisco EOS,O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01577,BOS give me the flights on december twenty seventh with the fares from indianapolis to orlando EOS,O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01578,BOS from denver to pittsburgh on april twenty first i need the cheapest flight EOS,O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-cost_relative O O,atis_flight
train-01579,BOS what flight leaves dallas for atlanta on august twenty seventh in the evening EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
train-01580,BOS is there a flight on american airlines going from boston to san francisco on june twenty eighth EOS,O O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01581,BOS cheapest one way fare from indianapolis to orlando on december twenty seventh EOS,O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_airfare
train-01582,BOS please list the flights from dallas fort worth to boston on july twenty third EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-01583,BOS i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh EOS,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_airfare
train-01584,BOS what does nw stand for EOS,O O O B-airline_code O O O,atis_abbreviation
train-01585,BOS what is ua EOS,O O O B-airline_code O,atis_abbreviation
train-01586,BOS what does hp stand for EOS,O O O B-airline_code O O O,atis_abbreviation
train-01587,BOS define airline ua EOS,O O O B-airline_code O,atis_abbreviation
train-01588,BOS what is the code for business class EOS,O O O O O O B-class_type I-class_type O,atis_abbreviation
train-01589,BOS what does ua mean EOS,O O O B-airline_code O O,atis_abbreviation
train-01590,BOS what does ff mean EOS,O O O B-airline_code O O,atis_abbreviation
train-01591,BOS what is ff EOS,O O O B-airline_code O,atis_abbreviation
train-01592,BOS what does ua stand for EOS,O O O B-airline_code O O O,atis_abbreviation
train-01593,BOS explain the fare codes EOS,O O O O O O,atis_abbreviation
train-01594,BOS what does us stand for EOS,O O O B-airline_code O O O,atis_abbreviation
train-01595,BOS what is as EOS,O O O B-airline_code O,atis_abbreviation
train-01596,BOS show me what fare codes symbols stand for EOS,O O O O O O O O O O,atis_abbreviation
train-01597,BOS what does ea mean EOS,O O O B-airline_code O O,atis_abbreviation
train-01598,BOS what does the abbreviation dl mean EOS,O O O O O B-airline_code O O,atis_abbreviation
train-01599,BOS does dl stand for delta EOS,O O B-airline_code O O B-airline_name O,atis_abbreviation
train-01600,BOS what the abbreviation us stand for EOS,O O O O B-airline_code O O O,atis_abbreviation
train-01601,BOS could you tell me what the abbreviation us stands for EOS,O O O O O O O O B-airline_code O O O,atis_abbreviation
train-01602,BOS what does us mean EOS,O O O B-airline_code O O,atis_abbreviation
train-01603,BOS what does co mean EOS,O O O B-airline_code O O,atis_abbreviation
train-01604,BOS what does the abbreviation ua mean EOS,O O O O O B-airline_code O O,atis_abbreviation
train-01605,BOS what does the abbreviation co mean EOS,O O O O O B-airline_code O O,atis_abbreviation
train-01606,BOS i need a flight from indianapolis to houston on twa EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_code O,atis_flight
train-01607,BOS i would like to fly on twa from baltimore to san francisco EOS,O O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01608,BOS what airline is aa EOS,O O O O B-airline_code O,atis_airline
train-01609,BOS what is airline ff EOS,O O O O B-airline_code O,atis_airline
