id,tokens,slots,intent
test-00312,BOS show me the flights from san diego to newark by way of houston EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
test-00313,BOS find a flight on american airlines from boston to san francisco that makes a stopover in denver EOS,O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name O,atis_flight
test-00314,BOS i'm looking for a flight that goes from ontario to westchester and stops in chicago EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
test-00315,BOS list the flights from philadelphia to san francisco via dallas EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name O,atis_flight
test-00316,BOS are there any flights from denver to atlanta with stops in pittsburgh EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
test-00317,BOS i need a flight from baltimore to seattle that stops in minneapolis EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
test-00318,BOS i would like a flight that leaves on friday from philadelphia to dallas that makes a stop in atlanta EOS,O O O O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name O,atis_flight
test-00319,BOS list flights from philadelphia to dallas that stop in atlanta EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
test-00320,BOS what is the available ground transportation between san francisco and downtown EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O,atis_ground_service
test-00321,BOS what ground transportation is there from the airport in atlanta to downtown EOS,O O O O O O O O O O B-fromloc.city_name O O O,atis_ground_service
test-00322,BOS what flights go from dallas to denver leaving after 3 pm EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00323,BOS can you list all flights from chicago to st. louis that depart after 12 noon EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00324,BOS is there a flight between philadelphia and denver that leaves philadelphia around 2 o'clock in the afternoon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day O,atis_flight
test-00325,BOS what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night EOS,O O O O B-fromloc.city_name O O B-toloc.city_name O O B-depart_time.time_relative O B-depart_time.time I-depart_time.time O B-depart_time.period_of_day O,atis_flight
test-00326,BOS dallas to houston after 1201 am EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00327,BOS is there a flight around 3 pm from charlotte to minneapolis EOS,O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00328,BOS i like to see the information for flights from pittsburgh to san francisco leaving pittsburgh after 12 pm EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00329,BOS a listing of all flights from boston to baltimore before 10 am on thursday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
test-00330,BOS i'd like a flight from san diego to toronto on alaska airlines leaving around 1 pm EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00331,BOS i want a flight from atlanta to washington that leaves after 3 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00332,BOS list all flights going from boston to atlanta on wednesday after 6 o'clock pm on wednesday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
test-00333,BOS i need flight information for a flight departing from cleveland to milwaukee wednesday after 6 pm EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00334,BOS what flights go from boston to denver before 10 am EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00335,BOS list all flights from boston to atlanta after 6 o'clock pm on wednesday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
test-00336,BOS i'm looking for flights from pittsburgh to philadelphia leaving before 9 am EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00337,BOS list all flights going from boston to atlanta before 7 am on thursday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
test-00338,BOS i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00339,BOS can you find me another flight from cincinnati to new york on saturday before 6 pm EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00340,BOS i would like a flight from san francisco to pittsburgh on friday morning after 10 o'clock EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
test-00341,BOS list all flights going from boston to atlanta before 5 o'clock am on thursday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name O,atis_flight
test-00342,BOS what is the last flight from baltimore to boston EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00343,BOS what's the latest flight from san jose to houston EOS,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00344,BOS what is the earliest flight from pittsburgh to san francisco EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00345,BOS show first flight from philadelphia to dallas EOS,O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00346,BOS what's the last flight from atlanta to boston EOS,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00347,BOS what is the shortest flight from milwaukee to st. petersburg EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00348,BOS shortest evening flight from tampa to cincinnati EOS,O B-flight_mod B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00349,BOS what is the earliest flight you have leaving boston heading to philadelphia EOS,O O O O B-flight_mod O O O O B-fromloc.city_name O O B-toloc.city_name O,atis_flight
test-00350,BOS what is the earliest flight from boston to san francisco EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00351,BOS flights from denver to westchester county new york weekdays EOS,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.city_name I-toloc.city_name B-flight_mod O,atis_flight
test-00352,BOS what is the last flight from boston to atlanta EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00353,BOS what is the earliest flight leaving denver going to boston EOS,O O O O B-flight_mod O O B-fromloc.city_name O O B-toloc.city_name O,atis_flight
test-00354,BOS what is the earliest flight from ontario to memphis EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00355,BOS what is the earliest flight from atlanta to boston EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00356,BOS what is the last flight leaving san francisco going to washington on friday EOS,O O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00357,BOS what is the earliest morning flight from san francisco to boston EOS,O O O O B-flight_mod B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00358,BOS what's the earliest flight from dallas to houston EOS,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00359,BOS i'd like to find the earliest flight possible from san francisco to atlanta EOS,O O O O O O B-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00360,BOS what is the latest evening flight leaving san francisco for washington EOS,O O O O B-flight_mod B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00361,BOS what is the first flight from boston to atlanta and what is the last flight from atlanta to boston EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00362,BOS what's the cheapest one way ticket from baltimore to atlanta EOS,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00363,BOS what's the cheapest round trip fare between boston and washington EOS,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00364,BOS what is the cheapest round trip fare between boston and san francisco EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
test-00365,BOS what is the cheapest round trip fare from atlanta to pittsburgh EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00366,BOS what is the cheapest fare from baltimore to dallas in any class EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O O O,atis_airfare
test-00367,BOS what is the cheapest one way fare from boston to washington EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00368,BOS i'm interested in the cheapest fare from washington to fort worth EOS,O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
test-00369,BOS i would like to book a flight from denver to pittsburgh on july fifteenth i'd like it to be the cheapest flight EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O O O O O O B-cost_relative O O,atis_flight
test-00370,BOS what is the cheapest fare from dallas to denver on delta EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,atis_airfare
test-00371,BOS can you show me the cheapest round trip flights between denver and pittsburgh EOS,O O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00372,BOS what's the lowest round trip fare from denver to atlanta EOS,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00373,BOS what is the cheapest flight from boston to atlanta EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00374,BOS i'd like to find the cheapest fare from atlanta to dallas EOS,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00375,BOS lowest fare from san francisco to los angeles EOS,O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
test-00376,BOS i'd like the lowest fare from denver to pittsburgh EOS,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00377,BOS okay i just want to know the cheapest fare from atlanta to boston EOS,O O O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00378,BOS what are the lowest one way fares from atlanta to denver EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00379,BOS what is the cheapest one way fare from any city to another EOS,O O O O B-cost_relative B-round_trip I-round_trip O O O O O O O,atis_airfare
test-00380,BOS i'd like the cheapest cost fare to fort worth from boston EOS,O O O O B-cost_relative O O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O,atis_airfare
test-00381,BOS show me the cheapest one way fares from san diego to miami EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00382,BOS what flights leave philadelphia for dallas and depart before noon on american airlines EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time O B-airline_name I-airline_name O,atis_flight
test-00383,BOS i need a flight from cleveland to dallas that leaves before noon see if too much information EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time O O O O O O,atis_flight
test-00384,BOS list all flights leaving denver on continental on sunday after 2134 EOS,O O O O O B-fromloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time O,atis_flight
test-00385,BOS all flights from san francisco to boston leaving before noon EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time O,atis_flight
test-00386,BOS i need a flight from cincinnati to san jose leaving after 6 in the evening EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day O,atis_flight
test-00387,BOS flights from milwaukee to orlando one way EOS,O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O,atis_flight
test-00388,BOS i want to fly from baltimore to dallas round trip EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O,atis_flight
test-00389,BOS hi i want a round trip ticket to dallas EOS,O O O O O B-round_trip I-round_trip O O B-toloc.city_name O,atis_airfare
test-00390,BOS what would be cost of a round trip from pittsburgh to san francisco EOS,O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
test-00391,BOS show me round trip fares from toronto to detroit on delta northwest us air and united airlines EOS,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-airline_name B-airline_name B-airline_name I-airline_name O B-airline_name I-airline_name O,atis_airfare
test-00392,BOS give me all the flights from new york to miami round trip EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O,atis_flight
test-00393,BOS how much is a round trip fare from nashville to seattle EOS,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00394,BOS what is the fare going from baltimore to boston one way on november seventh EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O B-depart_date.month_name B-depart_date.day_number O,atis_airfare
test-00395,BOS show me the round trip flights between phoenix and salt lake city EOS,O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
test-00396,BOS what is the fare going from baltimore to atlanta one way on november seventh EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O B-depart_date.month_name B-depart_date.day_number O,atis_airfare
test-00397,BOS now i want to see return flights from miami to new york EOS,O O O O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00398,BOS do you have an 819 flight from denver to san francisco EOS,O O O O O B-depart_time.time O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00399,BOS i would like to book a flight from chicago to seattle on june fourth EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00400,BOS are there any flights from long beach to columbus on wednesday april sixth EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00401,BOS i'd like flights going from boston to atlanta leaving on august sixth in the afternoon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
test-00402,BOS i would like to find out what flights there are on friday june eleventh from st. petersburg to milwaukee and then from milwaukee to tacoma thank you EOS,O O O O O O O O O O O O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-fromloc.city_name O B-toloc.city_name O O O,atis_flight
test-00403,BOS i need a flight from chicago to dallas on continental on june fifth EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00404,BOS i'd like a flight on july ninth from orlando to kansas city in the afternoon EOS,O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00405,BOS i'd like to arrange a trip to baltimore on january first EOS,O O O O O O O O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00406,BOS okay and then from pittsburgh i'd like to travel to atlanta on september fourth EOS,O O O O O B-fromloc.city_name O O O O O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00407,BOS list the flights from westchester county to denver on june seventh EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00408,BOS flights from atlanta august second EOS,O O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00409,BOS what are the flights between pittsburgh and baltimore on august tenth EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00410,BOS on april first i need a flight going from phoenix to san diego EOS,O O B-depart_date.month_name B-depart_date.day_number O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00411,BOS show me a list of flights from denver to baltimore on united for august third EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
test-00412,BOS what are the flights from san jose to nashville on thursday the twentieth EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number O,atis_flight
test-00413,BOS i need a ticket from nashville to seattle EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00414,BOS how much does it cost to fly on delta from dallas to baltimore EOS,O O O O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00415,BOS what are the fares for flights from charlotte to newark on tuesday and wednesday EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name O,atis_airfare
test-00416,BOS show fares and flights from denver to oakland EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00417,BOS what is the airfare between denver and pittsburgh EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00418,BOS what does it cost to fly from boston to oakland on united airlines EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_airfare
test-00419,BOS get saturday fares from washington to montreal EOS,O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00420,BOS give me fares from atlanta to baltimore EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
test-00421,BOS continental airlines on saturday from chicago to seattle EOS,O B-airline_name I-airline_name O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00422,BOS does eastern airlines fly between boston and washington EOS,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00423,BOS i would like some information on a flight from denver to san francisco on united airlines EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
test-00424,BOS american airlines from denver to milwaukee EOS,O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00425,BOS i need a flight delta airlines kansas city to salt lake EOS,O O O O O B-airline_name I-airline_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00426,BOS list the alaska airlines flights a departing from burbank EOS,O O O B-airline_name I-airline_name O O O O B-fromloc.city_name O,atis_flight
test-00427,BOS give me all the flights from miami to chicago on american airlines EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
test-00428,BOS i'd like united airlines flights from denver to baltimore EOS,O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00429,BOS i'd like a flight from new york to los angeles on saturday morning on us air EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-airline_name I-airline_name O,atis_flight
test-00430,BOS show me the southwest airlines flights from san diego to san francisco EOS,O O O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00431,BOS what flights does american airlines have from boston to dallas EOS,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00432,BOS what flights go from chicago to seattle on continental airlines on saturday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_date.day_name O,atis_flight
test-00433,BOS list the flights from dallas to san francisco on american airlines EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
test-00434,BOS what flights go from chicago to seattle on saturday on continental airlines EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-airline_name I-airline_name O,atis_flight
test-00435,BOS show me the flight classes for delta airlines EOS,O O O O O O O B-airline_name I-airline_name O,atis_flight
test-00436,BOS please list the flights from cincinnati to burbank on american airlines EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
test-00437,BOS show me all the flights from indianapolis to san diego on us air EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
test-00438,BOS i would like to fly delta airlines from atlanta to pittsburgh EOS,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00439,BOS what flights are available wednesday afternoon from denver to san francisco EOS,O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00440,BOS show me all flights to philadelphia in the evening EOS,O O O O O O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00441,BOS flights from chicago to denver on continental on saturday morning EOS,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00442,BOS what flights from san jose to dallas on friday afternoon EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00443,BOS what are the flights and prices from la to charlotte for monday morning EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00444,BOS on friday night i would like a flight from newark to los angeles EOS,O O B-depart_date.day_name B-depart_time.period_of_day O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00445,BOS st. paul to kansas city friday night EOS,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00446,BOS show me the flights from philadelphia to baltimore in the morning EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00447,BOS what flights from chicago to denver in the morning EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00448,BOS now i need a flight from detroit to san diego leaving tuesday evening EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00449,BOS how about flights from dallas to atlanta on wednesday morning EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00450,BOS show me the evening flights from baltimore to atlanta EOS,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00451,BOS which flights go from pittsburgh to atlanta in the evening EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00452,BOS from toronto to atlanta in the afternoon EOS,O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00453,BOS i need to fly from pittsburgh to oakland and depart in the afternoon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day O,atis_flight
test-00454,BOS i need a flight from los angeles to pittsburgh on monday afternoon EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00455,BOS show me the evening flights from atlanta to boston EOS,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00456,BOS i need to know what flights leave atlanta on sunday evening and arrive in baltimore EOS,O O O O O O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name O,atis_flight
test-00457,BOS what flights are there from boston to denver on monday morning EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00458,BOS give me morning flights from atlanta to baltimore EOS,O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00459,BOS flights from atlanta to dallas in the afternoon EOS,O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
test-00460,BOS morning flights from pittsburgh to atlanta on wednesday EOS,O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00461,BOS what are the flights dallas to boston on monday morning EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00462,BOS am flights from atlanta to philadelphia EOS,O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00463,BOS tampa to charlotte sunday morning EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00464,BOS show flights saturday evening from st. louis to burbank EOS,O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00465,BOS what pm flights are available from philadelphia to pittsburgh EOS,O O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00466,BOS what are the flights from milwaukee to orlando on wednesday night EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
test-00467,BOS show me the flights from san francisco to dallas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00468,BOS show flights from san francisco to denver on a thursday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
