"That's all I wanted to tell you.
",O O O O O O O O O ,"That's all I wanted to tell you.
",None
"Hey, wait a second.
",O O O O O O ,"Hey, wait a second.
",None
"Do you want to fill this up for me?
",O O O O O O O O O O ,"Do you want to fill this up for me?
",None
"- Okay.
",O O O ,"- Okay.
",None
"- Cool.
",O O O ,"- Cool.
",None
"What the fuck are you waiting for?
",O O O O O O O O ,"What the fuck are you waiting for?
",None
"No, no, no, no, no.
",O O O O O O O O O O ,"No, no, no, no, no.
",None
"Thank you.
",O O O ,"Thank you.
",None
"Hey, call it our tip.
",O O O O O O O ,"Hey, call it our tip.
",None
"Bob, I hate to admit it, but I kind of like your style.
",O O O O O O O O O O O O O O O O ,"Bob, I hate to admit it, but I kind of like your style.
",None
"Finalmente.
",O O ,"Finalmente.
",None
"Hello.
",O O ,"Hello.
",None
"He loves this cake.
",O O O O O ,"He loves this cake.
",None
"Alice, my name is Rodrigo.
",O O O O O O O ,"Alice, my name is Rodrigo.
",None
"My mother showed me a video on YouTube, but you've cut of fall your hair.
",O O O O O O O O O O O O O O O O O O ,"My mother showed me a video on YouTube, but you've cut of fall your hair.
",None
"Yeah.
",O O ,"Yeah.
",None
"Yeah, too many people were liking it.
",O O O O O O O O O ,"Yeah, too many people were liking it.
",None
"That's a weird reason.
",O O O O O O ,"That's a weird reason.
",None
"Most people want to be liked.
",O O O O O O O ,"Most people want to be liked.
",None
"Yeah, but not necessarily for your hair.
",O O O O O O O O O ,"Yeah, but not necessarily for your hair.
",None
"I heard you play, Alice.
",O O O O O O O ,"I heard you play, Alice.
",None
"You play beautifully.
",O O O O ,"You play beautifully.
",None
"With such power, such...
",O O O O O O ,"With such power, such...
",None
"So many questions I want to ask you.
",O O O O O O O O O ,"So many questions I want to ask you.
",None
"Okay, but can we stay here?
",O O O O O O O O ,"Okay, but can we stay here?
",None
"Yeah.
",O O ,"Yeah.
",None
"Yeah, if heâs okay with it.
",O O O O O O O O ,"Yeah, if heâs okay with it.
",None
"So, tell me, Alice, who's your favorite composer?
",O O O O O O O O O O O O O ,"So, tell me, Alice, who's your favorite composer?
",None
"Well, I like Debussy, and Chopin.
",O O O O O O O O O ,"Well, I like Debussy, and Chopin.
",None
"Oh, and Katy Perry, but my teacher never let's me play any of her songs.
",O O O O O O O O O O O O O O O O O O O ,"Oh, and Katy Perry, but my teacher never let's me play any of her songs.
",None
"I can relate.
",O O O O ,"I can relate.
",None
"You know, I wanted to play the song called.
",O O O O O O O O O O O ,"You know, I wanted to play the song called.
",None
"""Walking On The Moon,""
",O O O O O O O ,"""Walking On The Moon,""
",None
"by this band called The Police, but my parents were so against The Police, and it was just...
",O O O O O O O O O O O O O O O O O O O O O ,"by this band called The Police, but my parents were so against The Police, and it was just...
",None
"I mean, it doesn't matter.
",O O O O O O O O ,"I mean, it doesn't matter.
",None
"Doesn't matter.
",O O O O ,"Doesn't matter.
",None
"Nothing matters when you like music, right?
",O O O O O O O O O ,"Nothing matters when you like music, right?
",None
"But when you're talented, and you are, you have to sacrifice everything for the music.
",O O O O O O O O O O O O O O O O O O O ,"But when you're talented, and you are, you have to sacrifice everything for the music.
",None
"You're expected to sacrifice everything for the music.
",O O O O O O O O O O ,"You're expected to sacrifice everything for the music.
",None
"Are you willing to do that, Alice?
",O O O O O O O O O ,"Are you willing to do that, Alice?
",None
"I'm sorry, I didn't mean to scare you.
",O O O O O O O O O O O O ,"I'm sorry, I didn't mean to scare you.
",None
"I'm sorry.
",O O O O ,"I'm sorry.
",None
"What do you feel when you play?
",O O O O O O O O ,"What do you feel when you play?
",None
"Well, when I playing front of my teacher,
",O O O O O O O O O O ,"Well, when I playing front of my teacher,
",None
"I'm mostly thinking about how I don't want to make a mistake.
",O O O O O O O O O O O O O O O ,"I'm mostly thinking about how I don't want to make a mistake.
",None
"But when I'm home and I play to myself,
",O O O O O O O O O O O ,"But when I'm home and I play to myself,
",None
"I really donât think at all.
",O O O O O O O ,"I really donât think at all.
",None
"And when I finish, it's like waking from a dream.
",O O O O O O O O O O O O O ,"And when I finish, it's like waking from a dream.
",None
"Yes.
",O O ,"Yes.
",None
"I understand.
",O O O ,"I understand.
",None
"Why are you sad?
",O O O O O ,"Why are you sad?
",None
"Alice, it's way past your bedtime.
",O O O O O O O O O ,"Alice, it's way past your bedtime.
",None
"We really have to leave.
",O O O O O O ,"We really have to leave.
",None
"You have a very beautiful and talented daughter.
",O O O O O O O O O ,"You have a very beautiful and talented daughter.
",None
"Thank you.
",O O O ,"Thank you.
",None
"If I can be of any help, reach out to me.
",O O O O O O O O O O O O O ,"If I can be of any help, reach out to me.
",None
"Okay?
",O O ,"Okay?
",None
"Alice.
",O O ,"Alice.
",None
"Buenas noches.
",O O O ,"Buenas noches.
",None
"Little angel.
",O O O ,"Little angel.
",None
"I am not sad at all.
",O O O O O O O ,"I am not sad at all.
",None
"Alice, come on, let's go.
",O O O O O O O O O ,"Alice, come on, let's go.
",None
"So, did you always want to play the oboe?
",O O O O O O O O O O O ,"So, did you always want to play the oboe?
",None
"Oh, when I was five, we went to this Christmas recital, and there was this girl and she was playing the oboe, and I like, turned to my mom and I said,
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Oh, when I was five, we went to this Christmas recital, and there was this girl and she was playing the oboe, and I like, turned to my mom and I said,
",None
"""Mommy, I want one of those little black sticks.""
",O O O O O O O O O O O O O ,"""Mommy, I want one of those little black sticks.""
",None
"And she ignored me.
",O O O O O ,"And she ignored me.
",None
"And then three weeks later I woke her up in the middle of the night, and I said, ""Mommy, where's my little black stick?""
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"And then three weeks later I woke her up in the middle of the night, and I said, ""Mommy, where's my little black stick?""
",None
"And, um, she got me one and that was that.
",O O O O O O O O O O O O O ,"And, um, she got me one and that was that.
",None
"Yeah.
",O O ,"Yeah.
",None
"You figured something out about yourself, something deep, hm?
",O O O O O O O O O O O O ,"You figured something out about yourself, something deep, hm?
",None
"Like a Math prodigy does or a chess genius, you knew it.
",O O O O O O O O O O O O O O ,"Like a Math prodigy does or a chess genius, you knew it.
",None
"Or maybe I just really liked the way it looked.
",O O O O O O O O O O O ,"Or maybe I just really liked the way it looked.
",None
"No.
",O O ,"No.
",None
"It's more than that.
",O O O O O O ,"It's more than that.
",None
"Yeah, I mean, you're right.
",O O O O O O O O O ,"Yeah, I mean, you're right.
",None
"By the time I was eight,
",O O O O O O O ,"By the time I was eight,
",None
"I was practicing five hours a day.
",O O O O O O O O ,"I was practicing five hours a day.
",None
"I literally did nothing else.
",O O O O O O ,"I literally did nothing else.
",None
"I was like a little alien who lived on an alternate planet from normal children.
",O O O O O O O O O O O O O O O O ,"I was like a little alien who lived on an alternate planet from normal children.
",None
"I had my oboe and I had the music, which was always running through my head.
",O O O O O O O O O O O O O O O O O O ,"I had my oboe and I had the music, which was always running through my head.
",None
"And, um, then eventually I found the other aliens.
",O O O O O O O O O O O O ,"And, um, then eventually I found the other aliens.
",None
"That made things really worthwhile.
",O O O O O O ,"That made things really worthwhile.
",None
"Now you're trying to join the mothership.
",O O O O O O O O O ,"Now you're trying to join the mothership.
",None
"Yeah, the symphony hall.
",O O O O O O ,"Yeah, the symphony hall.
",None
"Hm.
",O O ,"Hm.
",None
"Sorry if this is the most boring conversation ever.
",O O O O O O O O O O ,"Sorry if this is the most boring conversation ever.
",None
"It's the opposite of boring.
",O O O O O O O ,"It's the opposite of boring.
",None
"Are you joking?
",O O O O ,"Are you joking?
",None
"- Really?
",O O O ,"- Really?
",None
"- Yeah.
",O O O ,"- Yeah.
",None
"You're telling me the story of how you invented yourself.
",O O O O O O O O O O O O ,"You're telling me the story of how you invented yourself.
",None
"It's the most important thing in the world.
",O O O O O O O O O O ,"It's the most important thing in the world.
",None
"Everyone wants to do it, not many can.
",O O O O O O O O O O ,"Everyone wants to do it, not many can.
",None
"Most aren't brave enough.
",O O O O O O ,"Most aren't brave enough.
",None
"How come youâre so easy to talk to?
",O O O O O O O O O ,"How come youâre so easy to talk to?
",None
"Well, you make a mistake.
",O O O O O O O ,"Well, you make a mistake.
",None
"You're easy to listen to.
",O O O O O O O ,"You're easy to listen to.
",None
"I'm surprised you missed that.
",O O O O O O O ,"I'm surprised you missed that.
",None
"Would you do me a favor?
",O O O O O O O ,"Would you do me a favor?
",None
"Yeah, of course.
",O O O O O ,"Yeah, of course.
",None
"Teach me to play.
",O O O O O ,"Teach me to play.
",None
"- The oboe?
",O O O O ,"- The oboe?
",None
"- Yeah, the oboe.
",O O O O O O ,"- Yeah, the oboe.
",None
"I want to play.
",O O O O O ,"I want to play.
",None
"Just one song.
",O O O O ,"Just one song.
",None
"A beautiful song.
",O O O O ,"A beautiful song.
",None
"Please?
",O O ,"Please?
",None
"Yes, of course.
",O O O O O ,"Yes, of course.
",None
"All right.
",O O O ,"All right.
",None
"♪ You go to my head ♪
",O O O O O O O ,"♪ You go to my head ♪
",None
"♪ With a smile that makes my temperature rise ♪
",O O O O O O O O O O ,"♪ With a smile that makes my temperature rise ♪
",None
"♪ Like a summer with a thousand Julys ♪
",O O O O O O O O O ,"♪ Like a summer with a thousand Julys ♪
",None
"♪ You intoxicate my soul with your eyes ♪
",O O O O O O O O O ,"♪ You intoxicate my soul with your eyes ♪
",None
"- Morning, Maestro.
",O O O O O ,"- Morning, Maestro.
",None
"- Hey, good morning.
",O O O O O O ,"- Hey, good morning.
",None
"- How are you?
",O O O O O ,"- How are you?
",None
"- I'm playing the beautiful game with my beautiful new friends.
",O O O O O O O O O O O O O ,"- I'm playing the beautiful game with my beautiful new friends.
",None
"- Good.
",O O O ,"- Good.
",None
"- Look at this.
",O O O O O ,"- Look at this.
",None
"Vamanos.
",O O ,"Vamanos.
",None
"Quiero ahi happiness.
",O O O O ,"Quiero ahi happiness.
",None
"Okay.
",O O ,"Okay.
",None
"Vamanos.
",O O ,"Vamanos.
",None
"Ahh!
",O O ,"Ahh!
",None
"Maestro!
",O O ,"Maestro!
",None
"Are you okay?
",O O O O ,"Are you okay?
",None
"Hailey, did you finish your assignment, Hailey?
",O O O O O O O O O O ,"Hailey, did you finish your assignment, Hailey?
",None
"I did, Maestro.
",O O O O O ,"I did, Maestro.
",None
"I explored and I experienced.
",O O O O O O ,"I explored and I experienced.
",None
"And I may have found a little inspiration, too.
",O O O O O O O O O O O ,"And I may have found a little inspiration, too.
",None
"Hailey, that's so cool.
",O O O O O O O ,"Hailey, that's so cool.
",None
"Then it was worth it.
",O O O O O O ,"Then it was worth it.
",None
"Hailey.
",O O ,"Hailey.
",None
"1/1
",O ,"1/1
",None
"0.0
",O ,"0.0
",None
"1.0
",O ,"1.0
",None
"English
",O ,"English
",None
"502
",O ,"502
",None
"00:25:08,161
",O ,"00:25:08,161
",None
"2014-12-27
",O ,"2014-12-27
",None
"0
",O ,"0
",None
"utf-8
",O ,"utf-8
",None
"7
",O ,"7
",None
"1
",O ,"1
",None
"512
",O ,"512
",None
"2
",O ,"2
",None
"4201
",O ,"4201
",None
"I know you're gonna make me proud.
",O O O O O O O O O O ,"I know you're gonna make me proud.
",None
"Previously on ""Buffy the Vampire Slayer"":
",O O O O O O O O O ,"Previously on ""Buffy the Vampire Slayer"":
",None
"Adam?
",O O ,"Adam?
",None
"Spike, I want you to come with me.
",O O O O O O O O O O ,"Spike, I want you to come with me.
",None
"You're going to help me with my problem.
",O O O O O O O O O O ,"You're going to help me with my problem.
",None
"- The Slayer's got pals.
",O O O O O O O ,"- The Slayer's got pals.
",None
"- Take them away from her.
",O O O O O O O ,"- Take them away from her.
",None
"- This all goes down, the chip comes out.
",O O O O O O O O O O O ,"- This all goes down, the chip comes out.
",None
"- Scout's honour.
",O O O O O ,"- Scout's honour.
",None
"Riley had a career.
",O O O O O ,"Riley had a career.
",None
"He had a future till he met you, and yeah, I got a problem with that.
",O O O O O O O O O O O O O O O O O O O ,"He had a future till he met you, and yeah, I got a problem with that.
",None
"Thank you.
",O O O ,"Thank you.
",None
"Adam was at that cave so maybe he was there for a reason.
",O O O O O O O O O O O O O O ,"Adam was at that cave so maybe he was there for a reason.
",None
"I'll go back, scope it out...
",O O O O O O O O O ,"I'll go back, scope it out...
",None
"- You never train with me.
",O O O O O O O ,"- You never train with me.
",None
"He'll kick your arse.
",O O O O O O ,"He'll kick your arse.
",None
"- Giles!
",O O O ,"- Giles!
",None
"Stupid?
",O O ,"Stupid?
",None
"You finally had the guts to say it to my face.
",O O O O O O O O O O O O ,"You finally had the guts to say it to my face.
",None
"- What do you mean by ""witch stuff""?
",O O O O O O O O O O O ,"- What do you mean by ""witch stuff""?
",None
"- You guys, what is happening?
",O O O O O O O O ,"- You guys, what is happening?
",None
"Buffy, things have been wrong for a while.
",O O O O O O O O O O ,"Buffy, things have been wrong for a while.
",None
"I'm starting to understand why there's no ancient prophecy about a Chosen One... and her friends.
",O O O O O O O O O O O O O O O O O O O O ,"I'm starting to understand why there's no ancient prophecy about a Chosen One... and her friends.
",None
"If I need help, I'll go to someone I can count on.
",O O O O O O O O O O O O O O O ,"If I need help, I'll go to someone I can count on.
",None
"- I've been waiting for you.
",O O O O O O O O ,"- I've been waiting for you.
",None
"- And now I'm here.
",O O O O O O O ,"- And now I'm here.
",None
"Riley?
",O O ,"Riley?
",None
"Riley?
",O O ,"Riley?
",None
"Your thoughts are troubled.
",O O O O O ,"Your thoughts are troubled.
",None
"In turmoil.
",O O O ,"In turmoil.
",None
"I understand, brother.
",O O O O O ,"I understand, brother.
",None
"We have a lot to discuss.
",O O O O O O O ,"We have a lot to discuss.
",None
"- Speak.
",O O O ,"- Speak.
",None
"- What have you done to me?
",O O O O O O O O ,"- What have you done to me?
",None
"Nothing.
",O O ,"Nothing.
",None
"It was Mother.
",O O O O ,"It was Mother.
",None
"Your...
",O O ,"Your...
",None
"Professor Walsh.
",O O O ,"Professor Walsh.
",None
"She implanted the behaviour modifier.
",O O O O O O ,"She implanted the behaviour modifier.
",None
"- A chip in my head.
",O O O O O O O ,"- A chip in my head.
",None
"She really did it.
",O O O O O ,"She really did it.
",None
"- Actually, the chip is here.
",O O O O O O O O ,"- Actually, the chip is here.
",None
"Tied directly into your central nervous system through the thoracic nerve.
",O O O O O O O O O O O O ,"Tied directly into your central nervous system through the thoracic nerve.
",None
"This is phase one of your preparation.
",O O O O O O O O ,"This is phase one of your preparation.
",None
"It lay dormant until now.
",O O O O O O ,"It lay dormant until now.
",None
"I simply activated it, brother.
",O O O O O O O ,"I simply activated it, brother.
",None
"Stop calling me that.
",O O O O O ,"Stop calling me that.
",None
"I'm not your brother.
",O O O O O O ,"I'm not your brother.
",None
"You're a botched science experiment and I'm a human being,
",O O O O O O O O O O O O O ,"You're a botched science experiment and I'm a human being,
",None
"- who'll do everything in his power...
",O O O O O O O O O ,"- who'll do everything in his power...
",None
"- Sit.
",O O O ,"- Sit.
",None
"You have no power.
",O O O O O ,"You have no power.
",None
"Not yet.
",O O O ,"Not yet.
",None
"Once you forget your old life and embrace your destiny, as I have, you will know power you have never dreamed of.
",O O O O O O O O O O O O O O O O O O O O O O O O O ,"Once you forget your old life and embrace your destiny, as I have, you will know power you have never dreamed of.
",None
"I think you're going to like it.
",O O O O O O O O O ,"I think you're going to like it.
",None
"Demons cling to old ways and ancient feuds.
",O O O O O O O O O ,"Demons cling to old ways and ancient feuds.
",None
"And they're hopeless with technology.
",O O O O O O O ,"And they're hopeless with technology.
",None
"- Unworthy.
",O O O ,"- Unworthy.
",None
"- Not really wanting a lecture right now.
",O O O O O O O O O ,"- Not really wanting a lecture right now.
",None
"Disappointed by demon kind, we turn to humans.
",O O O O O O O O O O ,"Disappointed by demon kind, we turn to humans.
",None
"Smart, adaptive, but emotional and weak.
",O O O O O O O O O ,"Smart, adaptive, but emotional and weak.
",None
"Blind.
",O O ,"Blind.
",None
"There's imperfection everywhere.
",O O O O O ,"There's imperfection everywhere.
",None
"Something must be done.
",O O O O O ,"Something must be done.
",None
"Who will deliver us?
",O O O O O ,"Who will deliver us?
",None
"Mother.
",O O ,"Mother.
",None
"She saw our future.
",O O O O O ,"She saw our future.
",None
"Yours and mine.
",O O O O ,"Yours and mine.
",None
"She saw that you are necessary.
",O O O O O O O ,"She saw that you are necessary.
",None
"She saw the role that you will play by my side.
",O O O O O O O O O O O O ,"She saw the role that you will play by my side.
",None
"Stand up.
",O O O ,"Stand up.
",None
"You see, we are brothers after all.
",O O O O O O O O O ,"You see, we are brothers after all.
",None
"It warms the cockles of my non-beating heart, seeing you lads together.
",O O O O O O O O O O O O O O ,"It warms the cockles of my non-beating heart, seeing you lads together.
",None
"I didn't send for you, Spike.
",O O O O O O O O O ,"I didn't send for you, Spike.
",None
"Yeah, well, I'm not much the ""being sent for"" type.
",O O O O O O O O O O O O O O O O ,"Yeah, well, I'm not much the ""being sent for"" type.
",None
"I'm much more the ""I did my part, now get this chip out of my head"" kinda guy.
",O O O O O O O O O O O O O O O O O O O O O O O ,"I'm much more the ""I did my part, now get this chip out of my head"" kinda guy.
",None
"Slightly stiffer than usual.
",O O O O O ,"Slightly stiffer than usual.
",None
"Subtle, but I like it.
",O O O O O O O ,"Subtle, but I like it.
",None
"- What's with him?
",O O O O O O ,"- What's with him?
",None
"- I activated his chip.
",O O O O O O ,"- I activated his chip.
",None
"Oh.
",O O ,"Oh.
",None
"So it's chips all around, is it?
",O O O O O O O O O O ,"So it's chips all around, is it?
",None
"Someone must've bought the party pack.
",O O O O O O O O ,"Someone must've bought the party pack.
",None
"You get yours removed when the Slayer is where I want her.
",O O O O O O O O O O O O O ,"You get yours removed when the Slayer is where I want her.
",None
"She's separated from her friends.
",O O O O O O O ,"She's separated from her friends.
",None
"They want nothing to do with her.
",O O O O O O O O ,"They want nothing to do with her.
",None
"She's all alone.
",O O O O O ,"She's all alone.
",None
"That's how I want her.
",O O O O O O O ,"That's how I want her.
",None
"Where I want her is down in the Initiative.
",O O O O O O O O O O ,"Where I want her is down in the Initiative.
",None
"She will ensure that as many demons die as humans.
",O O O O O O O O O O O ,"She will ensure that as many demons die as humans.
",None
"She will achieve maximum carnage before she's too weak to go on.
",O O O O O O O O O O O O O O ,"She will achieve maximum carnage before she's too weak to go on.
",None
"- No.
",O O O ,"- No.
",None
"You can't...
",O O O O ,"You can't...
",None
"- Stop talking.
",O O O O ,"- Stop talking.
",None
"Right.
",O O ,"Right.
",None
"The Initiative.
",O O O ,"The Initiative.
",None
"But getting her there - that's what the disks are for, innit?
",O O O O O O O O O O O O O O O ,"But getting her there - that's what the disks are for, innit?
",None
"The witch gives her the info and Alice heads back down the rabbit hole.
",O O O O O O O O O O O O O O O ,"The witch gives her the info and Alice heads back down the rabbit hole.
",None
"- The witch?
",O O O O ,"- The witch?
",None
"- Willow.
",O O O ,"- Willow.
",None
"About so high, perky, good with maths.
",O O O O O O O O O O ,"About so high, perky, good with maths.
",None
"A natural choice.
",O O O O ,"A natural choice.
",None
"- Her friend.
",O O O O ,"- Her friend.
",None
"- Right.
",O O O ,"- Right.
",None
"One of those from whom you so efficiently separated her.
",O O O O O O O O O O O ,"One of those from whom you so efficiently separated her.
",None
"Damn right I did.
",O O O O O ,"Damn right I did.
",None
"They won't be talking to each other for a long, long...
",O O O O O O O O O O O O O O ,"They won't be talking to each other for a long, long...
",None
"Hang on.
",O O O ,"Hang on.
",None
"I think I might've detected a small flaw.
",O O O O O O O O O O ,"I think I might've detected a small flaw.
",None
"So you failed.
",O O O O ,"So you failed.
",None
"Well, hey, you're supposed to be so smart.
",O O O O O O O O O O O O ,"Well, hey, you're supposed to be so smart.
",None
"You let me plan this thing.
",O O O O O O O ,"You let me plan this thing.
",None
"Let's not quibble.
",O O O O O ,"Let's not quibble.
",None
"The important thing is making sure the Slayer is where we want...
",O O O O O O O O O O O O O ,"The important thing is making sure the Slayer is where we want...
",None
"- Go.
",O O O ,"- Go.
",None
"- Gone.
",O O O ,"- Gone.
",None
"So we'll do this chip thing when I get back.
",O O O O O O O O O O O O ,"So we'll do this chip thing when I get back.
",None
"- Hey.
",O O O ,"- Hey.
",None
"- Hello.
",O O O ,"- Hello.
",None
"Oh.
",O O ,"Oh.
",None
"Pardon the robe.
",O O O O ,"Pardon the robe.
",None
"It's a bit of a late start.
",O O O O O O O O O ,"It's a bit of a late start.
",None
"Right.
",O O ,"Right.
",None
"- I hope you're feeling all right, Mr Giles.
",O O O O O O O O O O O O ,"- I hope you're feeling all right, Mr Giles.
",None
"- Oh, quite well, thank you.
",O O O O O O O O O ,"- Oh, quite well, thank you.
",None
"Yes, I'll probably have a brisk jog later on.
",O O O O O O O O O O O O ,"Yes, I'll probably have a brisk jog later on.
",None
"- Did you want something?
",O O O O O O ,"- Did you want something?
",None
"- I forgot my laptop and the disks.
",O O O O O O O O O ,"- I forgot my laptop and the disks.
",None
"Yes.
",O O ,"Yes.
",None
"Please, please, come in.
",O O O O O O O ,"Please, please, come in.
",None
"Will you be working here?
",O O O O O O ,"Will you be working here?
",None
"You know, typing, talking?
",O O O O O O O ,"You know, typing, talking?
",None
"Because that will be fine.
",O O O O O O ,"Because that will be fine.
",None
"No.
",O O ,"No.
",None
"That's OK.
",O O O O ,"That's OK.
",None
"Got 'em.
",O O O ,"Got 'em.
",None
"So... see ya.
",O O O O O ,"So... see ya.
",None
"Right.
",O O ,"Right.
",None
"Yes, well, good luck with that.
",O O O O O O O O O ,"Yes, well, good luck with that.
",None
"OK.
",O O ,"OK.
",None
"- Bye.
",O O O ,"- Bye.
",None
"- Bye.
",O O O ,"- Bye.
",None
"Xander?
",O O ,"Xander?
",None
"You wanted to check the board at the unemployment office this morning.
",O O O O O O O O O O O O O ,"You wanted to check the board at the unemployment office this morning.
",None
"You can't go like that.
",O O O O O O O ,"You can't go like that.
",None
"They won't even interview you if you're naked.
",O O O O O O O O O O O ,"They won't even interview you if you're naked.
",None
"I'm not goin'.
",O O O O O O ,"I'm not goin'.
",None
"There's never anything good.
",O O O O O O ,"There's never anything good.
",None
"- Maybe I should join the army.
",O O O O O O O O ,"- Maybe I should join the army.
",None
"- Don't they make you get up really early?
",O O O O O O O O O O O ,"- Don't they make you get up really early?
",None
"Oh, yeah.
",O O O O ,"Oh, yeah.
",None
"Never mind.
",O O O ,"Never mind.
",None
"Are you still upset about that fight you had with your friends?
",O O O O O O O O O O O O O ,"Are you still upset about that fight you had with your friends?
",None
"It was hours ago!
",O O O O O ,"It was hours ago!
",None
"- Get over it.
",O O O O O ,"- Get over it.
",None
"- Anya, you...
",O O O O O ,"- Anya, you...
",None
"Forget it.
",O O O ,"Forget it.
",None
"So they all think you're a lost, directionless loser with no plans for his future.
",O O O O O O O O O O O O O O O O O O ,"So they all think you're a lost, directionless loser with no plans for his future.
",None
"Pfft!
",O O ,"Pfft!
",None
"- Anya, you can't pfft that stuff away.
",O O O O O O O O O O O ,"- Anya, you can't pfft that stuff away.
",None
"- Why not?
",O O O O ,"- Why not?
",None
"I don't know.
",O O O O O ,"I don't know.
",None
"Cos I think maybe they're right.
",O O O O O O O O ,"Cos I think maybe they're right.
",None
"So what if they are?
",O O O O O O ,"So what if they are?
",None
"You're a good person and a good boyfriend and... and I'm in love with you.
",O O O O O O O O O O O O O O O O O O O ,"You're a good person and a good boyfriend and... and I'm in love with you.
",None
"Whatever they think of you, it shouldn't matter.
",O O O O O O O O O O O ,"Whatever they think of you, it shouldn't matter.
",None
"Yeah.
",O O ,"Yeah.
",None
"Yeah, it doesn't matter.
",O O O O O O O ,"Yeah, it doesn't matter.
",None
"Adam.
",O O ,"Adam.
",None
"Where are you?
",O O O O ,"Where are you?
",None
"This is where it will all happen.
",O O O O O O O O ,"This is where it will all happen.
",None
"Where the new race begins.
",O O O O O O ,"Where the new race begins.
",None
"- Where are we?
",O O O O O ,"- Where are we?
",None
"- In the Initiative.
",O O O O O ,"- In the Initiative.
",None
"There are areas no one knew about beyond those that needed to.
",O O O O O O O O O O O O O ,"There are areas no one knew about beyond those that needed to.
",None
"Mother kept her secrets well.
",O O O O O O ,"Mother kept her secrets well.
",None
"Didn't you?
",O O O O ,"Didn't you?
",None
"- Professor Walsh?
",O O O O ,"- Professor Walsh?
",None
"- This is all how she planned it, except she thought she would be alive.
",O O O O O O O O O O O O O O O O O ,"- This is all how she planned it, except she thought she would be alive.
",None
"Are you...
",O O O ,"Are you...
",None
"- Is that what you're gonna do to me?
",O O O O O O O O O O O O ,"- Is that what you're gonna do to me?
",None
"- They're just workers.
",O O O O O O ,"- They're just workers.
",None
"You know your destiny is much greater.
",O O O O O O O O ,"You know your destiny is much greater.
",None
"Forrest.
",O O ,"Forrest.
",None
"Oh, God.
",O O O O ,"Oh, God.
",None
"God has nothing to do with it.
",O O O O O O O O ,"God has nothing to do with it.
",None
"Easy, sheriff.
",O O O O ,"Easy, sheriff.
",None
"Watch where you point that thing.
",O O O O O O O ,"Watch where you point that thing.
",None
"What are you doing here?
",O O O O O O ,"What are you doing here?
",None
"Looking for a little weekend getaway place.
",O O O O O O O O ,"Looking for a little weekend getaway place.
",None
"Shove off.
",O O O ,"Shove off.
",None
"Adam's been using these caves.
",O O O O O O O ,"Adam's been using these caves.
",None
"- What?
",O O O ,"- What?
",None
"- I found his lair.
",O O O O O O ,"- I found his lair.
",None
"Oh, cripes.
",O O O O ,"Oh, cripes.
",None
"That's all I need - running into that goon.
",O O O O O O O O O O O ,"That's all I need - running into that goon.
",None
"Adam's cleared out of here.
",O O O O O O O ,"Adam's cleared out of here.
",None
"Something is about to go down.
",O O O O O O O ,"Something is about to go down.
",None
"Look at little Nancy Drew.
",O O O O O O ,"Look at little Nancy Drew.
",None
"What about those disks I nabbed?
",O O O O O O O ,"What about those disks I nabbed?
",None
"They ought to tell you something.
",O O O O O O O ,"They ought to tell you something.
",None
"- Willow has the disks.
",O O O O O O ,"- Willow has the disks.
",None
"- Well, I'd get on that.
",O O O O O O O O O ,"- Well, I'd get on that.
",None
"Can't ignore valuable information just cos you two birds fell out, can you?
",O O O O O O O O O O O O O O O O ,"Can't ignore valuable information just cos you two birds fell out, can you?
",None
"- Right.
",O O O ,"- Right.
",None
"- Well, you do what you want.
",O O O O O O O O O ,"- Well, you do what you want.
",None
"No worry of mine now, is it?
",O O O O O O O O O ,"No worry of mine now, is it?
",None
"- Maybe you should rest.
",O O O O O O ,"- Maybe you should rest.
",None
"Clear your head?
",O O O O ,"Clear your head?
",None
"- Can't.
",O O O O ,"- Can't.
",None
"Not now.
",O O O ,"Not now.
",None
"I think I'm on to something.
",O O O O O O O O ,"I think I'm on to something.
",None
"I've been assuming that the cipher text was encrypted with an asymmetric algorithm.
",O O O O O O O O O O O O O O O ,"I've been assuming that the cipher text was encrypted with an asymmetric algorithm.
",None
"- Then it hit me.
",O O O O O O ,"- Then it hit me.
",None
"A hexagonic key pattern.
",O O O O O ,"A hexagonic key pattern.
",None
"- Hey, look, you did it!
",O O O O O O O O O ,"- Hey, look, you did it!
",None
"I didn't.
",O O O O ,"I didn't.
",None
"I haven't even finished typing in the new code.
",O O O O O O O O O O O ,"I haven't even finished typing in the new code.
",None
"Something's doing it.
",O O O O O ,"Something's doing it.
",None
"Must be programmed to self-decrypt at a certain point.
",O O O O O O O O O O ,"Must be programmed to self-decrypt at a certain point.
",None
"That is so annoying!
",O O O O O ,"That is so annoying!
",None
"It's like somebody blurting out the answer to a riddle just when you've...
",O O O O O O O O O O O O O O O O ,"It's like somebody blurting out the answer to a riddle just when you've...
",None
"I mean, yippee!
",O O O O O ,"I mean, yippee!
",None
"We have the information.
",O O O O O ,"We have the information.
",None
"I don't know if ""yippee"" is the right response either.
",O O O O O O O O O O O O O O ,"I don't know if ""yippee"" is the right response either.
",None
"Read that.
",O O O ,"Read that.
",None
"Hello?
",O O ,"Hello?
",None
