utterance,labels,delexicalised,intent
What will be the time when I reach city hall if I leave 26 abbey road at 9 precisely,O O O O O O O O B-location_to I-location_to O O O B-location_from I-location_from I-location_from B-departure_time I-departure_time I-departure_time ,What will be the time when I reach _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
What time will I arrive to manhattan if I leave the Empire State building by driving at 10 am,O O O O O O B-location_to O O O O B-location_from I-location_from I-location_from O B-travel_mode B-departure_time I-departure_time I-departure_time ,What time will I arrive to _location_to_ if I leave the _location_from_ by _travel_mode_ _departure_time_,snips-assistant:GetArrivalTime
Can you tell me when I will reach the Guggenheim Museum if I leave city hall by bus at 6 am sharp,O O O O O O O O O B-location_to I-location_to O O O B-location_from I-location_from O B-travel_mode B-departure_time I-departure_time I-departure_time I-departure_time ,Can you tell me when I will reach the _location_to_ if I leave _location_from_ by _travel_mode_ _departure_time_,snips-assistant:GetArrivalTime
What is the time I will reach franklin street if I leave the Rockefeller Center at 10 am,O O O O O O O B-location_to I-location_to O O O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time ,What is the time I will reach _location_to_ if I leave the _location_from_ _departure_time_,snips-assistant:GetArrivalTime
When is the estimated time of arrival to 85 bond street if I leave work at 8 pm,O O O O O O O O B-location_to I-location_to I-location_to O O O B-location_from B-departure_time I-departure_time I-departure_time ,When is the estimated time of arrival to _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
Tell me the estimated time of arrival to times square if I'm leaving newark at 10 am,O O O O O O O O B-location_to I-location_to O O O O B-location_from B-departure_time I-departure_time I-departure_time ,Tell me the estimated time of arrival to _location_to_ if I'm leaving _location_from_ _departure_time_,snips-assistant:GetArrivalTime
when will I reach the airport if i take the subway from 124 Main Street by noon,O O O O O B-location_to O O O O B-travel_mode O B-location_from I-location_from I-location_from B-departure_time I-departure_time ,when will I reach the _location_to_ if i take the _travel_mode_ from _location_from_ _departure_time_,snips-assistant:GetArrivalTime
ETA to reach philadelphia leaving from franklin street at ten past two,O O O B-location_to O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time I-departure_time ,ETA to reach _location_to_ leaving from _location_from_ _departure_time_,snips-assistant:GetArrivalTime
Estimate at what time I will reach 124 Main Street if I leave from new york at 6 am sharp,O O O O O O O B-location_to I-location_to I-location_to O O O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time I-departure_time ,Estimate at what time I will reach _location_to_ if I leave from _location_from_ _departure_time_,snips-assistant:GetArrivalTime
Calculate the ETA to brooklyn from manhattan if I leave at 9 precisely by bicycle,O O O O B-location_to O B-location_from O O O B-departure_time I-departure_time I-departure_time O B-travel_mode ,Calculate the ETA to _location_to_ from _location_from_ if I leave _departure_time_ by _travel_mode_,snips-assistant:GetArrivalTime
When will I get to the office if I leave home at ten past two,O O O O O O B-location_to O O O B-location_from B-departure_time I-departure_time I-departure_time I-departure_time ,When will I get to the _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
What's my ETA at city hall if I leave franklin street at 8 pm,O O O O O B-location_to I-location_to O O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time ,What's my ETA at _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
When can I expect to arrive at 26 abbey road if I leave central park at 8 pm,O O O O O O O B-location_to I-location_to I-location_to O O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time ,When can I expect to arrive at _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
If I left the Guggenheim Museum at ten past two biking when would I get home,O O O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time I-departure_time B-travel_mode O O O O B-location_to ,If I left the _location_from_ _departure_time_ _travel_mode_ when would I get _location_to_,snips-assistant:GetArrivalTime
When could I expect to arrive at franklin street if I left home at 11 am,O O O O O O O B-location_to I-location_to O O O B-location_from B-departure_time I-departure_time I-departure_time ,When could I expect to arrive at _location_to_ if I left _location_from_ _departure_time_,snips-assistant:GetArrivalTime
I am leaving the airport at 6 in the evening at what time will I arrive at city hall by train,O O O O B-location_from B-departure_time I-departure_time I-departure_time I-departure_time I-departure_time O O O O O O O B-location_to I-location_to O B-travel_mode ,I am leaving the _location_from_ _departure_time_ at what time will I arrive at _location_to_ by _travel_mode_,snips-assistant:GetArrivalTime
at what time will I arrive if I leave home at 6 in the evening to get to work,O O O O O O O O O B-location_from B-departure_time I-departure_time I-departure_time I-departure_time I-departure_time O O O B-location_to ,at what time will I arrive if I leave _location_from_ _departure_time_ to get to _location_to_,snips-assistant:GetArrivalTime
When will I arrive at the office if I leave at 6 in the evening,O O O O O O B-location_to O O O B-departure_time I-departure_time I-departure_time I-departure_time I-departure_time ,When will I arrive at the _location_to_ if I leave _departure_time_,snips-assistant:GetArrivalTime
Can you tell me when I will arrive at city hall if I leave at 6 in the evening,O O O O O O O O O B-location_to I-location_to O O O B-departure_time I-departure_time I-departure_time I-departure_time I-departure_time ,Can you tell me when I will arrive at _location_to_ if I leave _departure_time_,snips-assistant:GetArrivalTime
What will be my arrival time if I leave from city hall at 9 precisely and go walking to houston street,O O O O O O O O O O B-location_from I-location_from B-departure_time I-departure_time I-departure_time O O B-travel_mode O B-location_to I-location_to ,What will be my arrival time if I leave from _location_from_ _departure_time_ and go _travel_mode_ to _location_to_,snips-assistant:GetArrivalTime
What is the estimated time to reach work from camden town given the fact that I leave at 9 precisely,O O O O O O O B-location_to O B-location_from I-location_from O O O O O O B-departure_time I-departure_time I-departure_time ,What is the estimated time to reach _location_to_ from _location_from_ given the fact that I leave _departure_time_,snips-assistant:GetArrivalTime
What is the estimated time of arrival to the Rockefeller Center if I leave philadelphia at 11 am,O O O O O O O O O B-location_to I-location_to O O O B-location_from B-departure_time I-departure_time I-departure_time ,What is the estimated time of arrival to the _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
Estimate the time I will reach franklin street if I take the underground at eleven in the morning from 26 abbey road,O O O O O O B-location_to I-location_to O O O O O B-departure_time I-departure_time I-departure_time I-departure_time I-departure_time O B-location_from I-location_from I-location_from ,Estimate the time I will reach _location_to_ if I take the underground _departure_time_ from _location_from_,snips-assistant:GetArrivalTime
What is the time you estimate I will reach the the Empire State building if I leave home by noon,O O O O O O O O O O O B-location_to I-location_to I-location_to O O O B-location_from B-departure_time I-departure_time ,What is the time you estimate I will reach the the _location_to_ if I leave _location_from_ _departure_time_,snips-assistant:GetArrivalTime
Estimate the time I will arrive at the airport if I leave the Guggenheim Museum by car at 11 am,O O O O O O O O B-location_to O O O O B-location_from I-location_from O B-travel_mode B-departure_time I-departure_time I-departure_time ,Estimate the time I will arrive at the _location_to_ if I leave the _location_from_ by _travel_mode_ _departure_time_,snips-assistant:GetArrivalTime
if I leave for city hall at 9 precisely when would I get there,O O O O B-location_to I-location_to B-departure_time I-departure_time I-departure_time O O O O O ,if I leave for _location_to_ _departure_time_ when would I get there,snips-assistant:GetArrivalTime
I want to contact the restaurant on Washington Street,O O O B-contact_form O B-location_type O B-location_name I-location_name ,I want to _contact_form_ the _location_type_ on _location_name_,snips-assistant:FindContact
I would like to reach the restaurant on Vesey Street,O O O O B-contact_form O B-location_type O B-location_name I-location_name ,I would like to _contact_form_ the _location_type_ on _location_name_,snips-assistant:FindContact
check the phone number for the pharmacy on Maiden Lane,O O B-contact_form I-contact_form O O B-location_type O B-location_name I-location_name ,check the _contact_form_ for the _location_type_ on _location_name_,snips-assistant:FindContact
what's the address of the closest restaurant,O O O B-contact_form O O B-search_variable B-location_type ,what's the _contact_form_ of the _search_variable_ _location_type_,snips-assistant:FindContact
what's the phone number for the closest pharmacy,O O O B-contact_form I-contact_form O O B-search_variable B-location_type ,what's the _contact_form_ for the _search_variable_ _location_type_,snips-assistant:FindContact
how can I reach out to the currency exchange shop on Maiden Lane,O O O B-contact_form O O O B-location_type I-location_type I-location_type O B-location_name I-location_name ,how can I _contact_form_ out to the _location_type_ on _location_name_,snips-assistant:FindContact
what's the address of the closest Domino's Pizza,O O O B-contact_form O O O B-location_name I-location_name I-location_name ,what's the _contact_form_ of the closest _location_name_,snips-assistant:FindContact
what's the phone number of the french restaurant Le Gavroche on John Street,O O O B-contact_form I-contact_form O O B-location_type I-location_type B-location_name I-location_name O B-location_name I-location_name ,what's the _contact_form_ of the _location_type_ _location_name_ on _location_name_,snips-assistant:FindContact
give me email of closest late night delivery in 215th street street,O O O O B-search_variable B-location_type I-location_type I-location_type O B-location_name I-location_name O ,give me email of _search_variable_ _location_type_ in _location_name_ street,snips-assistant:FindContact
What is the telephone number for caribbean restaurants in Maiden Lane,O O O B-contact_form I-contact_form O B-location_type I-location_type O B-location_name I-location_name ,What is the _contact_form_ for _location_type_ in _location_name_,snips-assistant:FindContact
Can I have the phone number for the most popular spanish restaurants in Beaver Street,O O O O B-contact_form I-contact_form O O B-search_variable I-search_variable B-location_type I-location_type O B-location_name I-location_name ,Can I have the _contact_form_ for the _search_variable_ _location_type_ in _location_name_,snips-assistant:FindContact
What's the physical address of the bakery on Broadway,O O O B-contact_form I-contact_form O O B-location_type O B-location_name ,What's the _contact_form_ of the _location_type_ on _location_name_,snips-assistant:FindContact
I need the number one caribbean restaurants around West Street please,O O O B-contact_form O B-location_type I-location_type O B-location_name I-location_name O ,I need the _contact_form_ one _location_type_ around _location_name_ please,snips-assistant:FindContact
I need the address of Nhà Qué,O O O B-contact_form O B-location_name I-location_name ,I need the _contact_form_ of _location_name_,snips-assistant:FindContact
Do you have the email address of the european restaurants with the highest reviews on Coenties Slip,O O O O O O O O B-location_type I-location_type O O B-search_variable I-search_variable O B-location_name I-location_name ,Do you have the email address of the _location_type_ with the _search_variable_ on _location_name_,snips-assistant:FindContact
What's the phone number of some cafes on Washington Street,O O O B-contact_form I-contact_form O O B-location_type O B-location_name I-location_name ,What's the _contact_form_ of some _location_type_ on _location_name_,snips-assistant:FindContact
I need contact number of clothing shops in Broadway,O O B-contact_form B-contact_form O B-location_type I-location_type O B-location_name ,I need _contact_form_ _contact_form_ of _location_type_ in _location_name_,snips-assistant:FindContact
Can I have the email address for le woord,O O O O O O O B-location_name I-location_name ,Can I have the email address for _location_name_,snips-assistant:FindContact
I need the phone for peruvian on State Street Plaza,O O O B-contact_form O B-location_type O B-location_name I-location_name I-location_name ,I need the _contact_form_ for _location_type_ on _location_name_,snips-assistant:FindContact
Do you have the number for Moncoeur Belleville,O O O O B-contact_form O B-location_name I-location_name ,Do you have the _contact_form_ for _location_name_,snips-assistant:FindContact
Can I have physical address of hotels nearest Barclay Street,O O O B-contact_form I-contact_form O B-location_type B-search_variable B-location_name I-location_name ,Can I have _contact_form_ of _location_type_ _search_variable_ _location_name_,snips-assistant:FindContact
Can you get me the address for a couscous restaurant located on Vesey Street,O O O O O B-contact_form O O B-location_type I-location_type O O B-location_name I-location_name ,Can you get me the _contact_form_ for a _location_type_ located on _location_name_,snips-assistant:FindContact
What is the address for the best book store,O O O B-contact_form O O B-search_variable B-location_type I-location_type ,What is the _contact_form_ for the _search_variable_ _location_type_,snips-assistant:FindContact
Give me the phone number for the most highly reviewed supermarkets on Washington Street,O O O B-contact_form I-contact_form O O O B-search_variable I-search_variable B-location_type O B-location_name I-location_name ,Give me the _contact_form_ for the most _search_variable_ _location_type_ on _location_name_,snips-assistant:FindContact
I need the number for the most popular tibetans restaurant,O O O B-contact_form O O B-search_variable I-search_variable B-location_type O ,I need the _contact_form_ for the _search_variable_ _location_type_ restaurant,snips-assistant:FindContact
What is the phone number for Capsule,O O O B-contact_form I-contact_form O B-location_name ,What is the _contact_form_ for _location_name_,snips-assistant:FindContact
Is there a phone number for the most popular street restaurant,O O O B-contact_form I-contact_form O O B-search_variable I-search_variable B-location_type I-location_type ,Is there a _contact_form_ for the _search_variable_ _location_type_,snips-assistant:FindContact
What's the phone number for buddha-bar,O O O B-contact_form I-contact_form O B-location_name ,What's the _contact_form_ for _location_name_,snips-assistant:FindContact
Does the fish and chips restaurant have a telephone number is it 20th avenue,O O B-location_type I-location_type I-location_type I-location_type O O B-contact_form I-contact_form O O B-location_name I-location_name ,Does the _location_type_ have a _contact_form_ is it _location_name_,snips-assistant:FindContact
What is the email address for the Hanover Street highly reviewed top chefs restaurants,O O O O O O O B-location_name I-location_name B-search_variable I-search_variable B-location_type I-location_type I-location_type ,What is the email address for the _location_name_ _search_variable_ _location_type_,snips-assistant:FindContact
What is the address for bam karaoke,O O O B-contact_form O B-location_name I-location_name ,What is the _contact_form_ for _location_name_,snips-assistant:FindContact
Can I have the address for the best shoe repair shop in Wall Street,O O O O B-contact_form O O B-search_variable B-location_type I-location_type I-location_type O B-location_name I-location_name ,Can I have the _contact_form_ for the _search_variable_ _location_type_ in _location_name_,snips-assistant:FindContact
Can you give me eric stipa telephone number,O O O O B-location_name I-location_name B-contact_form I-contact_form ,Can you give me _location_name_ _contact_form_,snips-assistant:FindContact
Show the physical address of kebab restaurants on Maiden Lane,O O B-contact_form I-contact_form O B-location_type I-location_type O B-location_name I-location_name ,Show the _contact_form_ of _location_type_ on _location_name_,snips-assistant:FindContact
What time is it in Kenya when it is midnight in Mott Haven,O O O O O B-location_target O O O B-time O B-location_base I-location_base ,What time is it in _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
what time is it in North Carolina when it is 8 pm in the State of Maryland,O O O O O B-location_target I-location_target O O O B-time I-time O O B-location_base I-location_base I-location_base ,what time is it in _location_target_ when it is _time_ in the _location_base_,snips-assistant:ConvertTime_V2
It is noon in Gambia what time is it in Dominica,O O B-time O B-location_base O O O O O B-location_target ,It is _time_ in _location_base_ what time is it in _location_target_,snips-assistant:ConvertTime_V2
It is 5 o'clock in Needham what time is it in Lone Grove New Zealand,O O B-time I-time O B-location_base O O O O O B-location_target I-location_target B-location_target I-location_target ,It is _time_ in _location_base_ what time is it in _location_target_ _location_target_,snips-assistant:ConvertTime_V2
Can you tell me the time in Severna Park if it's 10 o'clock in Mascoutah ecuador,O O O O O O O B-location_target I-location_target O O O B-time I-time O B-location_base B-location_base ,Can you tell me the time in _location_target_ if it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
Give me the time in Saint Lucia if it's 8 pm in Zachary,O O O O O B-location_target I-location_target O O O B-time I-time O B-location_base ,Give me the time in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
I see that it is noon in Red Wing and want to know what time it is in Plaistow,O O O O O B-time O B-location_base I-location_base O O O O O O O O O B-location_target ,I see that it is _time_ in _location_base_ and want to know what time it is in _location_target_,snips-assistant:ConvertTime_V2
Show me the time in Park Forest Village if it's 5 in Goodlettsville Solomon Islands,O O O O O B-location_target I-location_target I-location_target O O O B-time O B-location_base B-location_base I-location_base ,Show me the time in _location_target_ if it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
Let me know what time it is in Republic of Senegal if it's 10 o'clock in Republic of South Sudan,O O O O O O O O B-location_target I-location_target I-location_target O O O B-time I-time O B-location_base I-location_base I-location_base I-location_base ,Let me know what time it is in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
When it's 10 at Cabo Verde what time is it at University,O O O B-time O B-location_base I-location_base O O O O O B-location_target ,When it's _time_ at _location_base_ what time is it at _location_target_,snips-assistant:ConvertTime_V2
Tell me the time in Seagoville when it's 6 forty five pm in Republic of the Philippines,O O O O O B-location_base O O O B-time I-time I-time I-time O B-location_base I-location_base I-location_base I-location_base ,Tell me the time in _location_base_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
I need to know the time in Mountain Top when it's 7 in South Bend El Salvador,O O O O O O O B-location_target I-location_target O O O B-time O B-location_base I-location_base B-location_base I-location_base ,I need to know the time in _location_target_ when it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
What time is it in Tunisia when it's noon in Azerbaijan,O O O O O B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
If it's 930 am in New Brighton South Africa what time is it in Gardner,O O O B-time I-time O B-location_base I-location_base B-location_base I-location_base O O O O O B-location_target ,If it's _time_ in _location_base_ _location_base_ what time is it in _location_target_,snips-assistant:ConvertTime_V2
Let me know the time in Fernandina Beach when it's 6am in Republic of Iraq,O O O O O O B-location_target I-location_target O O O B-time O B-location_base I-location_base I-location_base ,Let me know the time in _location_target_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Brazil when it's 6am in Republic of Colombia,O O O O O B-location_target O O O B-time O B-location_base I-location_base I-location_base ,What time is it in _location_target_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
Give me the time in Rye when the time is 5 in Somerville Italy,O O O O O B-location_target O O O O B-time O B-location_base B-location_base ,Give me the time in _location_target_ when the time is _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
I want to know the time in Allegan when it's 8 pm in Burnet Republic of Lebanon,O O O O O O O B-location_target O O O B-time I-time O B-location_base B-location_base I-location_base I-location_base ,I want to know the time in _location_target_ when it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
What time is it in the State of Kansas when it is 930 am in Land of Enchantment,O O O O O O B-location_target I-location_target I-location_target O O O B-time I-time O B-location_base I-location_base I-location_base ,What time is it in the _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Parkway Netherlands when it is noon in Linwood,O O O O O B-location_target B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Bethpage when it's noon in Marvin,O O O O O B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it for Prichard if it is 5 o'clock at Indian Wells,O O O O O B-location_target O O O B-time I-time O B-location_base I-location_base ,What time is it for _location_target_ if it is _time_ at _location_base_,snips-assistant:ConvertTime_V2
What time is it for The City of Angels when it is 6 am in Coto De Caza,O O O O O B-location_target I-location_target I-location_target I-location_target O O O B-time I-time O B-location_base I-location_base I-location_base ,What time is it for _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
When it is 10 o'clock in Norway what time is it in Tacony,O O O B-time I-time O B-location_base O O O O O B-location_target ,When it is _time_ in _location_base_ what time is it in _location_target_,snips-assistant:ConvertTime_V2
What time is it in the Republic of Venezuela when it is 5 in Tyrone ,O O O O O O B-location_target I-location_target I-location_target O O O B-time O B-location_base ,What time is it in the _location_target_ when it is _time_ in _location_base_ ,snips-assistant:ConvertTime_V2
What time is it in Republic of Nicaragua when it is midnight in Irvington,O O O O O B-location_target I-location_target I-location_target O O O B-time O B-location_base ,What time is it in _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Bryn Mawr-Skyway when it is 8 pm at the Ridge,O O O O O B-location_target I-location_target O O O B-time I-time O O B-location_base ,What time is it in _location_target_ when it is _time_ at the _location_base_,snips-assistant:ConvertTime_V2
Tell me the time in the Italian Republic when in Papua New Guinea it is midnight,O O O O O O B-location_target I-location_target O O B-location_base I-location_base I-location_base O O B-time ,Tell me the time in the _location_target_ when in _location_base_ it is _time_,snips-assistant:ConvertTime_V2
What time is it in Baldwin when it is 5 in Tunisia,O O O O O B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What is the time at Middleborough Center when it is 6 am in Kulpsville,O O O O O B-location_target I-location_target O O O B-time I-time O B-location_base ,What is the time at _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it for Donna in The Netherlands when it is noon in Willmar,O O O O O B-location_target O B-location_base I-location_base O O O B-time O B-location_base ,What time is it for _location_target_ in _location_base_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in New Rochelle when it is 10 o'clock in Mount Horeb,O O O O O B-location_target I-location_target O O O B-time I-time O B-location_base I-location_base ,What time is it in _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Maltby if it's 6am in Ellsworth Colombia,O O O O O B-location_target O O O B-time O B-location_base B-location_base ,What time is it in _location_target_ if it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
What time is it in Sammamish if it's 10 in Council Bluffs,O O O O O B-location_target O O O B-time O B-location_base I-location_base ,What time is it in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Galesburg if it's midday in Hermosa Beach in Tunisian Republic,O O O O O B-location_target O O O B-time O B-location_base I-location_base O B-location_base I-location_base ,What time is it in _location_target_ if it's _time_ in _location_base_ in _location_base_,snips-assistant:ConvertTime_V2
What time is it in Yorktown if it's 6pm in Tacoma Ethiopia,O O O O O B-location_target O O O B-time O B-location_base B-location_base ,What time is it in _location_target_ if it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
What time is it in West Gulfport in Seychelles if it's midday in Geneseo,O O O O O B-location_target I-location_target O B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
If it is noon in Thailand at East Farmingdale what's the time in Maumelle,O O O B-time O B-location_base O B-location_base I-location_base O O O O O B-location_target ,If it is _time_ in _location_base_ at _location_base_ what's the time in _location_target_,snips-assistant:ConvertTime_V2
If it is 930 am in Guinea-Bissau what's the time in Sweden,O O O B-time I-time O B-location_base O O O O O B-location_target ,If it is _time_ in _location_base_ what's the time in _location_target_,snips-assistant:ConvertTime_V2
What time is it in Atchison if it's 7 in Ashtabula,O O O O O B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
It's 6 am in Warm Mineral Springs so what time is it in Republic of Côte d’Ivoire,O O B-time I-time O B-location_base I-location_base I-location_base O O O O O O B-location_target I-location_target I-location_target I-location_target I-location_target I-location_target ,It's _time_ in _location_base_ so what time is it in _location_target_,snips-assistant:ConvertTime_V2
If it's 6pm in the Mexico what time is it in Thailand,O O O B-time O O B-location_base O O O O O B-location_target ,If it's _time_ in the _location_base_ what time is it in _location_target_,snips-assistant:ConvertTime_V2
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
next,O ,next,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
skip,O ,skip,snips-assistant:NextSong
stop this and play the next song,O O O O O O O ,stop this and play the next song,snips-assistant:NextSong
stop this and skip to the next song,O O O O O O O O ,stop this and skip to the next song,snips-assistant:NextSong
stop this song and skip to the next,O O O O O O O O ,stop this song and skip to the next,snips-assistant:NextSong
stop this song and change to next,O O O O O O O ,stop this song and change to next,snips-assistant:NextSong
stop this song and change it by the next,O O O O O O O O O ,stop this song and change it by the next,snips-assistant:NextSong
stop this song and play the next,O O O O O O O ,stop this song and play the next,snips-assistant:NextSong
stop this song and start the next one instead,O O O O O O O O O ,stop this song and start the next one instead,snips-assistant:NextSong
play the song after this one,O O O O O O ,play the song after this one,snips-assistant:NextSong
please play the song immediately after this one,O O O O O O O O ,please play the song immediately after this one,snips-assistant:NextSong
play the song after the one that i'm listening to,O O O O O O O O O O O ,play the song after the one that i'm listening to,snips-assistant:NextSong
play the song after this one,O O O O O O ,play the song after this one,snips-assistant:NextSong
don't like the song skip,O O O O O O ,don't like the song skip,snips-assistant:NextSong
don't like the song please change it,O O O O O O O O ,don't like the song please change it,snips-assistant:NextSong
following song please,O O O ,following song please,snips-assistant:NextSong
play the following song,O O O O ,play the following song,snips-assistant:NextSong
discontinue song and play next,O O O O O ,discontinue song and play next,snips-assistant:NextSong
Let me hear the next song,O O O O O O ,Let me hear the next song,snips-assistant:NextSong
Play next track now,O O O O ,Play next track now,snips-assistant:NextSong
Stop playing song play the next,O O O O O O ,Stop playing song play the next,snips-assistant:NextSong
Skip track move onto the next,O O O O O O ,Skip track move onto the next,snips-assistant:NextSong
jump to the next song please,O O O O O O ,jump to the next song please,snips-assistant:NextSong
Not this move on,O O O O ,Not this move on,snips-assistant:NextSong
Next track please,O O O ,Next track please,snips-assistant:NextSong
Skip this song,O O O ,Skip this song,snips-assistant:NextSong
Move on to next song,O O O O O ,Move on to next song,snips-assistant:NextSong
Next,O ,Next,snips-assistant:NextSong
skip track,O O ,skip track,snips-assistant:NextSong
skip song,O O ,skip song,snips-assistant:NextSong
skip this track,O O O ,skip this track,snips-assistant:NextSong
Next track please,O O O ,Next track please,snips-assistant:NextSong
next one please,O O O ,next one please,snips-assistant:NextSong
set the music to fifteen  percent please,O O O O B-volume_set_absolute O O ,set the music to _volume_set_absolute_ percent please,snips-assistant:VolumeSet
set the volume of the music to 56 %,O O O O O O O B-volume_set_absolute O ,set the volume of the music to _volume_set_absolute_ %,snips-assistant:VolumeSet
volume to 15 %,O O B-volume_set_absolute O ,volume to _volume_set_absolute_ %,snips-assistant:VolumeSet
volume to eighty  percent,O O B-volume_set_absolute O ,volume to _volume_set_absolute_ percent,snips-assistant:VolumeSet
set audio at seventy-six,O O O B-volume_set_absolute ,set audio at _volume_set_absolute_,snips-assistant:VolumeSet
volume to fifty-five,O O B-volume_set_absolute ,volume to _volume_set_absolute_,snips-assistant:VolumeSet
set the volume at sixty please,O O O O B-volume_set_absolute O ,set the volume at _volume_set_absolute_ please,snips-assistant:VolumeSet
volume level to eighty-four,O O O B-volume_set_absolute ,volume level to _volume_set_absolute_,snips-assistant:VolumeSet
volume to 90,O O B-volume_set_absolute ,volume to _volume_set_absolute_,snips-assistant:VolumeSet
audio to eighty,O O B-volume_set_absolute ,audio to _volume_set_absolute_,snips-assistant:VolumeSet
audio to seventeen,O O B-volume_set_absolute ,audio to _volume_set_absolute_,snips-assistant:VolumeSet
audio to 50,O O B-volume_set_absolute ,audio to _volume_set_absolute_,snips-assistant:VolumeSet
highest volume please,B-volume_set_min_max O O ,_volume_set_min_max_ volume please,snips-assistant:VolumeSet
volume to the highest,O O O B-volume_set_min_max ,volume to the _volume_set_min_max_,snips-assistant:VolumeSet
volume to the lowest,O O O B-volume_set_min_max ,volume to the _volume_set_min_max_,snips-assistant:VolumeSet
loudest volume,B-volume_set_min_max O ,_volume_set_min_max_ volume,snips-assistant:VolumeSet
volume to the max,O O O B-volume_set_min_max ,volume to the _volume_set_min_max_,snips-assistant:VolumeSet
volume to its quietest level,O O O B-volume_set_min_max O ,volume to its _volume_set_min_max_ level,snips-assistant:VolumeSet
put the volume at the quietest setup,O O O O O B-volume_set_min_max O ,put the volume at the _volume_set_min_max_ setup,snips-assistant:VolumeSet
set the volume the loudest you can,O O O O B-volume_set_min_max O O ,set the volume the _volume_set_min_max_ you can,snips-assistant:VolumeSet
volume to loudest,O O B-volume_set_min_max ,volume to _volume_set_min_max_,snips-assistant:VolumeSet
volume to maximum value,O O B-volume_set_min_max O ,volume to _volume_set_min_max_ value,snips-assistant:VolumeSet
please set the volume to its softest possible,O O O O O O B-volume_set_min_max O ,please set the volume to its _volume_set_min_max_ possible,snips-assistant:VolumeSet
volume to the loudest,O O O B-volume_set_min_max ,volume to the _volume_set_min_max_,snips-assistant:VolumeSet
adjust audio to 33,O O O B-volume_set_absolute ,adjust audio to _volume_set_absolute_,snips-assistant:VolumeSet
adjust audio volume to fifteen,O O O O B-volume_set_absolute ,adjust audio volume to _volume_set_absolute_,snips-assistant:VolumeSet
adjust volume level to 44 %,O O O O B-volume_set_absolute O ,adjust volume level to _volume_set_absolute_ %,snips-assistant:VolumeSet
