utterance,labels,delexicalised,intent
Book a restaurant for 7 people,O O B-restaurant_type O B-party_size_number O ,Book a _restaurant_type_ for _party_size_number_ people,BookRestaurant
Book a table for nine people in NJ,O O O O B-party_size_number O O B-state ,Book a table for _party_size_number_ people in _state_,BookRestaurant
In Apr I'd like to eat at a pub Manack Montana with 4 people,O B-timerange O O O O O O O B-restaurant_type B-city B-state O B-party_size_number O ,In _timerange_ I'd like to eat at a _restaurant_type_ _city_ _state_ with _party_size_number_ people,BookRestaurant
Book a tavern in Rhode Island that serves saucisse,O O B-restaurant_type O B-state I-state O O B-served_dish ,Book a _restaurant_type_ in _state_ that serves _served_dish_,BookRestaurant
On 10/14/2026 I have two people to eat at Coney Island Hot Dog Stand,O B-timerange O O B-party_size_number O O O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name ,On _timerange_ I have _party_size_number_ people to eat at _restaurant_name_,BookRestaurant
I want to book a restaurant for nine with wifi,O O O O O B-restaurant_type O B-party_size_number O B-facility ,I want to book a _restaurant_type_ for _party_size_number_ with _facility_,BookRestaurant
I want to book a close restaurant in SC for seven,O O O O O B-spatial_relation B-restaurant_type O B-state O B-party_size_number ,I want to book a _spatial_relation_ _restaurant_type_ in _state_ for _party_size_number_,BookRestaurant
I need a reservation for four at a restaurant,O O O O O B-party_size_number O O B-restaurant_type ,I need a reservation for _party_size_number_ at a _restaurant_type_,BookRestaurant
I need a reservation for four minutes from now for 3 people in the Falkland Islands,O O O O O B-timerange I-timerange I-timerange I-timerange O B-party_size_number O O O B-country I-country ,I need a reservation for _timerange_ for _party_size_number_ people in the _country_,BookRestaurant
Book a restaurant in Delhi Arkansas for three people,O O B-restaurant_type O B-city B-state O B-party_size_number O ,Book a _restaurant_type_ in _city_ _state_ for _party_size_number_ people,BookRestaurant
I need a dinner reservation in three months for a restaurant in Hills and Dales,O O O O O B-timerange I-timerange I-timerange O O B-restaurant_type O B-city I-city I-city ,I need a dinner reservation _timerange_ for a _restaurant_type_ in _city_,BookRestaurant
Find a table at a bar for milagros and I in Mount Pocono,O O O O O B-restaurant_type O B-party_size_description I-party_size_description I-party_size_description O B-city I-city ,Find a table at a _restaurant_type_ for _party_size_description_ in _city_,BookRestaurant
Book something for my girlfriend and I at a food truck that has pizzas in Brookwood on October fifteenth 2020,O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type I-restaurant_type O O B-served_dish O B-city O B-timerange I-timerange I-timerange ,Book something for _party_size_description_ at a _restaurant_type_ that has _served_dish_ in _city_ on _timerange_,BookRestaurant
renee sanders marlene and jewel want to go to a gastropub in the spa,B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O O O B-restaurant_type O O B-facility ,_party_size_description_ want to go to a _restaurant_type_ in the _facility_,BookRestaurant
Make me a reservation at a delicatessen that serves tofy for a party of four in AZ,O O O O O O B-restaurant_type O O B-served_dish O O O O B-party_size_number O B-state ,Make me a reservation at a _restaurant_type_ that serves _served_dish_ for a party of _party_size_number_ in _state_,BookRestaurant
Need a table within the same area as Beach 105th St for a party of 6,O O O B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation O B-poi I-poi I-poi O O O O B-party_size_number ,Need a table _spatial_relation_ as _poi_ for a party of _party_size_number_,BookRestaurant
on April the twenty-seventh 2022 I'd like to make reservations at a spanish diner,O B-timerange I-timerange I-timerange I-timerange O O O O O O O O B-cuisine B-restaurant_type ,on _timerange_ I'd like to make reservations at a _cuisine_ _restaurant_type_,BookRestaurant
book a spot in Netherlands Antilles,O O O O B-country I-country ,book a spot in _country_,BookRestaurant
book a food truck for greek food for 7,O O B-restaurant_type I-restaurant_type O B-cuisine O O B-party_size_number ,book a _restaurant_type_ for _cuisine_ food for _party_size_number_,BookRestaurant
me and terrie need a table at a bar in Hypoluxo UT,B-party_size_description I-party_size_description I-party_size_description O O O O O B-restaurant_type O B-city B-state ,_party_size_description_ need a table at a _restaurant_type_ in _city_ _state_,BookRestaurant
I want to find parking next to a restaurant for 10,O O O O B-facility O O O B-restaurant_type O B-party_size_number ,I want to find _facility_ next to a _restaurant_type_ for _party_size_number_,BookRestaurant
I need to book a table for three at a restaurant in South Sudan ,O O O O O O O B-party_size_number O O B-restaurant_type O B-country I-country ,I need to book a table for _party_size_number_ at a _restaurant_type_ in _country_ ,BookRestaurant
I need a reservation for a brasserie place for a party of two,O O O O O O B-restaurant_type O O O O O B-party_size_number ,I need a reservation for a _restaurant_type_ place for a party of _party_size_number_,BookRestaurant
Book a table at a cuban pub for 5 pm for a party of 7 in Virginia,O O O O O B-cuisine B-restaurant_type O B-timerange I-timerange O O O O B-party_size_number O B-state ,Book a table at a _cuisine_ _restaurant_type_ for _timerange_ for a party of _party_size_number_ in _state_,BookRestaurant
I'd like to visit a pizzeria with a pool at fourteen o'clock,O O O O O O B-restaurant_type O O B-facility O B-timerange I-timerange ,I'd like to visit a _restaurant_type_ with a _facility_ at _timerange_,BookRestaurant
I want to book a restaurant for eight in Harding,O O O O O B-restaurant_type O B-party_size_number O B-city ,I want to book a _restaurant_type_ for _party_size_number_ in _city_,BookRestaurant
book four people at a Madagascar bar,O B-party_size_number O O O B-country B-restaurant_type ,book _party_size_number_ people at a _country_ _restaurant_type_,BookRestaurant
Make a reservation for 8 at a diner that serves haystack,O O O O B-party_size_number O O B-restaurant_type O O B-served_dish ,Make a reservation for _party_size_number_ at a _restaurant_type_ that serves _served_dish_,BookRestaurant
I'd like to eat within the same area of Lawrence St for a party of one,O O O O O B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation O B-poi I-poi O O O O B-party_size_number ,I'd like to eat _spatial_relation_ of _poi_ for a party of _party_size_number_,BookRestaurant
table for 4 in Sparks,O O B-party_size_number O B-city ,table for _party_size_number_ in _city_,BookRestaurant
book in Vermont at The Maisonette,O O B-state O B-restaurant_name I-restaurant_name ,book in _state_ at _restaurant_name_,BookRestaurant
Where is Chips in Crouch,O O B-restaurant_name O B-city ,Where is _restaurant_name_ in _city_,BookRestaurant
reserve a smoking room at the restaurant,O O B-facility I-facility O O B-restaurant_type ,reserve a _facility_ at the _restaurant_type_,BookRestaurant
Book a table for four around midnight in Saint Pierre and Miquelon,O O O O B-party_size_number O B-timerange O B-country I-country I-country I-country ,Book a table for _party_size_number_ around _timerange_ in _country_,BookRestaurant
Book the Great House at Sonning distant from Gun Hill Rd,O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name B-spatial_relation O B-poi I-poi I-poi ,Book the _restaurant_name_ _spatial_relation_ from _poi_,BookRestaurant
I need to book the best food court in within the same area as OK that serves persian food for my ex husband and I,O O O O O B-sort B-restaurant_type I-restaurant_type O B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation O B-state O O B-cuisine O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description ,I need to book the _sort_ _restaurant_type_ in _spatial_relation_ as _state_ that serves _cuisine_ food for _party_size_description_,BookRestaurant
Book a restaurant in one minute for five people in Canal Fulton,O O B-restaurant_type B-timerange I-timerange I-timerange O B-party_size_number O O B-city I-city ,Book a _restaurant_type_ _timerange_ for _party_size_number_ people in _city_,BookRestaurant
I want to book seats for 2 at churrascaria using the internet,O O O O O O B-party_size_number O B-restaurant_type O O B-facility ,I want to book seats for _party_size_number_ at _restaurant_type_ using the _facility_,BookRestaurant
book a joint for Feb the seventh in Oklahoma within walking distance for six that is highly rated,O O B-restaurant_type O B-timerange I-timerange I-timerange O B-state B-spatial_relation I-spatial_relation I-spatial_relation O B-party_size_number O O B-sort I-sort ,book a _restaurant_type_ for _timerange_ in _state_ _spatial_relation_ for _party_size_number_ that is _sort_,BookRestaurant
Make a reservation for 7 people at a gastropub on Isle of Man,O O O O B-party_size_number O O O B-restaurant_type O B-country I-country I-country ,Make a reservation for _party_size_number_ people at a _restaurant_type_ on _country_,BookRestaurant
Book a brasserie for me and my team at four am,O O B-restaurant_type O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-timerange I-timerange ,Book a _restaurant_type_ for _party_size_description_ at _timerange_,BookRestaurant
Book reservations at a tea house with esperanza and tommie now,O O O O B-restaurant_type I-restaurant_type O B-party_size_description I-party_size_description I-party_size_description B-timerange ,Book reservations at a _restaurant_type_ with _party_size_description_ _timerange_,BookRestaurant
book a bar in San Marino for five,O O B-restaurant_type O B-country I-country O B-party_size_number ,book a _restaurant_type_ in _country_ for _party_size_number_,BookRestaurant
I need a table in West Virginia for me and my baby at Jacob Wirth Restaurant,O O O O O B-state I-state O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-restaurant_name I-restaurant_name I-restaurant_name ,I need a table in _state_ for _party_size_description_ at _restaurant_name_,BookRestaurant
Reserve a table for nine people at a caribbean restaurant in White Creek Utah,O O O O B-party_size_number O O O B-cuisine B-restaurant_type O B-city I-city B-state ,Reserve a table for _party_size_number_ people at a _cuisine_ _restaurant_type_ in _city_ _state_,BookRestaurant
book a restaurant for five in karnataka,O O B-restaurant_type O B-party_size_number O B-cuisine ,book a _restaurant_type_ for _party_size_number_ in _cuisine_,BookRestaurant
in a week  make a reservation for a table of 7 in District Of Columbia,B-timerange I-timerange I-timerange O O O O O O O B-party_size_number O B-state I-state I-state ,_timerange_  make a reservation for a table of _party_size_number_ in _state_,BookRestaurant
book me a restaurant,O O O B-restaurant_type ,book me a _restaurant_type_,BookRestaurant
I want to book a table for a party of 4 at a taverna next spring,O O O O O O O O O O B-party_size_number O O B-restaurant_type B-timerange I-timerange ,I want to book a table for a party of _party_size_number_ at a _restaurant_type_ _timerange_,BookRestaurant
need a table at a highly rated restaurant within walking distance from downtown for luisa and I,O O O O O B-sort I-sort B-restaurant_type B-spatial_relation I-spatial_relation I-spatial_relation O B-poi O B-party_size_description I-party_size_description I-party_size_description ,need a table at a _sort_ _restaurant_type_ _spatial_relation_ from _poi_ for _party_size_description_,BookRestaurant
book a southeastern brazilian cusinie pub,O O B-cuisine I-cuisine O B-restaurant_type ,book a _cuisine_ cusinie _restaurant_type_,BookRestaurant
Book the Atomic Cafe for ten people,O O B-restaurant_name I-restaurant_name O B-party_size_number O ,Book the _restaurant_name_ for _party_size_number_ people,BookRestaurant
Book a restaurant in FL in the city of Lochearn for my step son and I,O O B-restaurant_type O B-state O O O O B-city O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description ,Book a _restaurant_type_ in _state_ in the city of _city_ for _party_size_description_,BookRestaurant
Book a pub for two on jan first 2037,O O B-restaurant_type O B-party_size_number O B-timerange I-timerange I-timerange ,Book a _restaurant_type_ for _party_size_number_ on _timerange_,BookRestaurant
restaurant named The Palm in Tennyson MI,B-restaurant_type O B-restaurant_name I-restaurant_name O B-city B-state ,_restaurant_type_ named _restaurant_name_ in _city_ _state_,BookRestaurant
I need a table for four at ten PM in Dodge Park,O O O O O B-party_size_number O B-timerange I-timerange O B-city I-city ,I need a table for _party_size_number_ at _timerange_ in _city_,BookRestaurant
Book me a table at the highly rated cafeteria in Federated States Of Micronesia,O O O O O O B-sort I-sort B-restaurant_type O B-state I-state I-state I-state ,Book me a table at the _sort_ _restaurant_type_ in _state_,BookRestaurant
Book a table at the Montreal Pool Room in North Carolina for 7 AM,O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-state I-state O B-timerange I-timerange ,Book a table at the _restaurant_name_ in _state_ for _timerange_,BookRestaurant
Book something at a highly rated and distant cafe in Kazakhstan for two on April 21,O O O O B-sort I-sort O B-spatial_relation B-restaurant_type O B-country O B-party_size_number O B-timerange I-timerange ,Book something at a _sort_ and _spatial_relation_ _restaurant_type_ in _country_ for _party_size_number_ on _timerange_,BookRestaurant
I'd like to book a restaurant that serves pôchouse in Rocksprings,O O O O O O B-restaurant_type O O B-served_dish O B-city ,I'd like to book a _restaurant_type_ that serves _served_dish_ in _city_,BookRestaurant
Please make reservations for me and my roommate somewhere in Bouvet Island,O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-country I-country ,Please make reservations for _party_size_description_ somewhere in _country_,BookRestaurant
Book me a table at a romanian brasserie in Rixford,O O O O O O B-cuisine B-restaurant_type O B-city ,Book me a table at a _cuisine_ _restaurant_type_ in _city_,BookRestaurant
book me a bar that has chicken fried bacon in Vermont,O O O B-restaurant_type O O B-served_dish I-served_dish I-served_dish O B-state ,book me a _restaurant_type_ that has _served_dish_ in _state_,BookRestaurant
I need to book a table at a bar in Micronesia for tia madeline and estela,O O O O O O O O B-restaurant_type O B-country O B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,I need to book a table at a _restaurant_type_ in _country_ for _party_size_description_,BookRestaurant
Please make reservations in Yeager for seven am at a highly rated indian brasserie,O O O O B-city O B-timerange I-timerange O O B-sort I-sort B-cuisine B-restaurant_type ,Please make reservations in _city_ for _timerange_ at a _sort_ _cuisine_ _restaurant_type_,BookRestaurant
me and my father in law want go eat gratin at a restaurant,B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O B-served_dish O O B-restaurant_type ,_party_size_description_ want go eat _served_dish_ at a _restaurant_type_,BookRestaurant
book a manadonese restaurant for two,O O B-cuisine B-restaurant_type O B-party_size_number ,book a _cuisine_ _restaurant_type_ for _party_size_number_,BookRestaurant
book a table for 3 in Macao,O O O O B-party_size_number O B-country ,book a table for _party_size_number_ in _country_,BookRestaurant
I'm looking to bring shawn marguerite and della to a place to eat at near Rwanda,O O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O O O O B-spatial_relation B-country ,I'm looking to bring _party_size_description_ to a place to eat at _spatial_relation_ _country_,BookRestaurant
book a spot at a tsipouro restaurant in Connecticut,O O O O O B-cuisine B-restaurant_type O B-state ,book a spot at a _cuisine_ _restaurant_type_ in _state_,BookRestaurant
Book a reservation for 9 people at a roman pizzeria,O O O O B-party_size_number O O O B-cuisine B-restaurant_type ,Book a reservation for _party_size_number_ people at a _cuisine_ _restaurant_type_,BookRestaurant
I'd like to eat at a popular brasserie in Chile with a party of 5,O O O O O O O B-sort B-restaurant_type O B-country O O O O B-party_size_number ,I'd like to eat at a _sort_ _restaurant_type_ in _country_ with a party of _party_size_number_,BookRestaurant
I need a reservation for Little Grill Collective for supper with eight people ,O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-timerange O B-party_size_number O ,I need a reservation for _restaurant_name_ for _timerange_ with _party_size_number_ people ,BookRestaurant
I want to eat a a brasserie that serves muffuletta where can I get a reservation,O O O O O O B-restaurant_type O O B-served_dish O O O O O O ,I want to eat a a _restaurant_type_ that serves _served_dish_ where can I get a reservation,BookRestaurant
Book a table for six at The Cherry Street Tavern for January sixteenth 2024,O O O O B-party_size_number O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O B-timerange I-timerange I-timerange ,Book a table for _party_size_number_ at _restaurant_name_ for _timerange_,BookRestaurant
get me a reservation at a brasserie that serves jain in Pinto,O O O O O O B-restaurant_type O O B-cuisine O B-city ,get me a reservation at a _restaurant_type_ that serves _cuisine_ in _city_,BookRestaurant
Find a table at a joint with northern brazilian food in GA,O O O O O B-restaurant_type O B-cuisine I-cuisine O O B-state ,Find a table at a _restaurant_type_ with _cuisine_ food in _state_,BookRestaurant
Book an outdoor restaurant,O O B-facility B-restaurant_type ,Book an _facility_ _restaurant_type_,BookRestaurant
I'd like to eat at the best southeastern brazilian restaurant with five people,O O O O O O O B-sort B-cuisine I-cuisine B-restaurant_type O B-party_size_number O ,I'd like to eat at the _sort_ _cuisine_ _restaurant_type_ with _party_size_number_ people,BookRestaurant
table for 1 please,O O B-party_size_number O ,table for _party_size_number_ please,BookRestaurant
Book a restaurant in Geddes on march the twenty-seventh for me and my husband,O O B-restaurant_type O B-city O B-timerange I-timerange I-timerange O B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,Book a _restaurant_type_ in _city_ on _timerange_ for _party_size_description_,BookRestaurant
I need a top-rated pub in Friona,O O O B-sort B-restaurant_type O B-city ,I need a _sort_ _restaurant_type_ in _city_,BookRestaurant
I would like reservations for Cliff House in seven months for six people,O O O O O B-restaurant_name I-restaurant_name B-timerange I-timerange I-timerange O B-party_size_number O ,I would like reservations for _restaurant_name_ _timerange_ for _party_size_number_ people,BookRestaurant
Reserve a table at a top-rated restaurant for dinner in twelve hours ,O O O O O B-sort B-restaurant_type O O B-timerange I-timerange I-timerange ,Reserve a table at a _sort_ _restaurant_type_ for dinner _timerange_ ,BookRestaurant
BOok a table for me and georgina at a pub in a spa,O O O O B-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type O O B-facility ,BOok a table for _party_size_description_ at a _restaurant_type_ in a _facility_,BookRestaurant
table for 6 at a bar,O O B-party_size_number O O B-restaurant_type ,table for _party_size_number_ at a _restaurant_type_,BookRestaurant
I want to book a pizza restaurant close to Astor Place for nine at 3 am,O O O O O B-served_dish B-restaurant_type B-spatial_relation O B-poi I-poi O B-party_size_number O B-timerange I-timerange ,I want to book a _served_dish_ _restaurant_type_ _spatial_relation_ to _poi_ for _party_size_number_ at _timerange_,BookRestaurant
I need reservations at a restaurant at 20 o'clock in FM,O O O O O B-restaurant_type O B-timerange I-timerange O B-state ,I need reservations at a _restaurant_type_ at _timerange_ in _state_,BookRestaurant
I need a reservation for a joint in AZ for 3,O O O O O O B-restaurant_type O B-state O B-party_size_number ,I need a reservation for a _restaurant_type_ in _state_ for _party_size_number_,BookRestaurant
book a spot for my kids and I at a restaurant with frybread,O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type O B-served_dish ,book a spot for _party_size_description_ at a _restaurant_type_ with _served_dish_,BookRestaurant
Need to book a restaurant in PA in the city of Old Orchard Beach,O O O O B-restaurant_type O B-state O O O O B-city I-city I-city ,Need to book a _restaurant_type_ in _state_ in the city of _city_,BookRestaurant
Find a reservation in Deweese for my sister and I,O O O O B-city O B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,Find a reservation in _city_ for _party_size_description_,BookRestaurant
I'd like a restaurant on 6/1/2027 for 5 people in Iowa City,O O O O B-restaurant_type O B-timerange O B-party_size_number O O B-city I-city ,I'd like a _restaurant_type_ on _timerange_ for _party_size_number_ people in _city_,BookRestaurant
book a table near Bienville for Pioneer Day,O O O B-spatial_relation B-city O B-timerange I-timerange ,book a table _spatial_relation_ _city_ for _timerange_,BookRestaurant
I need a table at the close restaurant for my niece and I  at the Brooklyn Bridge-City Hall,O O O O O O B-spatial_relation B-restaurant_type O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-poi I-poi I-poi ,I need a table at the _spatial_relation_ _restaurant_type_ for _party_size_description_  at the _poi_,BookRestaurant
book a restaurant for 7 in MN,O O B-restaurant_type O B-party_size_number O B-state ,book a _restaurant_type_ for _party_size_number_ in _state_,BookRestaurant
I'd like to book a brasserie in Virginia City GA,O O O O O O B-restaurant_type O B-city I-city B-state ,I'd like to book a _restaurant_type_ in _city_ _state_,BookRestaurant
book a spot at a restaurant within walking distance of Palau,O O O O O B-restaurant_type B-spatial_relation I-spatial_relation I-spatial_relation O B-state ,book a spot at a _restaurant_type_ _spatial_relation_ of _state_,BookRestaurant
I would like reservations for Giodi's in Piper AZ,O O O O O O O O B-city B-state ,I would like reservations for Giodi's in _city_ _state_,BookRestaurant
Book me a table for a party of eight in Germany,O O O O O O O O B-party_size_number O B-country ,Book me a table for a party of _party_size_number_ in _country_,BookRestaurant
book a table for me and savannah in Lauderdale Lakes,O O O O B-party_size_description I-party_size_description I-party_size_description O B-city I-city ,book a table for _party_size_description_ in _city_,BookRestaurant
Book a highly rated fast food restaurant in Falmouth,O O B-sort I-sort B-restaurant_type I-restaurant_type I-restaurant_type O B-city ,Book a _sort_ _restaurant_type_ in _city_,BookRestaurant
book a spot for two at a churrascaria that sells cupcake in Lumpkin Indiana now,O O O O B-party_size_number O O B-restaurant_type O O B-served_dish O B-city B-state B-timerange ,book a spot for _party_size_number_ at a _restaurant_type_ that sells _served_dish_ in _city_ _state_ _timerange_,BookRestaurant
Book me seats for 6 at the best brasserie that serves marche neighboring my hostel,O O O O B-party_size_number O O B-sort B-restaurant_type O O B-cuisine B-spatial_relation B-poi I-poi ,Book me seats for _party_size_number_ at the _sort_ _restaurant_type_ that serves _cuisine_ _spatial_relation_ _poi_,BookRestaurant
Book reservations at a north indian bar for 4 people,O O O O B-cuisine I-cuisine B-restaurant_type O B-party_size_number O ,Book reservations at a _cuisine_ _restaurant_type_ for _party_size_number_ people,BookRestaurant
book me a restaurant that is close for four people in Enid,O O O B-restaurant_type O O B-spatial_relation O B-party_size_number O O B-city ,book me a _restaurant_type_ that is _spatial_relation_ for _party_size_number_ people in _city_,BookRestaurant
book a restaurant in Montverde in Marshall Islands,O O B-restaurant_type O B-city O B-state I-state ,book a _restaurant_type_ in _city_ in _state_,BookRestaurant
Get me a table for 5 at a restaurant which serves south tyrolean,O O O O O B-party_size_number O O B-restaurant_type O O B-cuisine I-cuisine ,Get me a table for _party_size_number_ at a _restaurant_type_ which serves _cuisine_,BookRestaurant
Make me a reservation in Colorado at nine am at National Cash Register Building,O O O O O B-state O B-timerange I-timerange O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name ,Make me a reservation in _state_ at _timerange_ at _restaurant_name_,BookRestaurant
Book me a restaurant in Cyprus at a pub,O O O B-restaurant_type O B-country O O B-restaurant_type ,Book me a _restaurant_type_ in _country_ at a _restaurant_type_,BookRestaurant
Book the Last Exit on Brooklyn 5 hours from now for one person,O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name B-timerange I-timerange I-timerange I-timerange O B-party_size_number O ,Book the _restaurant_name_ _timerange_ for _party_size_number_ person,BookRestaurant
I'd like to eat at the Original Spanish Kitchen in North Carolina,O O O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-state I-state ,I'd like to eat at the _restaurant_name_ in _state_,BookRestaurant
Book the best cafe on Jan 18th 2035,O O B-sort B-restaurant_type O B-timerange I-timerange I-timerange ,Book the _sort_ _restaurant_type_ on _timerange_,BookRestaurant
I need a table for 4 in Pelland,O O O O O B-party_size_number O B-city ,I need a table for _party_size_number_ in _city_,BookRestaurant
I want to book a tea house for 4 that serves madeleine,O O O O O B-restaurant_type I-restaurant_type O B-party_size_number O O B-served_dish ,I want to book a _restaurant_type_ for _party_size_number_ that serves _served_dish_,BookRestaurant
Book The Electric Banana in Ewen for crystal and brittney,O B-restaurant_name I-restaurant_name I-restaurant_name O B-city O B-party_size_description I-party_size_description I-party_size_description ,Book _restaurant_name_ in _city_ for _party_size_description_,BookRestaurant
I want a table for five at a restaurant with latin food in Arkansas for 1 hour from now,O O O O O B-party_size_number O O B-restaurant_type O B-cuisine O O B-state O B-timerange I-timerange I-timerange I-timerange ,I want a table for _party_size_number_ at a _restaurant_type_ with _cuisine_ food in _state_ for _timerange_,BookRestaurant
book a table for 10 at The Dome Edinburgh,O O O O B-party_size_number O B-restaurant_name I-restaurant_name I-restaurant_name ,book a table for _party_size_number_ at _restaurant_name_,BookRestaurant
Coon Chicken Inn restaurant for 1 am for me clarice and debbie,B-restaurant_name I-restaurant_name I-restaurant_name B-restaurant_type O B-timerange I-timerange O B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,_restaurant_name_ _restaurant_type_ for _timerange_ for _party_size_description_,BookRestaurant
book a table for seven during our Thailand trip that is within walking distance of our hotel,O O O O B-party_size_number O O B-country O O O B-spatial_relation I-spatial_relation I-spatial_relation O O O ,book a table for _party_size_number_ during our _country_ trip that is _spatial_relation_ of our hotel,BookRestaurant
Please book a restaurant for nine members on august 25 in DC,O O O B-restaurant_type O B-party_size_number O O B-timerange I-timerange O B-state ,Please book a _restaurant_type_ for _party_size_number_ members on _timerange_ in _state_,BookRestaurant
Book a restaurant at sixteen o'clock in SC,O O B-restaurant_type O B-timerange I-timerange O B-state ,Book a _restaurant_type_ at _timerange_ in _state_,BookRestaurant
book a pub for helen and miriam in nine years from now,O O B-restaurant_type O B-party_size_description I-party_size_description I-party_size_description O B-timerange I-timerange I-timerange I-timerange ,book a _restaurant_type_ for _party_size_description_ in _timerange_,BookRestaurant
I need a reservation for Cashel Palace Hotel in California for a party of 9,O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-state O O O O B-party_size_number ,I need a reservation for _restaurant_name_ in _state_ for a party of _party_size_number_,BookRestaurant
I'd like to eat with a party of 8 in Hitchita OR,O O O O O O O O O B-party_size_number O B-city B-state ,I'd like to eat with a party of _party_size_number_ in _city_ _state_,BookRestaurant
book a table for my step father and I,O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description ,book a table for _party_size_description_,BookRestaurant
I'd like a table for 6 at a restaurant in Denmark at 22,O O O O O O B-party_size_number O O B-restaurant_type O B-country O B-timerange ,I'd like a table for _party_size_number_ at a _restaurant_type_ in _country_ at _timerange_,BookRestaurant
book a bistro for 4 at sunset,O O B-restaurant_type O B-party_size_number O B-timerange ,book a _restaurant_type_ for _party_size_number_ at _timerange_,BookRestaurant
I need a reservation at The One Eighty for elsa and wendy in Muscle Shoals,O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-party_size_description I-party_size_description I-party_size_description O B-city I-city ,I need a reservation at _restaurant_name_ for _party_size_description_ in _city_,BookRestaurant
book a brasserie for one,O O B-restaurant_type O B-party_size_number ,book a _restaurant_type_ for _party_size_number_,BookRestaurant
I would like to book at a pub on mar 8 2020 that is close to Broadway-Lafayette St for my daughters and I,O O O O O O O B-restaurant_type O B-timerange I-timerange I-timerange O O B-spatial_relation O B-poi I-poi O B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,I would like to book at a _restaurant_type_ on _timerange_ that is _spatial_relation_ to _poi_ for _party_size_description_,BookRestaurant
I need a top-rated gastropub for 5 in DC in Conshohocken on Jul the 18th 2024,O O O B-sort B-restaurant_type O B-party_size_number O B-state O B-city O B-timerange I-timerange I-timerange I-timerange ,I need a _sort_ _restaurant_type_ for _party_size_number_ in _state_ in _city_ on _timerange_,BookRestaurant
book a table in Fleetwood at a nearby deli,O O O O B-poi O O B-spatial_relation O ,book a table in _poi_ at a _spatial_relation_ deli,BookRestaurant
book in Southern Shores for 8 at Ariston Cafe,O O B-city I-city O B-party_size_number O B-restaurant_name I-restaurant_name ,book in _city_ for _party_size_number_ at _restaurant_name_,BookRestaurant
Book a table at the WWE The World in South Korea,O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-country I-country ,Book a table at the _restaurant_name_ in _country_,BookRestaurant
Book table on the 23 in Illinois at the Maison Parthenais-Perrault II,O O O O B-timerange O B-state O O B-restaurant_name I-restaurant_name I-restaurant_name ,Book table on the _timerange_ in _state_ at the _restaurant_name_,BookRestaurant
Book a reservation for eight people in North Dakota,O O O O B-party_size_number O O B-state I-state ,Book a reservation for _party_size_number_ people in _state_,BookRestaurant
book for 3 in US Virgin Islands,O O B-party_size_number O B-country I-country I-country ,book for _party_size_number_ in _country_,BookRestaurant
hannah lewis and chelsea want to go to a cafe in Botswana on Apr the seventeenth 2024,B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O O O B-restaurant_type O B-country O B-timerange I-timerange I-timerange I-timerange ,_party_size_description_ want to go to a _restaurant_type_ in _country_ on _timerange_,BookRestaurant
book a latin cuisine pub for 2 on September the 13th 2037 in Kazakhstan,O O B-cuisine O B-restaurant_type O B-party_size_number O B-timerange I-timerange I-timerange I-timerange O B-country ,book a _cuisine_ cuisine _restaurant_type_ for _party_size_number_ on _timerange_ in _country_,BookRestaurant
