utterance,labels,delexicalised,intent
"I have been to their st denis location and have always been delighted by their sweet treats and warm location. 

I was really disappointed to try their chocolatine which was the lack of airy and flaky. It was terribly doughy and didn't have the golden brown exterior that makes one salivate. 

Alas perhaps they had a bad day but i'm not convinced by this location.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I have been to their st denis location and have always been delighted by their sweet treats and warm location. 

I was really disappointed to try their chocolatine which was the lack of airy and flaky. It was terribly doughy and didn't have the golden brown exterior that makes one salivate. 

Alas perhaps they had a bad day but i'm not convinced by this location.",None
Popped in here for a quick morning coffee and was completely charmed by the interior. What a beautiful place! I wish I had the time to sit and sip my latte because the cafe is just gorgeous. Latte was perfection and the bluberry scone was no less. Would definitely recommend and am desperate to go back!,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,Popped in here for a quick morning coffee and was completely charmed by the interior. What a beautiful place! I wish I had the time to sit and sip my latte because the cafe is just gorgeous. Latte was perfection and the bluberry scone was no less. Would definitely recommend and am desperate to go back!,None
"Nice place to go to for asian cuisine. I would recommend their vietnamese spring roll - it comes with a warm peanut sauce that is really great. They had a decent array of vegetarian options which is always delightful. 

The service was actually great - maybe we went on a down time but I was surprised to read other reviews saying it was bad. The waitress was really friendly and gave good recommendations. 

The ambience is nice, the location is charming, the food is average at best but much nicer than your typical asian cuisine joint.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Nice place to go to for asian cuisine. I would recommend their vietnamese spring roll - it comes with a warm peanut sauce that is really great. They had a decent array of vegetarian options which is always delightful. 

The service was actually great - maybe we went on a down time but I was surprised to read other reviews saying it was bad. The waitress was really friendly and gave good recommendations. 

The ambience is nice, the location is charming, the food is average at best but much nicer than your typical asian cuisine joint.",None
"****VEGETARIANS THIS IS YOUR PLACE*****

Rant: It's a darn shame when you're craving a good noodle soup and can't find a place with an actual vegetarian broth. Yes I'll cave and have the chicken broth but damnit I want a guilt free delicious noodle soup and I want it now!

The good news is I've found it. Lan Zhou has the most incredible hand pulled noodles which are slightly chewy and oh so fresh. Their vegetable noodle soup comes in a different broth that they make and tastes incredible. I asked the waiter what the broth is made of and he said it's a secret recipe - how alluring. The coolest part is you can ask for the noodle size you want when you order because they make them to order. 

I would have given the place 5 stars if the seating was a bit nicer and comfortable - the over all ambience of the restaurant isn't special but the food is well worth it.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"****VEGETARIANS THIS IS YOUR PLACE*****

Rant: It's a darn shame when you're craving a good noodle soup and can't find a place with an actual vegetarian broth. Yes I'll cave and have the chicken broth but damnit I want a guilt free delicious noodle soup and I want it now!

The good news is I've found it. Lan Zhou has the most incredible hand pulled noodles which are slightly chewy and oh so fresh. Their vegetable noodle soup comes in a different broth that they make and tastes incredible. I asked the waiter what the broth is made of and he said it's a secret recipe - how alluring. The coolest part is you can ask for the noodle size you want when you order because they make them to order. 

I would have given the place 5 stars if the seating was a bit nicer and comfortable - the over all ambience of the restaurant isn't special but the food is well worth it.",None
"Love the interior - it has this warm and lush atmosphere that is so comforting in the winter. The food is absolutely delicious and the service is so sweet and attentive. 

Great place for a quick drink, a cozy lunch or an intimate dinner.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Love the interior - it has this warm and lush atmosphere that is so comforting in the winter. The food is absolutely delicious and the service is so sweet and attentive. 

Great place for a quick drink, a cozy lunch or an intimate dinner.",None
"China Garden has been a post airprot pick-up ritual with my family for the last 10 years. The food is just phenomenal and it's definitely the beat hakka chinese spot in the GTA. The only downside is their unattractive seating (avoid the washrooms) which is why I didn't give them a 5 star rating. If you're vegetarian and confused by the menu i've written my family's tried and loved menu;

-large sweet corn soup (easily shared by 4)
-chilli paneer with gravy
- veg manchurian with gravy (upgrade to a deluxe for more veg and less carby manchurian balls)
- egg fried rice

It's heaven.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"China Garden has been a post airprot pick-up ritual with my family for the last 10 years. The food is just phenomenal and it's definitely the beat hakka chinese spot in the GTA. The only downside is their unattractive seating (avoid the washrooms) which is why I didn't give them a 5 star rating. If you're vegetarian and confused by the menu i've written my family's tried and loved menu;

-large sweet corn soup (easily shared by 4)
-chilli paneer with gravy
- veg manchurian with gravy (upgrade to a deluxe for more veg and less carby manchurian balls)
- egg fried rice

It's heaven.",None
"Rushed in here on a rainy day and was delightfully overwhelmed by their huge menu. I tried the vegetarian omelette and was completely stuffed halfway through it. The omelette itself was average but filling and a solid breakfast. 

What I was very happy about was the lovely service. I ordered a cafe au lait which I was very unhappy about (it had a strange powdery taste). I asked the waitress for a filtered coffee and she was very sweet and removed the cafe au lait of my bill which I thought was generous. 

It's a good place if you're going with a big group because the service is fantastic and the menu has something for everyone!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Rushed in here on a rainy day and was delightfully overwhelmed by their huge menu. I tried the vegetarian omelette and was completely stuffed halfway through it. The omelette itself was average but filling and a solid breakfast. 

What I was very happy about was the lovely service. I ordered a cafe au lait which I was very unhappy about (it had a strange powdery taste). I asked the waitress for a filtered coffee and she was very sweet and removed the cafe au lait of my bill which I thought was generous. 

It's a good place if you're going with a big group because the service is fantastic and the menu has something for everyone!",None
The burgers here were average. I tried the veggie burger and found the consistency to be a little too soft and quite difficult to eat with how highly piled the other toppings were. Then saving grace were the fiery peppers and sauce that came in my burger and really added the flavour. My tablemate enjoyed the beef burger with wild mushrooms but also felt that it was nothing special. The service was fantastic and all of the staff was extremely friendly! I wouldn't go out of my way to go again but maybe if I'm around crescent I'd pop in!,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,The burgers here were average. I tried the veggie burger and found the consistency to be a little too soft and quite difficult to eat with how highly piled the other toppings were. Then saving grace were the fiery peppers and sauce that came in my burger and really added the flavour. My tablemate enjoyed the beef burger with wild mushrooms but also felt that it was nothing special. The service was fantastic and all of the staff was extremely friendly! I wouldn't go out of my way to go again but maybe if I'm around crescent I'd pop in!,None
"Woah!

Really really delicious place! It's a treat to watch them make the hand pulled noodles. Try the shallot pancake as a starter - it's crispy and yummy!

The food is 5 stars but the restaurant itself is quite bare and the service is no-frills. 

Warning to vegetarians: the noodle soup is with a chicken broth.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Woah!

Really really delicious place! It's a treat to watch them make the hand pulled noodles. Try the shallot pancake as a starter - it's crispy and yummy!

The food is 5 stars but the restaurant itself is quite bare and the service is no-frills. 

Warning to vegetarians: the noodle soup is with a chicken broth.",None
"We got delivery from here after seeing the good ratings on JustEat.ca. I have no idea what the ratings were for. We had the Basil Tofu and Red Curry Duck. The first was fine - the sauce a little oily - but just an average dish. The latter was just unacceptable. The curry itself was tasty but the pieces of duck were inedible; only bones, fat and skin with no actual meat. For a $17 plate of food I expected a lot more. Strongly wouldn't recommend; maybe their dine-in is better",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"We got delivery from here after seeing the good ratings on JustEat.ca. I have no idea what the ratings were for. We had the Basil Tofu and Red Curry Duck. The first was fine - the sauce a little oily - but just an average dish. The latter was just unacceptable. The curry itself was tasty but the pieces of duck were inedible; only bones, fat and skin with no actual meat. For a $17 plate of food I expected a lot more. Strongly wouldn't recommend; maybe their dine-in is better",None
"If you want to visit Heaven I've found the address and it's 546 Avenue Duluth. 

Walking into the shop you're immediately enveloped by a warm sweet aroma that makes you wish your house always smelt like this. You're unsure where to look because there are too many delicious treats to stare at!

I had the wonderful pleasure of being assisted by the shop's namesake Chloe herself. She gave me a fresh cardamom chocolate which was absolutely brilliant. I picked up a sponge toffee and from Chloe's recommendation her masala chocolate bar. 

The sponge toffee is absolute perfection! Crispy and not too sweet, coated in a thing layer of chocolate. Now with the masala chocolate bar I was slightly suspicious....it just didn't make sense to me. All my worries were washed away after one bite of this chocolate bar. It was smooth and silky with light hints of different spices that were married into the milky sweet chocolate. 

Beyond the delicious treats, the experience in the store is very pleasant. Chloe is such a delight and it's very nice to see the pride she runs her shop with. All of the staff is warm and genuinely just happy (this is why it's Heaven!) 


So here it is! If you want to be happy and treat yourself then this is your place. For the love of all that is good please come and feast! Next up for me is the caramel and hot chocolate!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"If you want to visit Heaven I've found the address and it's 546 Avenue Duluth. 

Walking into the shop you're immediately enveloped by a warm sweet aroma that makes you wish your house always smelt like this. You're unsure where to look because there are too many delicious treats to stare at!

I had the wonderful pleasure of being assisted by the shop's namesake Chloe herself. She gave me a fresh cardamom chocolate which was absolutely brilliant. I picked up a sponge toffee and from Chloe's recommendation her masala chocolate bar. 

The sponge toffee is absolute perfection! Crispy and not too sweet, coated in a thing layer of chocolate. Now with the masala chocolate bar I was slightly suspicious....it just didn't make sense to me. All my worries were washed away after one bite of this chocolate bar. It was smooth and silky with light hints of different spices that were married into the milky sweet chocolate. 

Beyond the delicious treats, the experience in the store is very pleasant. Chloe is such a delight and it's very nice to see the pride she runs her shop with. All of the staff is warm and genuinely just happy (this is why it's Heaven!) 


So here it is! If you want to be happy and treat yourself then this is your place. For the love of all that is good please come and feast! Next up for me is the caramel and hot chocolate!",None
"I was delighted by their menu and the warm lighting in the restaurant. The service was fantastic the whole way through and our server didn't rush us even though we took our own sweet time. 

I tried the spring rolls as a starter and they were perfect. Not too oily and the filling had vermicelli which was really cool. For my main I tried a noodle soup that came in a very flavourful broth and a generous amount of vegetables. 

Everyone I was with had vegetarian foods and we were all delighted by how perfect the food was. 

It's the perfect place to go as a group and relax and enjoy! Love the variety they have for vegetarians!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I was delighted by their menu and the warm lighting in the restaurant. The service was fantastic the whole way through and our server didn't rush us even though we took our own sweet time. 

I tried the spring rolls as a starter and they were perfect. Not too oily and the filling had vermicelli which was really cool. For my main I tried a noodle soup that came in a very flavourful broth and a generous amount of vegetables. 

Everyone I was with had vegetarian foods and we were all delighted by how perfect the food was. 

It's the perfect place to go as a group and relax and enjoy! Love the variety they have for vegetarians!",None
"holy muhamarra.

If you're planning on going to Sumac which I strongly recommend you do it's best to avoid tight fitting clothing and acquire someone who is willing to give you a belly rub after because the food is just so divine you won't be able to stop eating.

I got the muhamarra (a red pepper walnut dip) and a salad trio to share and it was plenty of food. Between the two of us there was still so much left over. All the salads we tried were incredible!

This restaurant is so veggie friendly but not in the way that makes your omnivore friends grumpy to be there since they have an incredible spread of options. Their homemade drinks were wonderful and if you can't decide between the two ask for a half & half; it's insane. 

My only problem with the restaurant was that it didn't have a very clear ordering system. You have to give your order and then you sit down and they serve you. Even as we were taking our order it wasn't a very clear interaction. Over all though; the food is just so fantastic you won't remember anything else!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"holy muhamarra.

If you're planning on going to Sumac which I strongly recommend you do it's best to avoid tight fitting clothing and acquire someone who is willing to give you a belly rub after because the food is just so divine you won't be able to stop eating.

I got the muhamarra (a red pepper walnut dip) and a salad trio to share and it was plenty of food. Between the two of us there was still so much left over. All the salads we tried were incredible!

This restaurant is so veggie friendly but not in the way that makes your omnivore friends grumpy to be there since they have an incredible spread of options. Their homemade drinks were wonderful and if you can't decide between the two ask for a half & half; it's insane. 

My only problem with the restaurant was that it didn't have a very clear ordering system. You have to give your order and then you sit down and they serve you. Even as we were taking our order it wasn't a very clear interaction. Over all though; the food is just so fantastic you won't remember anything else!",None
"I had a really fantastic experience with MDex's dental services. Went in for a simple check up and cleaning which was great from start to finish. Their clinic's registration system is all on a computer which is really cool and smooth to use. The service is polite and professional and there was great soothing music playing throughout the treatment. They were quick and clean and I'm looking forward to going back (as much as one does to see a dentist...)

Shout out to the great receptionists who helped me with my insurance paperwork and were really fun to chat with as I waited!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I had a really fantastic experience with MDex's dental services. Went in for a simple check up and cleaning which was great from start to finish. Their clinic's registration system is all on a computer which is really cool and smooth to use. The service is polite and professional and there was great soothing music playing throughout the treatment. They were quick and clean and I'm looking forward to going back (as much as one does to see a dentist...)

Shout out to the great receptionists who helped me with my insurance paperwork and were really fun to chat with as I waited!",None
"It's a fun place to shop!
As many of the other reviewers have said, it's a pricey place and there is no debate over that!

However, it's such a pleasant experience to go there browse and pick out a cool tea to try out, some spices or ramen brands you won't find anywhere near by! 

My recommendation would be to go to their sandwich bar and try out the focaccia there and pair it with their fresh orange juice after browsing through and picking out a few interesting grocery items to experiment with! 

Enjoy!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"It's a fun place to shop!
As many of the other reviewers have said, it's a pricey place and there is no debate over that!

However, it's such a pleasant experience to go there browse and pick out a cool tea to try out, some spices or ramen brands you won't find anywhere near by! 

My recommendation would be to go to their sandwich bar and try out the focaccia there and pair it with their fresh orange juice after browsing through and picking out a few interesting grocery items to experiment with! 

Enjoy!",None
"I had heard the most wonderful things about Qing Hua, online and offline but my visit left me incredibly disappointed. 

We entered into the restaurant and were seated right by the door which was unpleasant because of the cold winter draft we were hit with every few minutes. We looked around and there was a table at the back that we took the liberty of moving to; alas we weren't seated there initially!

I started off with a hot & sour soup which tasted okay but was the strangest shade of light grey; not the usual colour one expects! We all ordered fried dumplings - I ordered the tofu vegetable kind. It took absolute ages for our food to arrive which was really unexpected. Alas, it was not worth the wait. The filling of my dumplings were too salty and the skins were dry. My friend's dumplings were served in a plate that was pooling with water; which filled their dumplings making them soggy. 

It was all so inconsistent with mediocre service, a long wait and food that was sloppy. Perhaps we went at a bad time but I was left with a bad impression that doesn't entice me to return. 

The only thing worth noting is that they had 4 types of veggie dumplings on the menu which is a greater variety than normal.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I had heard the most wonderful things about Qing Hua, online and offline but my visit left me incredibly disappointed. 

We entered into the restaurant and were seated right by the door which was unpleasant because of the cold winter draft we were hit with every few minutes. We looked around and there was a table at the back that we took the liberty of moving to; alas we weren't seated there initially!

I started off with a hot & sour soup which tasted okay but was the strangest shade of light grey; not the usual colour one expects! We all ordered fried dumplings - I ordered the tofu vegetable kind. It took absolute ages for our food to arrive which was really unexpected. Alas, it was not worth the wait. The filling of my dumplings were too salty and the skins were dry. My friend's dumplings were served in a plate that was pooling with water; which filled their dumplings making them soggy. 

It was all so inconsistent with mediocre service, a long wait and food that was sloppy. Perhaps we went at a bad time but I was left with a bad impression that doesn't entice me to return. 

The only thing worth noting is that they had 4 types of veggie dumplings on the menu which is a greater variety than normal.",None
"All your meals start off with a fresh salad with a heavenly dressing (it has cheese in it yum). And then they bring you fresh warm bread (even more yum). 

GO FOR THE PIZZA

This is why I have given the 4 star review. Their pizza is amazing, fresh and just such a treat - the portion are perfect too. Their pasta is nothing to give 4 stars over so just skip that part of the menu. 

Amelias is perfect for a date, or anything really. The atmosphere is warm and incredibly friendly. Just a heads up though - it's cash only!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"All your meals start off with a fresh salad with a heavenly dressing (it has cheese in it yum). And then they bring you fresh warm bread (even more yum). 

GO FOR THE PIZZA

This is why I have given the 4 star review. Their pizza is amazing, fresh and just such a treat - the portion are perfect too. Their pasta is nothing to give 4 stars over so just skip that part of the menu. 

Amelias is perfect for a date, or anything really. The atmosphere is warm and incredibly friendly. Just a heads up though - it's cash only!",None
"I first heard about Freshii when it became all the rage in Toronto 3 years ago. 

I tried the Buddha bowl and it tasted great - but wasn't anything special. It's great for a fast food chain, fresh (haha) and tastes pretty good. It's not the sort of place you'd go out of your way to go to but hey if it's on the way why not?",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I first heard about Freshii when it became all the rage in Toronto 3 years ago. 

I tried the Buddha bowl and it tasted great - but wasn't anything special. It's great for a fast food chain, fresh (haha) and tastes pretty good. It's not the sort of place you'd go out of your way to go to but hey if it's on the way why not?",None
"I was very pumped to try out GaNaDaRa after all the reviews and drooling over the pics of the food on Yelp. 

Regarding the vegetarian options it's really limited to their bibimbaps which is disappointing BUT I appreciate how transparent they are about their dishes. 

I tried the Tofu Dolsot Bibimbap which is really fantastic! I loved the fried tofu and the spicy sauce on the side is really great. My friend who is pescatarian swears by the tsunami ttoboki and the normal one of us loved the bulgogi beef. 

For the food I'd give it a 3 stars for vegetarians and a 5 stars for all the usual people! 

My only bone to pick was the slow service. They were very friendly and even brought us more kimchi but it was just snail paced! Go looking for good food and ready for the wait! I promise it's worth it!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I was very pumped to try out GaNaDaRa after all the reviews and drooling over the pics of the food on Yelp. 

Regarding the vegetarian options it's really limited to their bibimbaps which is disappointing BUT I appreciate how transparent they are about their dishes. 

I tried the Tofu Dolsot Bibimbap which is really fantastic! I loved the fried tofu and the spicy sauce on the side is really great. My friend who is pescatarian swears by the tsunami ttoboki and the normal one of us loved the bulgogi beef. 

For the food I'd give it a 3 stars for vegetarians and a 5 stars for all the usual people! 

My only bone to pick was the slow service. They were very friendly and even brought us more kimchi but it was just snail paced! Go looking for good food and ready for the wait! I promise it's worth it!",None
"Great place for bowling!  I've come here a couple times, and the staff is always nice, and they have a vending machine with cute socks if you're like me and forgot to wear your own.  There's also a bar in there if you want to grab a drink and bowl at the same time.  Will be back!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Great place for bowling!  I've come here a couple times, and the staff is always nice, and they have a vending machine with cute socks if you're like me and forgot to wear your own.  There's also a bar in there if you want to grab a drink and bowl at the same time.  Will be back!",None
"Clean hotel room, and very attentive workers.  When I wanted to do a little local sight-seeing at the Musical Instrument Museum down the road, the lady at the front desk made several phone calls to arrange for me to get there and back in time for my airport shuttle ride.  Very much appreciated - and the Sleep Inn transport was early to take me, so I got a few extra minutes!  If not for the free shuttle (within five miles), I would not have gotten to see this awesome museum - and as a musician, it meant a lot to me.  Thank you very much, Sleep Inn!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Clean hotel room, and very attentive workers.  When I wanted to do a little local sight-seeing at the Musical Instrument Museum down the road, the lady at the front desk made several phone calls to arrange for me to get there and back in time for my airport shuttle ride.  Very much appreciated - and the Sleep Inn transport was early to take me, so I got a few extra minutes!  If not for the free shuttle (within five miles), I would not have gotten to see this awesome museum - and as a musician, it meant a lot to me.  Thank you very much, Sleep Inn!",None
"Nice place to go if you want to grab a drink and shoot some pool.  I think it's $1.50 per game?  My date paid for them, but I believe that's what the bartender said.  Will definitely return here when I'm in a billiards mood!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Nice place to go if you want to grab a drink and shoot some pool.  I think it's $1.50 per game?  My date paid for them, but I believe that's what the bartender said.  Will definitely return here when I'm in a billiards mood!",None
"Came here to see a friend sing, and really enjoyed the whole experience.  This place has a wonderful atmosphere - both upbeat and intimate at the same time.  I tried one of the cocktails - it was on the stronger side, so I admit I didn't finish it - but the red wine I had two glasses of (by suggestion of a friend) was fantastic.  The food was also really good!  I had the eggplant parmesan (and much to my lament, I forgot to take a picture of it before I ate it) - delicious!!  This is one of the few places in town that features jazz musicians on a regular basis, so if you like that vibe, this is the place for you!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Came here to see a friend sing, and really enjoyed the whole experience.  This place has a wonderful atmosphere - both upbeat and intimate at the same time.  I tried one of the cocktails - it was on the stronger side, so I admit I didn't finish it - but the red wine I had two glasses of (by suggestion of a friend) was fantastic.  The food was also really good!  I had the eggplant parmesan (and much to my lament, I forgot to take a picture of it before I ate it) - delicious!!  This is one of the few places in town that features jazz musicians on a regular basis, so if you like that vibe, this is the place for you!",None
"A friend and I visited here after a long day out in Death Valley.  We were tired and starving! I had the black bean burger (fantastic!), with tofu fries, and the acai blueberry smoothie.  Everything I had was delicious, and I devoured it.  My friend had the sweet potato fries - good, but I was glad I got the tofu fries (I'm a lifelong vegetarian, so I love tofu!).  The food is good and the people who work there are super nice.  Will be coming back here again.  = )",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"A friend and I visited here after a long day out in Death Valley.  We were tired and starving! I had the black bean burger (fantastic!), with tofu fries, and the acai blueberry smoothie.  Everything I had was delicious, and I devoured it.  My friend had the sweet potato fries - good, but I was glad I got the tofu fries (I'm a lifelong vegetarian, so I love tofu!).  The food is good and the people who work there are super nice.  Will be coming back here again.  = )",None
"Cool place!  From the outside, it doesn't look like much, but once you get inside, it's fantastic.  I literally could not stop staring at the sparkly night-sky screen they have on the ceiling.  The whole place is Hawaiian \/ Caribbean themed, right down to the shrunken heads and fountains along the walls.  The drinks are yummy, and the bartenders are super nice.  It gets busy and loud, but that's to be expected with a venue like this.  There's a big clam shell that's also great for taking pictures.  All around, one of the most fun bars I've ever been to.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Cool place!  From the outside, it doesn't look like much, but once you get inside, it's fantastic.  I literally could not stop staring at the sparkly night-sky screen they have on the ceiling.  The whole place is Hawaiian \/ Caribbean themed, right down to the shrunken heads and fountains along the walls.  The drinks are yummy, and the bartenders are super nice.  It gets busy and loud, but that's to be expected with a venue like this.  There's a big clam shell that's also great for taking pictures.  All around, one of the most fun bars I've ever been to.",None
"Stopped here with a friend back in January.  The person who took our order was polite, and the sub I had (the only vegetarian one on the menu, I think) was pretty good.  The smoothie I had, though, was more ice cream and sugar than fruit, like it seemed to be advertised.  There's no table service here, which is perfectly normal for a sub place, but I've had better subs elsewhere, and way better smoothies elsewhere, as well.  If I come back, I'll have the sub and skip the smoothie.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Stopped here with a friend back in January.  The person who took our order was polite, and the sub I had (the only vegetarian one on the menu, I think) was pretty good.  The smoothie I had, though, was more ice cream and sugar than fruit, like it seemed to be advertised.  There's no table service here, which is perfectly normal for a sub place, but I've had better subs elsewhere, and way better smoothies elsewhere, as well.  If I come back, I'll have the sub and skip the smoothie.",None
