utterance,labels,delexicalised,intent
Please stop the yoga timer for just a bit,O O O B-timer_name O O O O O ,Please stop the _timer_name_ timer for just a bit,snips-assistant:PauseTimer
Do a momentary pause on the timer,O O O O O O O ,Do a momentary pause on the timer,snips-assistant:PauseTimer
Pause the timer please,O O O O ,Pause the timer please,snips-assistant:PauseTimer
Put a temporary stop on the timer,O O O O O O O ,Put a temporary stop on the timer,snips-assistant:PauseTimer
Momentarily pause the timer please,O O O O O ,Momentarily pause the timer please,snips-assistant:PauseTimer
Have the timer paused,O O O O ,Have the timer paused,snips-assistant:PauseTimer
Pause the timer,O O O ,Pause the timer,snips-assistant:PauseTimer
Give the timer a break,O O O O O ,Give the timer a break,snips-assistant:PauseTimer
I need the timer to be paused,O O O O O O O ,I need the timer to be paused,snips-assistant:PauseTimer
The timer needs to be paused,O O O O O O ,The timer needs to be paused,snips-assistant:PauseTimer
Pause the timer,O O O ,Pause the timer,snips-assistant:PauseTimer
Pause the timer on my homework,O O O O O B-timer_name ,Pause the timer on my _timer_name_,snips-assistant:PauseTimer
Please pause the timer,O O O O ,Please pause the timer,snips-assistant:PauseTimer
Halt the timer,O O O ,Halt the timer,snips-assistant:PauseTimer
Can you pause the timer,O O O O O ,Can you pause the timer,snips-assistant:PauseTimer
Please suspend the yoga timer,O O O B-timer_name O ,Please suspend the _timer_name_ timer,snips-assistant:PauseTimer
Put the timer on hold for a sec,O O O O O O O O ,Put the timer on hold for a sec,snips-assistant:PauseTimer
Please pause the pizza timer,O O O B-timer_name O ,Please pause the _timer_name_ timer,snips-assistant:PauseTimer
I want to put a pause on the timer,O O O O O O O O O ,I want to put a pause on the timer,snips-assistant:PauseTimer
Please pause the timer,O O O O ,Please pause the timer,snips-assistant:PauseTimer
Pause the timer,O O O ,Pause the timer,snips-assistant:PauseTimer
Momentarily pause the timer,O O O O ,Momentarily pause the timer,snips-assistant:PauseTimer
Put a momentary pause on the timer,O O O O O O O ,Put a momentary pause on the timer,snips-assistant:PauseTimer
Pause the timer,O O O ,Pause the timer,snips-assistant:PauseTimer
Pause the timer please,O O O O ,Pause the timer please,snips-assistant:PauseTimer
Please go ahead and pause the timer,O O O O O O O ,Please go ahead and pause the timer,snips-assistant:PauseTimer
Pause the timer for the roast,O O O O O B-timer_name ,Pause the timer for the _timer_name_,snips-assistant:PauseTimer
Pause the timer right now,O O O O O ,Pause the timer right now,snips-assistant:PauseTimer
pause timer,O O ,pause timer,snips-assistant:PauseTimer
pause the timer for my homework,O O O O O B-timer_name ,pause the timer for my _timer_name_,snips-assistant:PauseTimer
temporarily pause the rice timer,O O O B-timer_name O ,temporarily pause the _timer_name_ timer,snips-assistant:PauseTimer
put the timer on pause,O O O O O ,put the timer on pause,snips-assistant:PauseTimer
Please pause the workout timer,O O O B-timer_name O ,Please pause the _timer_name_ timer,snips-assistant:PauseTimer
could you pause the timer for me,O O O O O O O ,could you pause the timer for me,snips-assistant:PauseTimer
Would you pause the exercise timer,O O O O B-timer_name O ,Would you pause the _timer_name_ timer,snips-assistant:PauseTimer
I'd like you to pause the workout timer,O O O O O O O B-timer_name O ,I'd like you to pause the _timer_name_ timer,snips-assistant:PauseTimer
Pause the timer right now,O O O O O ,Pause the timer right now,snips-assistant:PauseTimer
Pause the timer for the pizza,O O O O O B-timer_name ,Pause the timer for the _timer_name_,snips-assistant:PauseTimer
Could you please pause the timer for the pizza,O O O O O O O O B-timer_name ,Could you please pause the timer for the _timer_name_,snips-assistant:PauseTimer
Pause the cooking timer,O O B-timer_name O ,Pause the _timer_name_ timer,snips-assistant:PauseTimer
I want you to pause the timer,O O O O O O O ,I want you to pause the timer,snips-assistant:PauseTimer
Pause the timer plase,O O O O ,Pause the timer plase,snips-assistant:PauseTimer
Please pause the timer,O O O O ,Please pause the timer,snips-assistant:PauseTimer
Pause my pizza timer please,O O B-timer_name O O ,Pause my _timer_name_ timer please,snips-assistant:PauseTimer
Pause the timer,O O O ,Pause the timer,snips-assistant:PauseTimer
Pause timer,O O ,Pause timer,snips-assistant:PauseTimer
the premier league please,O B-tournament I-tournament O ,the _tournament_ please,snips-assistant:ElicitTournament
the english football league,O B-tournament I-tournament I-tournament ,the _tournament_,snips-assistant:ElicitTournament
interested in the spanish league,O O O B-tournament I-tournament ,interested in the _tournament_,snips-assistant:ElicitTournament
i'm asking about the french football league,O O O O O B-tournament I-tournament I-tournament ,i'm asking about the _tournament_,snips-assistant:ElicitTournament
I would like to know about the Premier League,O O O O O O O B-tournament I-tournament ,I would like to know about the _tournament_,snips-assistant:ElicitTournament
premier league rankings,B-tournament I-tournament O ,_tournament_ rankings,snips-assistant:ElicitTournament
I want the Eurocup rankings,O O O B-tournament O ,I want the _tournament_ rankings,snips-assistant:ElicitTournament
WNBA,B-tournament ,_tournament_,snips-assistant:ElicitTournament
UEFA Champions League,B-tournament I-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
UEFA Europa League,B-tournament I-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
National Football League standings please ,B-tournament I-tournament I-tournament O O ,_tournament_ standings please ,snips-assistant:ElicitTournament
Woman National Basketball Association,B-tournament I-tournament I-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
British League,B-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
American Hockey League,B-tournament I-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
NBA,B-tournament ,_tournament_,snips-assistant:ElicitTournament
Spanish Football League rankings please,B-tournament I-tournament I-tournament O O ,_tournament_ rankings please,snips-assistant:ElicitTournament
French Football League,B-tournament I-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
the American Women Basketball League,O B-tournament I-tournament I-tournament I-tournament ,the _tournament_,snips-assistant:ElicitTournament
 tell me about the NCAA Men's College Basketball,O O O O B-tournament I-tournament I-tournament I-tournament I-tournament , tell me about the _tournament_,snips-assistant:ElicitTournament
show me la liga results,O O B-tournament I-tournament O ,show me _tournament_ results,snips-assistant:ElicitTournament
tell me about the Women NBA rankings,O O O O B-tournament I-tournament O ,tell me about the _tournament_ rankings,snips-assistant:ElicitTournament
Spanish League,B-tournament I-tournament ,_tournament_,snips-assistant:ElicitTournament
UK Football rankings,B-tournament I-tournament O ,_tournament_ rankings,snips-assistant:ElicitTournament
standings for the American Women Basketball league,O O O B-tournament I-tournament I-tournament I-tournament ,standings for the _tournament_,snips-assistant:ElicitTournament
WNBA rankins please,B-tournament O O ,_tournament_ rankins please,snips-assistant:ElicitTournament
standings for German soccer,O O B-tournament I-tournament ,standings for _tournament_,snips-assistant:ElicitTournament
let me know the ranking for the Women Basketball League,O O O O O O O B-tournament I-tournament I-tournament ,let me know the ranking for the _tournament_,snips-assistant:ElicitTournament
UEFA Champions League standings please,B-tournament I-tournament I-tournament O O ,_tournament_ standings please,snips-assistant:ElicitTournament
NBA rankings,B-tournament O ,_tournament_ rankings,snips-assistant:ElicitTournament
Standings for the NBA,O O O B-tournament ,Standings for the _tournament_,snips-assistant:ElicitTournament
I want the standings for the Premier League,O O O O O O B-tournament I-tournament ,I want the standings for the _tournament_,snips-assistant:ElicitTournament
Which food item has more protein between turkey meat and paste,O O O O O B-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient ,Which food item has more _nutrient_ between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which food item has more monounsaturated fat betweet dodol and apple pie,O O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient ,Which food item has more _nutrient_ betweet _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which food item contains more saturated fat between shank and bacon and egg pie,O O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient I-food_ingredient I-food_ingredient ,Which food item contains more _nutrient_ between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which item contains more calories Linguine or rijstevlaai,O O O O B-nutrient B-food_ingredient O B-food_ingredient ,Which item contains more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Tell me which item has more protein Flapper pie or Fruit Tingles,O O O O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Tell me which item has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Let me know which item has more vitamin a a Bakewell tart or Sauce lyonnaise,O O O O O O O B-nutrient I-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Let me know which item has more _nutrient_ a _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Can you please tell me which item has more sugar a Kasseropita or a Candy pumpkin,O O O O O O O O O B-nutrient O B-food_ingredient O O B-food_ingredient I-food_ingredient ,Can you please tell me which item has more _nutrient_ a _food_ingredient_ or a _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which has more polyunsaturated fat Paccheri or alphabet pasta,O O O B-nutrient I-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,Which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which food contains more cholesterol rhubarb or Zwiebelkuchen,O O O O B-nutrient B-food_ingredient O B-food_ingredient ,Which food contains more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Does cake or Orange jelly candy have more trans fat,O B-food_ingredient O B-food_ingredient I-food_ingredient I-food_ingredient O O B-nutrient I-nutrient ,Does _food_ingredient_ or _food_ingredient_ have more _nutrient_,snips-assistant:CompareNutritionalInfo
Tell me which has more carbohydrate Fuži or leche frita,O O O O O B-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,Tell me which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which item contains more fiber barbecue sauce or Woolton pie,O O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Which item contains more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
show me the trans fat for Fruit Tingles and the barbecue sauce,O O O B-nutrient I-nutrient O B-food_ingredient I-food_ingredient O O B-food_ingredient I-food_ingredient ,show me the _nutrient_ for _food_ingredient_ and the _food_ingredient_,snips-assistant:CompareNutritionalInfo
list the protein in the Abnabat and juice,O O B-nutrient O O B-food_ingredient O B-food_ingredient ,list the _nutrient_ in the _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
what's the sodium in the Tagliolini and brittle,O O O B-nutrient O O B-food_ingredient O B-food_ingredient ,what's the _nutrient_ in the _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
i want to know the calories for the casoncelli and macaron,O O O O O B-nutrient O O B-food_ingredient O B-food_ingredient ,i want to know the _nutrient_ for the _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
what's the fat in the Cocktail sauce made with Foglie d'ulivo,O O O B-nutrient O O B-food_ingredient I-food_ingredient O O B-food_ingredient I-food_ingredient ,what's the _nutrient_ in the _food_ingredient_ made with _food_ingredient_,snips-assistant:CompareNutritionalInfo
I need the calories for stick candy and Buttermilk koldskål,O O O B-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,I need the _nutrient_ for _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Find out if red meat and Sobao have cholesterol,O O O B-food_ingredient I-food_ingredient O B-food_ingredient O B-nutrient ,Find out if _food_ingredient_ and _food_ingredient_ have _nutrient_,snips-assistant:CompareNutritionalInfo
Look for sodium Cranberry sauce and Semifreddo,O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient ,Look for _nutrient_ _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Find me sugar info in Mafalde and carbonated beverage,O O B-nutrient O O B-food_ingredient O B-food_ingredient I-food_ingredient ,Find me _nutrient_ info in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
I want to know if Akanés and brittle has calcium,O O O O O B-food_ingredient O B-food_ingredient O B-nutrient ,I want to know if _food_ingredient_ and _food_ingredient_ has _nutrient_,snips-assistant:CompareNutritionalInfo
Higher sodium levels are in which one cottage pie or Romesco,O B-nutrient O O O O O B-food_ingredient I-food_ingredient O B-food_ingredient ,Higher _nutrient_ levels are in which one _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Fat levels are the most in Lacabòn or in tiropita,B-nutrient O O O O O B-food_ingredient O O B-food_ingredient ,_nutrient_ levels are the most in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
Linguettine or Lassi which has more fat,B-food_ingredient O B-food_ingredient O O O B-nutrient ,_food_ingredient_ or _food_ingredient_ which has more _nutrient_,snips-assistant:CompareNutritionalInfo
Butterscotch or fagottini which one contains more iron,B-food_ingredient O B-food_ingredient O O O O B-nutrient ,_food_ingredient_ or _food_ingredient_ which one contains more _nutrient_,snips-assistant:CompareNutritionalInfo
Banoffee pie or Cranberry sauce which one would have more saturated fat,B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient O O O O O B-nutrient I-nutrient ,_food_ingredient_ or _food_ingredient_ which one would have more _nutrient_,snips-assistant:CompareNutritionalInfo
How much sugar is maple sugar compared to Sauce Bourguignonne,O O B-nutrient O B-food_ingredient I-food_ingredient O O B-food_ingredient I-food_ingredient ,How much _nutrient_ is _food_ingredient_ compared to _food_ingredient_,snips-assistant:CompareNutritionalInfo
I need to know the calories in macaroni and Manicotti,O O O O O B-nutrient O B-food_ingredient O B-food_ingredient ,I need to know the _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Does Beurre noir have more fat than Cavatelli,O B-food_ingredient I-food_ingredient O O B-nutrient O B-food_ingredient ,Does _food_ingredient_ have more _nutrient_ than _food_ingredient_,snips-assistant:CompareNutritionalInfo
Is there iron in an alcoholic beverage or Streusel,O O B-nutrient O O B-food_ingredient I-food_ingredient O B-food_ingredient ,Is there _nutrient_ in an _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
vitamin c is more present into chocolate or Lilt,B-nutrient I-nutrient O O O O B-food_ingredient O B-food_ingredient ,_nutrient_ is more present into _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
which has higher calcium content Kuchen or Mint sauce,O O O B-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient ,which has higher _nutrient_ content _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Tell me which has high saturated fat content spanakopita or pasta,O O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient ,Tell me which has high _nutrient_ content _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Bean pie or Öçpoçmaq which has higher iron levels,B-food_ingredient I-food_ingredient O B-food_ingredient O O O B-nutrient O ,_food_ingredient_ or _food_ingredient_ which has higher _nutrient_ levels,snips-assistant:CompareNutritionalInfo
Sodium in which is highest Cezerye or liquorice,B-nutrient O O O O B-food_ingredient O B-food_ingredient ,_nutrient_ in which is highest _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Trans fat is highest in stick candy or in candied fruit,B-nutrient I-nutrient O O O B-food_ingredient I-food_ingredient O O B-food_ingredient I-food_ingredient ,_nutrient_ is highest in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which food contains more fiber pasty or béchamel sauce,O O O O B-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,Which food contains more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which item has more monounsaturated fat Pålægschokolade or Kréma,O O O O B-nutrient I-nutrient B-food_ingredient O B-food_ingredient ,Which item has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Does Oyster sauce or Testaroli have more calories,O B-food_ingredient I-food_ingredient O B-food_ingredient O O B-nutrient ,Does _food_ingredient_ or _food_ingredient_ have more _nutrient_,snips-assistant:CompareNutritionalInfo
Tell me which item has more saturated fat béchamel sauce or Paccheri,O O O O O O B-nutrient I-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient ,Tell me which item has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Let me know which has more cholesterol marzipan or Devizes pie,O O O O O O B-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,Let me know which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Tell me which item has more trans fat Sukhdi or Bakewell tart,O O O O O O B-nutrient I-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,Tell me which item has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which item has more vitamin a Squab or a dessert bar,O O O O B-nutrient I-nutrient B-food_ingredient O O B-food_ingredient I-food_ingredient ,Which item has more _nutrient_ _food_ingredient_ or a _food_ingredient_,snips-assistant:CompareNutritionalInfo
Does Calisson or Boza contain more saturated fat,O B-food_ingredient O B-food_ingredient O O B-nutrient I-nutrient ,Does _food_ingredient_ or _food_ingredient_ contain more _nutrient_,snips-assistant:CompareNutritionalInfo
Please tell me which has more sodium a rhubarb pie or a Caramel apple,O O O O O O B-nutrient O B-food_ingredient I-food_ingredient O O B-food_ingredient I-food_ingredient ,Please tell me which has more _nutrient_ a _food_ingredient_ or a _food_ingredient_,snips-assistant:CompareNutritionalInfo
Let me know which item has more cholesterol a Succade or a Hematogen,O O O O O O O B-nutrient O B-food_ingredient O O B-food_ingredient ,Let me know which item has more _nutrient_ a _food_ingredient_ or a _food_ingredient_,snips-assistant:CompareNutritionalInfo
Does winter ice cream or honey have more polyunsaturated fat,O B-food_ingredient I-food_ingredient I-food_ingredient O B-food_ingredient O O B-nutrient I-nutrient ,Does _food_ingredient_ or _food_ingredient_ have more _nutrient_,snips-assistant:CompareNutritionalInfo
Which has more fat circus peanuts or Pontefract cake,O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
What has more calcium halva or caramel shortbread,O O O B-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,What has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
How many calories are in milk substitute and syrup,O O B-nutrient O O B-food_ingredient I-food_ingredient O B-food_ingredient ,How many _nutrient_ are in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which has the least amount of protein grape pie or orange jelly candy,O O O O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient I-food_ingredient ,Which has the least amount of _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
how much fiber in kale and tartar sauce,O O B-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient ,how much _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
is there vitamin c in Kendal Mint Cake and pastel de Nata,O O B-nutrient I-nutrient O B-food_ingredient I-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient I-food_ingredient ,is there _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
I need to know the calories in Baking mix and candy apple,O O O O O B-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,I need to know the _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Tell me the difference in saturated fat between Öçpoçmaq and cordial,O O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient ,Tell me the difference in _nutrient_ between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Is vitamin a present in sriracha sauce and Pastel de choclo,O B-nutrient I-nutrient O O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient I-food_ingredient ,Is _nutrient_ present in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
More protein in plant milk or in nonpareils,O B-nutrient O B-food_ingredient I-food_ingredient O O B-food_ingredient ,More _nutrient_ in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
Larger amount of trans fat in lemon ice box pie or in Suikerboon,O O O B-nutrient I-nutrient O B-food_ingredient I-food_ingredient I-food_ingredient I-food_ingredient O O B-food_ingredient ,Larger amount of _nutrient_ in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
praline or nectar which has more polyunsaturated fat,B-food_ingredient O B-food_ingredient O O O B-nutrient I-nutrient ,_food_ingredient_ or _food_ingredient_ which has more _nutrient_,snips-assistant:CompareNutritionalInfo
Iron content is highest in corzetti or in khachapuri,B-nutrient O O O O B-food_ingredient O O B-food_ingredient ,_nutrient_ content is highest in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
How much fat in pirog compared to Bakewell tart,O O B-nutrient O B-food_ingredient O O B-food_ingredient I-food_ingredient ,How much _nutrient_ in _food_ingredient_ compared to _food_ingredient_,snips-assistant:CompareNutritionalInfo
let me know the sugar contant of pineapple cake versus Zwiebelkuchen,O O O O B-nutrient O O B-food_ingredient I-food_ingredient O B-food_ingredient ,let me know the _nutrient_ contant of _food_ingredient_ versus _food_ingredient_,snips-assistant:CompareNutritionalInfo
I'm in need to know of the polyunsaturated fat in Patties pie and Ambelopoulia,O O O O O O O O B-nutrient I-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient ,I'm in need to know of the _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
tell me how much trans fat in Baikal and Mulled wine,O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient ,tell me how much _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Is there trans fat in fish sauce and Etli ekmek,O O B-nutrient I-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Is there _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
I want to know which has more calories Bundevara or Fusilli,O O O O O O O B-nutrient B-food_ingredient O B-food_ingredient ,I want to know which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Sugar is most prevalent in Gobstopper or in Orzo,B-nutrient O O O O B-food_ingredient O O B-food_ingredient ,_nutrient_ is most prevalent in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
what do you think contains more fiber between Candy cane and rhubarb,O O O O O O B-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient ,what do you think contains more _nutrient_ between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
in terms of vitamin c which one has more between apple and orange,O O O B-nutrient I-nutrient O O O O O B-food_ingredient O B-food_ingredient ,in terms of _nutrient_ which one has more between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Between plant milk and Sugar mice which has more sugar ,O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient O O O B-nutrient ,Between _food_ingredient_ and _food_ingredient_ which has more _nutrient_ ,snips-assistant:CompareNutritionalInfo
which cake has less calories between Bolognese sauce and lemon ice box pie ,O O O O B-nutrient O B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient I-food_ingredient I-food_ingredient ,which cake has less _nutrient_ between _food_ingredient_ and _food_ingredient_ ,snips-assistant:CompareNutritionalInfo
Which one contains more vitamin c between lemon and orange ,O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient ,Which one contains more _nutrient_ between _food_ingredient_ and _food_ingredient_ ,snips-assistant:CompareNutritionalInfo
is it three thirty in Canada,O O B-time I-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
is it three thirty in Ukraine,O O B-time I-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
check if it is 4pm in Hibbing,O O O O B-time O B-location ,check if it is _time_ in _location_,snips-assistant:CheckTime_V2
Can you check if it's 10am in Morocco,O O O O O O B-time O B-location ,Can you check if it's _time_ in _location_,snips-assistant:CheckTime_V2
is it three thirty in Canada right now,O O B-time I-time O B-location O O ,is it _time_ in _location_ right now,snips-assistant:CheckTime_V2
Is it 3am right now in Uganda,O O B-time O O O B-location ,Is it _time_ right now in _location_,snips-assistant:CheckTime_V2
I'd like to know if it's 10am in the Lone Star State,O O O O O O O O B-time O O B-location I-location I-location ,I'd like to know if it's _time_ in the _location_,snips-assistant:CheckTime_V2
It's gotta be 10am in Wetumpka right,O O O O O B-time O B-location O ,It's gotta be _time_ in _location_ right,snips-assistant:CheckTime_V2
I need to know if it's noon in Brazil,O O O O O O O B-time O B-location ,I need to know if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it midnight in Cornelius,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Can you check if it's noon in Corinth,O O O O O O B-time O B-location ,Can you check if it's _time_ in _location_,snips-assistant:CheckTime_V2
Can you tell me if it's 10am in Sangaree France,O O O O O O O B-time O B-location B-location ,Can you tell me if it's _time_ in _location_ _location_,snips-assistant:CheckTime_V2
Would you mind checking if it's 4pm in Lubbock Morocco,O O O O O O O B-time O B-location B-location ,Would you mind checking if it's _time_ in _location_ _location_,snips-assistant:CheckTime_V2
Is it ten fifteen am in Palmetto in Peru ,O O B-time I-time I-time O B-location O B-location ,Is it _time_ in _location_ in _location_ ,snips-assistant:CheckTime_V2
Is it 10am in Fairport,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
It's 3am in Valdosta right now,O O B-time O B-location O O ,It's _time_ in _location_ right now,snips-assistant:CheckTime_V2
Is it 10 am in Russia,O O B-time I-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
its 4pm in ethiopia,O B-time O B-location ,its _time_ in _location_,snips-assistant:CheckTime_V2
is it midnight in Oklahoma Myanmar,O O B-time O B-location B-location ,is it _time_ in _location_ _location_,snips-assistant:CheckTime_V2
check if it's 4pm in Kentucky Kenya,O O O O B-time O B-location B-location ,check if it's _time_ in _location_ _location_,snips-assistant:CheckTime_V2
confirm it's 10 am in Massena,O O O B-time I-time O B-location ,confirm it's _time_ in _location_,snips-assistant:CheckTime_V2
please check if it's 3am in Terryville,O O O O O B-time O B-location ,please check if it's _time_ in _location_,snips-assistant:CheckTime_V2
see if it's 4pm in Verona,O O O O B-time O B-location ,see if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it 10am in Wheaton,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Check if it's 10am in the State of Alaska,O O O O B-time O O B-location I-location I-location ,Check if it's _time_ in the _location_,snips-assistant:CheckTime_V2
It's gotta be three thirty or so in Golden Hills yeah,O O O O O B-time I-time O O O B-location I-location O ,It's gotta be _time_ or so in _location_ yeah,snips-assistant:CheckTime_V2
Is it 10am in the State of Indiana,O O B-time O O B-location I-location I-location ,Is it _time_ in the _location_,snips-assistant:CheckTime_V2
Can you tell if it is 3am in Northdale,O O O O O O B-time O B-location ,Can you tell if it is _time_ in _location_,snips-assistant:CheckTime_V2
Please tell if it's 3am in France,O O O O O B-time O B-location ,Please tell if it's _time_ in _location_,snips-assistant:CheckTime_V2
please check if it's 10am in the Bronx,O O O O O B-time O O B-location ,please check if it's _time_ in the _location_,snips-assistant:CheckTime_V2
can you see if it's noon in Wisconsin,O O O O O O B-time O B-location ,can you see if it's _time_ in _location_,snips-assistant:CheckTime_V2
Do you have 10am in Louisiana  Peru,O O O B-time O B-location B-location ,Do you have _time_ in _location_  _location_,snips-assistant:CheckTime_V2
