utterance,labels,delexicalised,intent
Convert yd3/s to GB,O B-unit_from O B-unit_to ,Convert _unit_from_ to _unit_to_,snips-assistant:UnitConvert
Tell me what 1 kiloliter per minute is,O O O B-amount B-unit_to I-unit_to I-unit_to O ,Tell me what _amount_ _unit_to_ is,snips-assistant:UnitConvert
Tell me the number of ft in 90 ounces per minute,O O O O O B-unit_to O B-amount B-unit_from I-unit_from I-unit_from ,Tell me the number of _unit_to_ in _amount_ _unit_from_,snips-assistant:UnitConvert
How many square millimeter are in 1 mile,O O B-unit_to I-unit_to O O B-amount B-unit_from ,How many _unit_to_ are in _amount_ _unit_from_,snips-assistant:UnitConvert
Please convert twenty kilovolts into cubic foot,O O B-amount B-unit_from O B-unit_to I-unit_to ,Please convert _amount_ _unit_from_ into _unit_to_,snips-assistant:UnitConvert
Pause all of my pending appointment timers,O B-all_timers O O B-timer_name I-timer_name O ,Pause _all_timers_ of my _timer_name_ timers,snips-assistant:PauseTimer
Pause all of my cooking timers,O B-all_timers O O B-timer_name O ,Pause _all_timers_ of my _timer_name_ timers,snips-assistant:PauseTimer
Can you put on hold all of my seven minutes timers,O O O O O B-all_timers O O B-duration I-duration O ,Can you put on hold _all_timers_ of my _duration_ timers,snips-assistant:PauseTimer
Could you put on hold all my timers,O O O O O B-all_timers O O ,Could you put on hold _all_timers_ my timers,snips-assistant:PauseTimer
Can you please pause all of my 5 minutes timers,O O O O B-all_timers O O B-duration I-duration O ,Can you please pause _all_timers_ of my _duration_ timers,snips-assistant:PauseTimer
Can you please pause all my yoga workout timers,O O O O B-all_timers O B-timer_name I-timer_name O ,Can you please pause _all_timers_ my _timer_name_ timers,snips-assistant:PauseTimer
Can you pause all my timers,O O O B-all_timers O O ,Can you pause _all_timers_ my timers,snips-assistant:PauseTimer
Please pause all of my timers,O O B-all_timers O O O ,Please pause _all_timers_ of my timers,snips-assistant:PauseTimer
Pause all timers,O B-all_timers O ,Pause _all_timers_ timers,snips-assistant:PauseTimer
Pause all of my timers,O B-all_timers O O O ,Pause _all_timers_ of my timers,snips-assistant:PauseTimer
Can you pause the 5 minutes heavy duty laundry that I've set ,O O O O B-duration I-duration B-timer_name I-timer_name I-timer_name O O O O ,Can you pause the _duration_ _timer_name_ that I've set ,snips-assistant:PauseTimer
Can you pause the sweater laundry timer that I set  ,O O O O B-timer_name I-timer_name O O O O ,Can you pause the _timer_name_ timer that I set  ,snips-assistant:PauseTimer
Can you please pause the 5 minutes egg timer that I set,O O O O O B-duration I-duration B-timer_name O O O O ,Can you please pause the _duration_ _timer_name_ timer that I set,snips-assistant:PauseTimer
Pause the twelve minutes timer set for workout,O O B-duration I-duration O O O B-timer_name ,Pause the _duration_ timer set for _timer_name_,snips-assistant:PauseTimer
Pause my twenty five minutes timer called egg and chicken,O O B-duration I-duration I-duration O O B-timer_name I-timer_name I-timer_name ,Pause my _duration_ timer called _timer_name_,snips-assistant:PauseTimer
Can you please pause my 25 minutes timer ,O O O O O B-duration I-duration O ,Can you please pause my _duration_ timer ,snips-assistant:PauseTimer
I want you to pause the 1 hour cooking timer,O O O O O O B-duration I-duration B-timer_name O ,I want you to pause the _duration_ _timer_name_ timer,snips-assistant:PauseTimer
the greek first division,O B-tournament I-tournament I-tournament ,the _tournament_,snips-assistant:ElicitTournament
i was asking about portuguese soccer,O O O O B-tournament I-tournament ,i was asking about _tournament_,snips-assistant:ElicitTournament
NBA,B-tournament ,_tournament_,snips-assistant:ElicitTournament
asking about NBA here,O O B-tournament O ,asking about _tournament_ here,snips-assistant:ElicitTournament
the spanish la liga please,O B-tournament I-tournament I-tournament O ,the _tournament_ please,snips-assistant:ElicitTournament
the french first division,O B-tournament I-tournament I-tournament ,the _tournament_,snips-assistant:ElicitTournament
i was asking about the bundesliga,O O O O O B-tournament ,i was asking about the _tournament_,snips-assistant:ElicitTournament
which has more vitamin a tortelloni or sriracha sauce,O O O B-nutrient I-nutrient B-food_ingredient O B-food_ingredient I-food_ingredient ,which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
More fiber in Rotelle or in strawberry rhubarb pie,O B-nutrient O B-food_ingredient O O B-food_ingredient I-food_ingredient I-food_ingredient ,More _nutrient_ in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
Tell me which has more carbohydrate primal cut or chhena gaja,O O O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Tell me which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
I need to know which has less potassium béarnaise sauce or mole,O O O O O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient ,I need to know which has less _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
please tell me which has more fiber Mozartkugel or Panzarotti,O O O O O O B-nutrient B-food_ingredient O B-food_ingredient ,please tell me which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
which has more carbohydrate Kasseropita or Mafalde,O O O B-nutrient B-food_ingredient O B-food_ingredient ,which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Tell me which has more polyunsaturated fat Aplets & Cotlets or Sukhdi,O O O O O B-nutrient I-nutrient B-food_ingredient I-food_ingredient I-food_ingredient O B-food_ingredient ,Tell me which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
I need to know what has more vitamin a candied fruit or chocolate cake,O O O O O O O B-nutrient I-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,I need to know what has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
eel or functional beverage which has more trans fat,B-food_ingredient O B-food_ingredient I-food_ingredient O O O B-nutrient I-nutrient ,_food_ingredient_ or _food_ingredient_ which has more _nutrient_,snips-assistant:CompareNutritionalInfo
wagashi or Sauce andalouse which one of the two has more protein,B-food_ingredient O B-food_ingredient I-food_ingredient O O O O O O O B-nutrient ,_food_ingredient_ or _food_ingredient_ which one of the two has more _nutrient_,snips-assistant:CompareNutritionalInfo
Which has more iron red meat or Petit four,O O O B-nutrient B-food_ingredient I-food_ingredient O B-food_ingredient I-food_ingredient ,Which has more _nutrient_ _food_ingredient_ or _food_ingredient_,snips-assistant:CompareNutritionalInfo
Does a Knish or a cordial have more fat,O O B-food_ingredient O O B-food_ingredient O O B-nutrient ,Does a _food_ingredient_ or a _food_ingredient_ have more _nutrient_,snips-assistant:CompareNutritionalInfo
More trans fat in Romesco or in Prairie oyster,O B-nutrient I-nutrient O B-food_ingredient O O B-food_ingredient I-food_ingredient ,More _nutrient_ in _food_ingredient_ or in _food_ingredient_,snips-assistant:CompareNutritionalInfo
bat or  pineapple tart which has more cholesterol,B-food_ingredient O B-food_ingredient I-food_ingredient O O O B-nutrient ,_food_ingredient_ or  _food_ingredient_ which has more _nutrient_,snips-assistant:CompareNutritionalInfo
Find the calories in Cencioni and shawarma,O O B-nutrient O B-food_ingredient O B-food_ingredient ,Find the _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Look for trans fat in Penia and pineapple cake,O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient ,Look for _nutrient_ in _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which food item has more trans fat between coffee and chicken riggies,O O O O O B-nutrient I-nutrient O B-food_ingredient O B-food_ingredient I-food_ingredient ,Which food item has more _nutrient_ between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
Which food item has more calcium between pastel de choclo and lihapiirakka,O O O O O B-nutrient O B-food_ingredient I-food_ingredient I-food_ingredient O B-food_ingredient ,Which food item has more _nutrient_ between _food_ingredient_ and _food_ingredient_,snips-assistant:CompareNutritionalInfo
is it noon in dublin ireland,O O B-time O B-location B-location ,is it _time_ in _location_ _location_,snips-assistant:CheckTime_V2
is it midnight in florence,O O B-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
is it 9 pm in paris,O O B-time I-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
is it 12 in spain,O O B-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
Can you check if it's noon in Madrid,O O O O O O B-time O B-location ,Can you check if it's _time_ in _location_,snips-assistant:CheckTime_V2
Can you tell me if it's 10am in Shanghai ,O O O O O O O B-time O B-location ,Can you tell me if it's _time_ in _location_ ,snips-assistant:CheckTime_V2
Would you mind checking if it's 4pm in Paris,O O O O O O O B-time O B-location ,Would you mind checking if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it noon in Myanmar,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Please check if it's 4pm in Arizona,O O O O O B-time O B-location ,Please check if it's _time_ in _location_,snips-assistant:CheckTime_V2
confirm that it's 10 am in New York,O O O O B-time I-time O B-location I-location ,confirm that it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it 10 pm in Sweden,O O B-time I-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Is it 10am in Boston,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Check if it's 11am in Alaska,O O O O B-time O B-location ,Check if it's _time_ in _location_,snips-assistant:CheckTime_V2
It's gotta be three thirty or so in Montenegro right ,O O O O O B-time I-time O O O B-location O ,It's gotta be _time_ or so in _location_ right ,snips-assistant:CheckTime_V2
Is it 10am in the Montana ,O O B-time O O B-location ,Is it _time_ in the _location_ ,snips-assistant:CheckTime_V2
Please tell me if it's 3am in Spain,O O O O O O B-time O B-location ,Please tell me if it's _time_ in _location_,snips-assistant:CheckTime_V2
Can you confirm that it's 3am in berkley ,O O O O O O B-time O B-location ,Can you confirm that it's _time_ in _location_ ,snips-assistant:CheckTime_V2
Please check if it's 10am in New York City,O O O O O B-time O B-location I-location I-location ,Please check if it's _time_ in _location_,snips-assistant:CheckTime_V2
Can you tell me if it's noon in Michigan,O O O O O O O B-time O B-location ,Can you tell me if it's _time_ in _location_,snips-assistant:CheckTime_V2
Do you have 10am in Arizona USA,O O O B-time O B-location B-location ,Do you have _time_ in _location_ _location_,snips-assistant:CheckTime_V2
Can you check if it's 4pm in Ohio,O O O O O O B-time O B-location ,Can you check if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it 3am in Ohio United States ,O O B-time O B-location B-location I-location ,Is it _time_ in _location_ _location_ ,snips-assistant:CheckTime_V2
is it midnight in Arizona,O O B-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
Is it ten fifteen am in New Zealand right now,O O B-time I-time I-time O B-location I-location O O ,Is it _time_ in _location_ right now,snips-assistant:CheckTime_V2
Is it 3am right now in New Zealand ,O O B-time O O O B-location I-location ,Is it _time_ right now in _location_ ,snips-assistant:CheckTime_V2
Could you tell me if it's 10am in Madrid,O O O O O O O B-time O B-location ,Could you tell me if it's _time_ in _location_,snips-assistant:CheckTime_V2
is it already noon in Paris,O O O B-time O B-location ,is it already _time_ in _location_,snips-assistant:CheckTime_V2
Is it 3am in Palo Alto,O O B-time O B-location I-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Let me know if it's 4pm in San Francisco,O O O O O O B-time O B-location I-location ,Let me know if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it 4pm at Lake Forest Park yet,O O B-time O B-location I-location I-location O ,Is it _time_ at _location_ yet,snips-assistant:CheckTime_V2
check if it's 10am in the State of Washington please,O O O O B-time O O B-location I-location I-location O ,check if it's _time_ in the _location_ please,snips-assistant:CheckTime_V2
please confirm it's noon in Treasure Island,O O O O B-time O B-location I-location ,please confirm it's _time_ in _location_,snips-assistant:CheckTime_V2
can you see if it's 4pm in Macomb,O O O O O O B-time O B-location ,can you see if it's _time_ in _location_,snips-assistant:CheckTime_V2
please confirm it's 3am in Harlan,O O O O B-time O B-location ,please confirm it's _time_ in _location_,snips-assistant:CheckTime_V2
please check if it's noon in South Korea,O O O O O B-time O B-location I-location ,please check if it's _time_ in _location_,snips-assistant:CheckTime_V2
four o'clock sharp,B-arrival_time I-arrival_time I-arrival_time ,_arrival_time_,snips-assistant:ElicitArrivalTime
ten o'clock,B-arrival_time I-arrival_time ,_arrival_time_,snips-assistant:ElicitArrivalTime
in the morning,B-arrival_time I-arrival_time I-arrival_time ,_arrival_time_,snips-assistant:ElicitArrivalTime
at a quarter to eleven,B-arrival_time I-arrival_time I-arrival_time I-arrival_time I-arrival_time ,_arrival_time_,snips-assistant:ElicitArrivalTime
can you play something,O O O B-playlist_name ,can you play _playlist_name_,snips-assistant:PlayMusic
party mode,B-playlist_name O ,_playlist_name_ mode,snips-assistant:PlayMusic
can you play something,O O O B-playlist_name ,can you play _playlist_name_,snips-assistant:PlayMusic
can you play something,O O O B-playlist_name ,can you play _playlist_name_,snips-assistant:PlayMusic
can you play something,O O O B-playlist_name ,can you play _playlist_name_,snips-assistant:PlayMusic
can you play something,O O O B-playlist_name ,can you play _playlist_name_,snips-assistant:PlayMusic
play music by a rock band,O O O O B-playlist_name O ,play music by a _playlist_name_ band,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play something,O B-playlist_name ,play _playlist_name_,snips-assistant:PlayMusic
play some rock band,O O B-playlist_name O ,play some _playlist_name_ band,snips-assistant:PlayMusic
I wanna hear some rock band,O O O O O B-playlist_name O ,I wanna hear some _playlist_name_ band,snips-assistant:PlayMusic
I wanna hear some jazz,O O O O O B-playlist_name ,I wanna hear some _playlist_name_,snips-assistant:PlayMusic
play some disney song,O O B-playlist_name O ,play some _playlist_name_ song,snips-assistant:PlayMusic
play some rock music,O O B-playlist_name O ,play some _playlist_name_ music,snips-assistant:PlayMusic
play something by rooney,O O O B-artist_name ,play something by _artist_name_,snips-assistant:PlayMusic
play something by editors,O O O B-artist_name ,play something by _artist_name_,snips-assistant:PlayMusic
play anything by kasabian,O O O B-artist_name ,play anything by _artist_name_,snips-assistant:PlayMusic
play tick tick boom by the hives,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play walk idiot walk by the hives,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play crooked teeth by death cab for cutie,O B-song_name I-song_name O B-artist_name I-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play the bucket by kings of leon,O B-song_name I-song_name O B-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play shut up and let me go the song by The Ting Tings,O B-song_name I-song_name I-song_name I-song_name I-song_name I-song_name O O O B-artist_name I-artist_name I-artist_name ,play _song_name_ the song by _artist_name_,snips-assistant:PlayMusic
pleay painted by numbers by the band The Sounds,O B-song_name I-song_name I-song_name O O O B-artist_name I-artist_name ,pleay _song_name_ by the band _artist_name_,snips-assistant:PlayMusic
play the song sleepyhead by artist passion pit,O O O B-song_name O O B-artist_name I-artist_name ,play the song _song_name_ by artist _artist_name_,snips-assistant:PlayMusic
play two weeks by grizzly bear,O B-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play gronlandic edit by Of Montreal,O B-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play such great heights by the postal service,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play the song paper planes by MIA,O O O B-song_name I-song_name O B-artist_name ,play the song _song_name_ by _artist_name_,snips-assistant:PlayMusic
play walking on a dream by empire of the sun,O B-song_name I-song_name I-song_name I-song_name O B-artist_name I-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play ready for the floor by hot chip,O B-song_name I-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play lisztomania by phoenix,O B-song_name O B-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play 1901 by phoenix,O B-song_name O B-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play 12:51 by the strokes,O B-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play be good by tokyo police club,O B-song_name I-song_name O B-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play we are the people by empire of the sun,O B-song_name I-song_name I-song_name I-song_name O B-artist_name I-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play bubbles by biffy clyro,O B-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play someday by the strokes,O B-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play hard to beat by hard-fi,O B-song_name I-song_name I-song_name O B-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play better now by post malone,O O O O B-artist_name I-artist_name ,play better now by _artist_name_,snips-assistant:PlayMusic
give me something by the xx,O O O O B-artist_name I-artist_name ,give me something by _artist_name_,snips-assistant:PlayMusic
give me the xx,O O B-artist_name I-artist_name ,give me _artist_name_,snips-assistant:PlayMusic
give me something by two door cinema club,O O O O B-artist_name I-artist_name I-artist_name I-artist_name ,give me something by _artist_name_,snips-assistant:PlayMusic
give me something by Bob Dylan,O O O O B-artist_name I-artist_name ,give me something by _artist_name_,snips-assistant:PlayMusic
give me something by blur,O O O O B-artist_name ,give me something by _artist_name_,snips-assistant:PlayMusic
give me something by the vines,O O O O B-artist_name I-artist_name ,give me something by _artist_name_,snips-assistant:PlayMusic
give me some blur,O O O B-artist_name ,give me some _artist_name_,snips-assistant:PlayMusic
give me some supergrass,O O O B-artist_name ,give me some _artist_name_,snips-assistant:PlayMusic
gimme some arctic monkeys,O O O B-artist_name I-artist_name ,gimme some _artist_name_,snips-assistant:PlayMusic
gimme some strokes,O O O B-artist_name ,gimme some _artist_name_,snips-assistant:PlayMusic
i want the album i should coco by supergrass,O O O O B-album_name I-album_name I-album_name O B-artist_name ,i want the album _album_name_ by _artist_name_,snips-assistant:PlayMusic
i want to listen to little joy's album called little joy,O O O O O B-artist_name I-artist_name I-artist_name O O B-album_name I-album_name ,i want to listen to _artist_name_ album called _album_name_,snips-assistant:PlayMusic
i want to listen to the album tourist history by two door cinema club,O O O O O O O B-album_name I-album_name O B-artist_name I-artist_name I-artist_name I-artist_name ,i want to listen to the album _album_name_ by _artist_name_,snips-assistant:PlayMusic
i want to hear antics the interpol album,O O O O B-album_name O B-artist_name O ,i want to hear _album_name_ the _artist_name_ album,snips-assistant:PlayMusic
i want to listen to the album oracular spectacular by MGMT,O O O O O O O B-album_name I-album_name O B-artist_name ,i want to listen to the album _album_name_ by _artist_name_,snips-assistant:PlayMusic
i want to listen to Passion Pit's album Manners,O O O O O B-artist_name I-artist_name I-artist_name O B-album_name ,i want to listen to _artist_name_ album _album_name_,snips-assistant:PlayMusic
i wanna listen to demon days the album by gorillaz,O O O O O B-album_name I-album_name O O O B-artist_name ,i wanna listen to _album_name_ the album by _artist_name_,snips-assistant:PlayMusic
play plans the album by death cab for cutie,O B-album_name O O O B-artist_name I-artist_name I-artist_name I-artist_name ,play _album_name_ the album by _artist_name_,snips-assistant:PlayMusic
play mando diao album hurricane bar,O B-artist_name I-artist_name O B-album_name I-album_name ,play _artist_name_ album _album_name_,snips-assistant:PlayMusic
play hot fuss by the killers,O B-album_name I-album_name O B-artist_name I-artist_name ,play _album_name_ by _artist_name_,snips-assistant:PlayMusic
play the album costello music please the one by the fratellis,O O O B-album_name I-album_name O O O O B-artist_name I-artist_name ,play the album _album_name_ please the one by _artist_name_,snips-assistant:PlayMusic
play the LP echoes by the rapture,O O O B-album_name O B-artist_name I-artist_name ,play the LP _album_name_ by _artist_name_,snips-assistant:PlayMusic
play the record our love to admire by interpol please,O O O B-album_name I-album_name I-album_name I-album_name O B-artist_name O ,play the record _album_name_ by _artist_name_ please,snips-assistant:PlayMusic
play is this it the album by the strokes,O B-album_name I-album_name I-album_name O O O B-artist_name I-artist_name ,play _album_name_ the album by _artist_name_,snips-assistant:PlayMusic
play the album a certain trigger by maximo park,O O O B-album_name I-album_name I-album_name O B-artist_name I-artist_name ,play the album _album_name_ by _artist_name_,snips-assistant:PlayMusic
play the album antidotes by foals,O O O B-album_name O B-artist_name ,play the album _album_name_ by _artist_name_,snips-assistant:PlayMusic
play mcfearless by kings of leon,O B-song_name O B-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play me the best tunes by the stooges,O O O O O O B-artist_name I-artist_name ,play me the best tunes by _artist_name_,snips-assistant:PlayMusic
play me chuck berry top hits,O O B-artist_name I-artist_name O O ,play me _artist_name_ top hits,snips-assistant:PlayMusic
play the best songs you have by the strokes,O O O O O O O B-artist_name I-artist_name ,play the best songs you have by _artist_name_,snips-assistant:PlayMusic
play somebody told me by the killers,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play up the bracket from the libertines,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ from _artist_name_,snips-assistant:PlayMusic
play oh mandy by the spinto band,O B-song_name I-song_name O B-artist_name I-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play henrietta by the fratellis,O B-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play rich girls by the virgins,O B-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play the tune cash machine by Hard-FI,O O O B-song_name I-song_name O B-artist_name ,play the tune _song_name_ by _artist_name_,snips-assistant:PlayMusic
play lights & music by the band cut copy,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name B-artist_name I-artist_name ,play _song_name_ by _artist_name_ _artist_name_,snips-assistant:PlayMusic
play civilization by justice,O B-song_name O B-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play the song rest my chemistry by interpol,O O O B-song_name I-song_name I-song_name O B-artist_name ,play the song _song_name_ by _artist_name_,snips-assistant:PlayMusic
play fuck forever by babyshambles,O B-song_name I-song_name O B-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play jump in the pool by friendly fires,O B-song_name I-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play books from boxes by maximo park,O B-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play _song_name_ by _artist_name_,snips-assistant:PlayMusic
play the song take me out by franz ferdinand,O O O B-song_name I-song_name I-song_name O B-artist_name I-artist_name ,play the song _song_name_ by _artist_name_,snips-assistant:PlayMusic
play the song middle of nowhere by hot hot heat,O O O B-song_name I-song_name I-song_name O B-artist_name I-artist_name I-artist_name ,play the song _song_name_ by _artist_name_,snips-assistant:PlayMusic
play some music by The Stooges,O O O O B-artist_name I-artist_name ,play some music by _artist_name_,snips-assistant:PlayMusic
play some music by Vampire Weekend,O O O O B-artist_name I-artist_name ,play some music by _artist_name_,snips-assistant:PlayMusic
play some music by ABBA,O O O O B-artist_name ,play some music by _artist_name_,snips-assistant:PlayMusic
play some reggae music,O O O O ,play some reggae music,snips-assistant:PlayMusic
play some music by the strokes,O O O O B-artist_name I-artist_name ,play some music by _artist_name_,snips-assistant:PlayMusic
i want to hear to music play some pop please,O O O O O O O O B-playlist_name O ,i want to hear to music play some _playlist_name_ please,snips-assistant:PlayMusic
i want to hear some pop music,O O O O O B-playlist_name O ,i want to hear some _playlist_name_ music,snips-assistant:PlayMusic
i want to hear some rock,O O O O O B-playlist_name ,i want to hear some _playlist_name_,snips-assistant:PlayMusic
i want to listen to some funk,O O O O O O B-playlist_name ,i want to listen to some _playlist_name_,snips-assistant:PlayMusic
i want to listen to some reggae,O O O O O O B-playlist_name ,i want to listen to some _playlist_name_,snips-assistant:PlayMusic
i wanna listen to classical music,O O O O O B-playlist_name O ,i wanna listen to _playlist_name_ music,snips-assistant:PlayMusic
i want to listen to pop,O O O O O B-playlist_name ,i want to listen to _playlist_name_,snips-assistant:PlayMusic
i want to listen to some rock,O O O O O O B-playlist_name ,i want to listen to some _playlist_name_,snips-assistant:PlayMusic
play some reggae,O O B-playlist_name ,play some _playlist_name_,snips-assistant:PlayMusic
play some rock,O O B-playlist_name ,play some _playlist_name_,snips-assistant:PlayMusic
play some indie rock please,O O B-playlist_name I-playlist_name O ,play some _playlist_name_ please,snips-assistant:PlayMusic
play some rock music,O O B-playlist_name O ,play some _playlist_name_ music,snips-assistant:PlayMusic
play some pop,O O B-playlist_name ,play some _playlist_name_,snips-assistant:PlayMusic
play some funk,O O B-playlist_name ,play some _playlist_name_,snips-assistant:PlayMusic
play some classical music,O O B-playlist_name O ,play some _playlist_name_ music,snips-assistant:PlayMusic
play some rock,O O B-playlist_name ,play some _playlist_name_,snips-assistant:PlayMusic
start my classic rock list,O O B-playlist_name I-playlist_name O ,start my _playlist_name_ list,snips-assistant:PlayMusic
start the strokes,O B-artist_name I-artist_name ,start _artist_name_,snips-assistant:PlayMusic
start dinner music,O B-playlist_name I-playlist_name ,start _playlist_name_,snips-assistant:PlayMusic
start jazz,O B-playlist_name ,start _playlist_name_,snips-assistant:PlayMusic
start chill mode,O B-playlist_name I-playlist_name ,start _playlist_name_,snips-assistant:PlayMusic
start playing the strokes,O O B-artist_name I-artist_name ,start playing _artist_name_,snips-assistant:PlayMusic
this is cool but i want some music by the hives,O O O O O O O O O B-artist_name I-artist_name ,this is cool but i want some music by _artist_name_,snips-assistant:PlayMusic
i want queen,O O B-artist_name ,i want _artist_name_,snips-assistant:PlayMusic
i want reptilia by the strokes,O O B-song_name O B-artist_name I-artist_name ,i want _song_name_ by _artist_name_,snips-assistant:PlayMusic
stay is what I want to play now,B-song_name O O O O O O O ,_song_name_ is what I want to play now,snips-assistant:PlayMusic
I'm in the mood to listen to betrayed,O O O O O O O O B-song_name ,I'm in the mood to listen to _song_name_,snips-assistant:PlayMusic
start don't speak,O B-song_name I-song_name I-song_name ,start _song_name_,snips-assistant:PlayMusic
It's been a while since I haven't listen to lose yourself play it now,O O O O O O O O O O O B-song_name I-song_name O O O ,It's been a while since I haven't listen to _song_name_ play it now,snips-assistant:PlayMusic
start feels now,O B-song_name O ,start _song_name_ now,snips-assistant:PlayMusic
I'm tired of this song play caroline,O O O O O O O B-song_name ,I'm tired of this song play _song_name_,snips-assistant:PlayMusic
switch to myself,O O B-song_name ,switch to _song_name_,snips-assistant:PlayMusic
please play the song myself,O O O O B-song_name ,please play the song _song_name_,snips-assistant:PlayMusic
I want to start lose yourself,O O O O B-song_name I-song_name ,I want to start _song_name_,snips-assistant:PlayMusic
can you play without me,O O O B-song_name I-song_name ,can you play _song_name_,snips-assistant:PlayMusic
