utterance,labels,delexicalised,intent
find close by movies movie times,O B-spatial_relation I-spatial_relation B-movie_type B-object_type I-object_type ,find _spatial_relation_ _movie_type_ _object_type_,SearchScreeningEvent
I need movie schedules,O O B-object_type I-object_type ,I need _object_type_,SearchScreeningEvent
Show me when and where I can see Song of Summer,O O O O O O O O B-movie_name I-movie_name I-movie_name ,Show me when and where I can see _movie_name_,SearchScreeningEvent
I'd like to watch movies at the closest movie theatre,O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,I'd like to watch _movie_type_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
When is Man in Outer Space playing at Megaplex Theatres,O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,When is _movie_name_ playing at _location_name_,SearchScreeningEvent
find a movie schedule,O O B-object_type I-object_type ,find a _object_type_,SearchScreeningEvent
find A Feather in Her Hat at Magic Johnson Theatres,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,find _movie_name_ at _location_name_,SearchScreeningEvent
what is the movie schedules for animated movies nearby,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation ,what is the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
What animated movies are there nearby ,O B-movie_type I-movie_type O O B-spatial_relation ,What _movie_type_ are there _spatial_relation_ ,SearchScreeningEvent
"Show me the nearest movies at movie theatre for twenty one o'clock
",O O O B-spatial_relation B-movie_type O B-object_location_type I-object_location_type O B-timerange I-timerange I-timerange ,"Show me the _spatial_relation_ _movie_type_ at _object_location_type_ for _timerange_
",SearchScreeningEvent
i want to watch Ghosts of the Abyss at Kerasotes Theatres,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,i want to watch _movie_name_ at _location_name_,SearchScreeningEvent
Find the movie schedule ,O O B-object_type I-object_type ,Find the _object_type_ ,SearchScreeningEvent
CAn I get the the showtimes for The Jade Faced Assassin cinema ,O O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name B-object_location_type ,CAn I get the the showtimes for _movie_name_ _object_location_type_ ,SearchScreeningEvent
What time is The Christmas Toy playing at Loews Cineplex,O O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,What time is _movie_name_ playing at _location_name_,SearchScreeningEvent
I want to see the movie schedules for animated movies around here ,O O O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,I want to see the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
what kind of films are at the closest movie house,O O O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type ,what kind of _movie_type_ are at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
What are the movie times at Goodrich Quality Theaters ,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,What are the _object_type_ at _location_name_ ,SearchScreeningEvent
where is The Cycle playing,O O B-movie_name I-movie_name O ,where is _movie_name_ playing,SearchScreeningEvent
What movie times are there for 5 p m  ,O B-object_type I-object_type O O O B-timerange I-timerange I-timerange ,What _object_type_ are there for _timerange_ ,SearchScreeningEvent
Where is the nearest cinema playing Rainbow Eyes that starts in one minute ,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name O O B-timerange I-timerange I-timerange ,Where is the _spatial_relation_ _object_location_type_ playing _movie_name_ that starts _timerange_ ,SearchScreeningEvent
Is Thenaruvi playing at the Douglas Theatre Company in one hour ,O B-movie_name O O O B-location_name I-location_name I-location_name B-timerange I-timerange I-timerange ,Is _movie_name_ playing at the _location_name_ _timerange_ ,SearchScreeningEvent
Find movie schedule for animated movies in the area,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Show me the movie schedules for any animated movies playing close by ,O O O B-object_type I-object_type O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation ,Show me the _object_type_ for any _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
show movies at the nearest movie house,O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,show _movie_type_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
I'm wondering if I can watch Heyy Babyy at a cinema ,O O O O O O O B-movie_name I-movie_name O O B-object_location_type ,I'm wondering if I can watch _movie_name_ at a _object_location_type_ ,SearchScreeningEvent
List movies by movie times in the neighbourhood,O B-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,List _movie_type_ by _object_type_ _spatial_relation_,SearchScreeningEvent
movie schedule at Speakeasy Theaters,B-object_type I-object_type O B-location_name I-location_name ,_object_type_ at _location_name_,SearchScreeningEvent
What movies are playing nearby ,O B-movie_type O O B-spatial_relation ,What _movie_type_ are playing _spatial_relation_ ,SearchScreeningEvent
find the closest cinema with animated movies,O O B-spatial_relation B-object_location_type O B-movie_type I-movie_type ,find the _spatial_relation_ _object_location_type_ with _movie_type_,SearchScreeningEvent
What animated movies are playing at the nearest movie theatre ,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,What _movie_type_ are playing at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Provide me the movie schedules,O O O B-object_type I-object_type ,Provide me the _object_type_,SearchScreeningEvent
I'd like to watch movies at Amco Entertainment,O O O O O B-movie_type O B-location_name I-location_name ,I'd like to watch _movie_type_ at _location_name_,SearchScreeningEvent
find National Amusements with Honey  I Shrunk the Kids,O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,find _location_name_ with _movie_name_,SearchScreeningEvent
I need movie times in the area for any type of movies,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation O O O O B-movie_type ,I need _object_type_ _spatial_relation_ for any type of _movie_type_,SearchScreeningEvent
Where is the nearest movie theatre I can go watch films today ,O O O B-spatial_relation B-object_location_type I-object_location_type O O O O B-movie_type O ,Where is the _spatial_relation_ _object_location_type_ I can go watch _movie_type_ today ,SearchScreeningEvent
What animated movies are playing AMC Theaters,O B-movie_type I-movie_type O O B-location_name I-location_name ,What _movie_type_ are playing _location_name_,SearchScreeningEvent
What time is Three Cuckoo Clocks playing ,O O O B-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ playing ,SearchScreeningEvent
Show movie times at Kerasotes Theatres,O B-object_type I-object_type O B-location_name I-location_name ,Show _object_type_ at _location_name_,SearchScreeningEvent
"What time is Balkan Rhapsodies  78 Measures of War playing at Malco Theatres 
",O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,"What time is _movie_name_ playing at _location_name_ 
",SearchScreeningEvent
When is Robotix playing ,O O B-movie_name O ,When is _movie_name_ playing ,SearchScreeningEvent
show me the schedule of movie The Duchess of Langeais in cinema,O O O B-object_type O O B-movie_name I-movie_name I-movie_name I-movie_name O B-object_location_type ,show me the _object_type_ of movie _movie_name_ in _object_location_type_,SearchScreeningEvent
Find the movie schedules for Speakeasy Theaters ,O O B-object_type I-object_type O B-location_name I-location_name ,Find the _object_type_ for _location_name_ ,SearchScreeningEvent
Show me movie times at the Pacific Theatres for the movie The Hot Rock,O O O B-object_type O O B-location_name I-location_name O O O B-movie_name I-movie_name I-movie_name ,Show me movie _object_type_ at the _location_name_ for the movie _movie_name_,SearchScreeningEvent
whats the nearest movie house showing animated movies,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type I-movie_type ,whats the _spatial_relation_ _object_location_type_ showing _movie_type_,SearchScreeningEvent
find movies nearest to a movie house,O B-movie_type B-spatial_relation O O B-object_location_type I-object_location_type ,find _movie_type_ _spatial_relation_ to a _object_location_type_,SearchScreeningEvent
Is Warhead playing at AMC Theaters,O B-movie_name O O B-location_name I-location_name ,Is _movie_name_ playing at _location_name_,SearchScreeningEvent
Is Judgment Day  The John List Story playing at Megaplex Theatres ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
What time is Too Young to Marry showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ showing,SearchScreeningEvent
When is The Jailbird showing at United Paramount Theatres,O O B-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,When is _movie_name_ showing at _location_name_,SearchScreeningEvent
Are there any animated movies playing at the Mann Theatres ,O O O B-movie_type I-movie_type O O O B-location_name I-location_name ,Are there any _movie_type_ playing at the _location_name_ ,SearchScreeningEvent
What time is the nearest cinema playing The Hopes of Blind Alley,O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What time is the _spatial_relation_ _object_location_type_ playing _movie_name_,SearchScreeningEvent
Can I get the movie times for films in the neighborhood ,O O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Can I get the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
What movie theatre has A Matter of Wife    And Death,O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What _object_location_type_ has _movie_name_,SearchScreeningEvent
what time is The Graduate showing at Caribbean Cinemas,O O O B-movie_name I-movie_name O O B-location_name I-location_name ,what time is _movie_name_ showing at _location_name_,SearchScreeningEvent
"What is the movie schedule at Caribbean Cinemas
",O O O B-object_type I-object_type O B-location_name I-location_name ,"What is the _object_type_ at _location_name_
",SearchScreeningEvent
Find the schedule for films at night at Great Escape Theatres ,O O B-object_type O B-movie_type O B-timerange O B-location_name I-location_name I-location_name ,Find the _object_type_ for _movie_type_ at _timerange_ at _location_name_ ,SearchScreeningEvent
Showtimes for the Alamo Drafthouse Cinema for todays movies ,O O O B-location_name I-location_name I-location_name O O B-movie_type ,Showtimes for the _location_name_ for todays _movie_type_ ,SearchScreeningEvent
"what are the movie schedules for Great Escape Theatres
",O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,"what are the _object_type_ for _location_name_
",SearchScreeningEvent
find meal time movie times close by for movies,O B-timerange O B-object_type I-object_type B-spatial_relation I-spatial_relation O B-movie_type ,find _timerange_ time _object_type_ _spatial_relation_ for _movie_type_,SearchScreeningEvent
I'd like to watch The Freckled Fish at 00 47 43 at Magic Johnson Theatres,O O O O O B-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange O B-location_name I-location_name I-location_name ,I'd like to watch _movie_name_ at _timerange_ at _location_name_,SearchScreeningEvent
i need movie times for movies in the area,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,i need _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Give me the showtimes for animated movies at the nearest cinema ,O O O O O B-movie_type I-movie_type O O B-spatial_relation B-object_location_type ,Give me the showtimes for _movie_type_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Give me movie times,O O B-object_type I-object_type ,Give me _object_type_,SearchScreeningEvent
find Shanghaï Express,O B-movie_name I-movie_name ,find _movie_name_,SearchScreeningEvent
Find time for the movie schedule ,O O O O B-object_type I-object_type ,Find time for the _object_type_ ,SearchScreeningEvent
Where is the closest movie theatre playing Yo  robot,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name ,Where is the _spatial_relation_ _object_location_type_ playing _movie_name_,SearchScreeningEvent
When is Stripped to Kill II  Live Girls playing at the nearest movie house ,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,When is _movie_name_ playing at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
what movies are showing nearby,O B-movie_type O O B-spatial_relation ,what _movie_type_ are showing _spatial_relation_,SearchScreeningEvent
Which films are playing at Malco Theatres ,O B-movie_type O O O B-location_name I-location_name ,Which _movie_type_ are playing at _location_name_ ,SearchScreeningEvent
Find the movie schedules,O O B-object_type I-object_type ,Find the _object_type_,SearchScreeningEvent
find The Watcher at United Paramount Theatres,O B-movie_name I-movie_name O B-location_name I-location_name I-location_name ,find _movie_name_ at _location_name_,SearchScreeningEvent
When is Percy Jackson playing at the movie theatre ,O O B-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,When is _movie_name_ playing at the _object_location_type_ ,SearchScreeningEvent
what time is Utamaro and His Five Women showing at Alamo Drafthouse Cinema,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,what time is _movie_name_ showing at _location_name_,SearchScreeningEvent
Find the schedule for the closest films at a cinema at meal time ,O O B-object_type O O B-spatial_relation B-movie_type O O B-object_location_type O B-timerange O ,Find the _object_type_ for the _spatial_relation_ _movie_type_ at a _object_location_type_ at _timerange_ time ,SearchScreeningEvent
What movie times are at Bow Tie Cinemas ,O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,What _object_type_ are at _location_name_ ,SearchScreeningEvent
I'd like to see a movies  at the nearest movie house,O O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,I'd like to see a _movie_type_  at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
Which films are playing at the closest cinema ,O B-movie_type O O O O B-spatial_relation B-object_location_type ,Which _movie_type_ are playing at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What is the movie schedule in five minutes for movies playing in the neighborhood ,O O O B-object_type I-object_type B-timerange I-timerange I-timerange O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What is the _object_type_ _timerange_ for _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
I want the nearest movie house with The Debtors,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name ,I want the _spatial_relation_ _object_location_type_ with _movie_name_,SearchScreeningEvent
List the movie schedule for Regal Entertainment Group theater ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name O ,List the _object_type_ for _location_name_ theater ,SearchScreeningEvent
Find the schedule for animated movies in the neighborhood ,O O B-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
"Where is the closest cinema playing A Drink in the Passage
",O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,"Where is the _spatial_relation_ _object_location_type_ playing _movie_name_
",SearchScreeningEvent
Where is The Wilderness Trail playing,O O B-movie_name I-movie_name I-movie_name O ,Where is _movie_name_ playing,SearchScreeningEvent
find a movie theatre with Life and Death,O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name ,find a _object_location_type_ with _movie_name_,SearchScreeningEvent
Can you provide me with movie schedules for Century Theatres ,O O O O O B-object_type I-object_type O B-location_name I-location_name ,Can you provide me with _object_type_ for _location_name_ ,SearchScreeningEvent
What time does The Maze start at Cineplex Odeon Corporation,O O O B-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,What time does _movie_name_ start at _location_name_,SearchScreeningEvent
Please find the movie schedule for animated movies playing in the neighbourhood ,O O O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,Please find the _object_type_ for _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
when is Our Story showing next at North American Cinemas,O O B-movie_name I-movie_name O O O B-location_name I-location_name I-location_name ,when is _movie_name_ showing next at _location_name_,SearchScreeningEvent
What time is The Graduates of Malibu High playing at Cobb Theatres,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,What time is _movie_name_ playing at _location_name_,SearchScreeningEvent
Fine a movie schedule ,O O B-object_type I-object_type ,Fine a _object_type_ ,SearchScreeningEvent
Can i get todays showtimes for Le Flic de Beverly Hills 2 ,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Can i get todays showtimes for _movie_name_ ,SearchScreeningEvent
Can I get The Marine 2 showtimes ,O O O B-movie_name I-movie_name I-movie_name O ,Can I get _movie_name_ showtimes ,SearchScreeningEvent
Where is Mother and Child plkaying,O O B-movie_name I-movie_name I-movie_name O ,Where is _movie_name_ plkaying,SearchScreeningEvent
Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,Is _movie_name_ at _location_name_,SearchScreeningEvent
What time is Sundown  The Vampire in Retreat showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ showing,SearchScreeningEvent
"What animated movies are playing at KB Theatres
",O B-movie_type I-movie_type O O O B-location_name I-location_name ,"What _movie_type_ are playing at _location_name_
",SearchScreeningEvent
What movie schedule are in the area for animated movies,O B-object_type I-object_type O B-spatial_relation I-spatial_relation I-spatial_relation O B-movie_type I-movie_type ,What _object_type_ are _spatial_relation_ for _movie_type_,SearchScreeningEvent
show movie schedules for Fox Theatres,O B-object_type I-object_type O B-location_name I-location_name ,show _object_type_ for _location_name_,SearchScreeningEvent
what animated movies are showing in the area ,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,what _movie_type_ are showing _spatial_relation_ ,SearchScreeningEvent
i want to see some movies in a B&B Theatres,O O O O O B-movie_type O O B-location_name I-location_name I-location_name I-location_name ,i want to see some _movie_type_ in a _location_name_,SearchScreeningEvent
What are the movie times at the Malco Theatres ,O O O B-object_type I-object_type O O B-location_name I-location_name ,What are the _object_type_ at the _location_name_ ,SearchScreeningEvent
What films are showing in the neighbourhood ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are showing _spatial_relation_ ,SearchScreeningEvent
find movie schedules for Loews Cineplex,O B-object_type I-object_type O B-location_name I-location_name ,find _object_type_ for _location_name_,SearchScreeningEvent
Show me the nearest movie house showing The Luckiest Girl in the World,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Show me the _spatial_relation_ _object_location_type_ showing _movie_name_,SearchScreeningEvent
What time is The Cobbler playing  at the closest movie theatre ,O O O B-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,What time is _movie_name_ playing  at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
can i have the movie schedule for IMAX Corporation,O O O O B-object_type I-object_type O B-location_name I-location_name ,can i have the _object_type_ for _location_name_,SearchScreeningEvent
what are the movie times for United Paramount Theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,what are the _object_type_ for _location_name_,SearchScreeningEvent
Find the schedule for Better This World at a movie house ,O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type ,Find the _object_type_ for _movie_name_ at a _object_location_type_ ,SearchScreeningEvent
give me the movie schedule at Santikos Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,give me the _object_type_ at _location_name_,SearchScreeningEvent
Find movie times ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
Can I get the movie schedule for 8 a m  ,O O O O B-object_type I-object_type O B-timerange I-timerange I-timerange ,Can I get the _object_type_ for _timerange_ ,SearchScreeningEvent
What films are showing in the area ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are showing _spatial_relation_ ,SearchScreeningEvent
What time is The Daring Dobermans playing,O O O B-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ playing,SearchScreeningEvent
I'm looking for a movie schedule at the Cooper Foundation ,O O O O O B-object_type I-object_type O O B-location_name I-location_name ,I'm looking for a _object_type_ at the _location_name_ ,SearchScreeningEvent
What is the closest movie house  playing films,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type ,What is the _spatial_relation_ _object_location_type_  playing _movie_type_,SearchScreeningEvent
what is the nearest movie house showing animated movies,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type I-movie_type ,what is the _spatial_relation_ _object_location_type_ showing _movie_type_,SearchScreeningEvent
What is the movie schedule for films that are playing nearby in 15 minutes,O O O B-object_type I-object_type O B-movie_type O O O B-spatial_relation B-timerange I-timerange I-timerange ,What is the _object_type_ for _movie_type_ that are playing _spatial_relation_ _timerange_,SearchScreeningEvent
What movies are currently at Star Theatres ,O B-movie_type O O O B-location_name I-location_name ,What _movie_type_ are currently at _location_name_ ,SearchScreeningEvent
when can iw atch Great Balls of Fire  - Vampate di fuoco,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,when can iw atch _movie_name_,SearchScreeningEvent
Find the schedule for Metallica Through the Never ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name ,Find the _object_type_ for _movie_name_ ,SearchScreeningEvent
what animated movies are at the nearest cinema,O B-movie_type I-movie_type O O O B-spatial_relation B-object_location_type ,what _movie_type_ are at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
movie times at Warren Theatres,B-object_type I-object_type O B-location_name I-location_name ,_object_type_ at _location_name_,SearchScreeningEvent
I need a schedule for the cinema that is showing The Shiralee,O O O B-object_type O O B-object_location_type O O O B-movie_name I-movie_name ,I need a _object_type_ for the _object_location_type_ that is showing _movie_name_,SearchScreeningEvent
When can I see Journey to the End of the Night ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,When can I see _movie_name_ ,SearchScreeningEvent
show movie schedules,O B-object_type I-object_type ,show _object_type_,SearchScreeningEvent
What time is The Taking of Pelham 1 2 3 playing at the movie theatre,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,What time is _movie_name_ playing at the _object_location_type_,SearchScreeningEvent
What time is The Burning Season playing,O O O B-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ playing,SearchScreeningEvent
Is Love Coach playing at Speakeasy Theaters ,O B-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
Find the schedule for Kingsman  The Secret Service at a movie theatre ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type ,Find the _object_type_ for _movie_name_ at a _object_location_type_ ,SearchScreeningEvent
What time is Always Brando showing,O O O B-movie_name I-movie_name O ,What time is _movie_name_ showing,SearchScreeningEvent
Show the movie schedule,O O B-object_type I-object_type ,Show the _object_type_,SearchScreeningEvent
What's on the movie schedules at Amco Entertainment ,O O O O B-object_type I-object_type O B-location_name I-location_name ,What's on the _object_type_ at _location_name_ ,SearchScreeningEvent
I'm wondering when I can see Beating Heart at the nearest cinema ,O O O O O O O B-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,I'm wondering when I can see _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Check films screened at the closest cinema,O B-movie_type O O O B-spatial_relation B-object_location_type ,Check _movie_type_ screened at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
I want to know the animated movies playing at Malco Theatres,O O O O O B-movie_type I-movie_type O O B-location_name I-location_name ,I want to know the _movie_type_ playing at _location_name_,SearchScreeningEvent
what time is The Dungeonmaster playing at AMC Theaters,O O O B-movie_name I-movie_name O O B-location_name I-location_name ,what time is _movie_name_ playing at _location_name_,SearchScreeningEvent
Is Lord Jim at the movie house,O B-movie_name I-movie_name O O B-object_location_type I-object_location_type ,Is _movie_name_ at the _object_location_type_,SearchScreeningEvent
I want a list of showings of Days of Fire at Harkins Theatres,O O O O O O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,I want a list of showings of _movie_name_ at _location_name_,SearchScreeningEvent
I'm looking for movie times  search movies close by that start at 11 12 ,O O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation O O O B-timerange I-timerange ,I'm looking for _object_type_  search _movie_type_ _spatial_relation_ that start at _timerange_ ,SearchScreeningEvent
What time is the Wanda Group playing The Honor of an Outlaw,O O O O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What time is the _location_name_ playing _movie_name_,SearchScreeningEvent
show movie times for animated movies nearby,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation ,show _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
fimd films around here,O B-movie_type B-spatial_relation I-spatial_relation ,fimd _movie_type_ _spatial_relation_,SearchScreeningEvent
What local movie house is playing Beat the Drum,O O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name ,What local _object_location_type_ is playing _movie_name_,SearchScreeningEvent
What film is playing at Landmark Theatres,O B-movie_type O O O B-location_name I-location_name ,What _movie_type_ is playing at _location_name_,SearchScreeningEvent
Find the movie schedule for animated movies in the neighborhood ,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
What movie times are Harkins Theatres,O B-object_type I-object_type O B-location_name I-location_name ,What _object_type_ are _location_name_,SearchScreeningEvent
FInd the movie schedule for nearby movies ,O O B-object_type I-object_type O B-spatial_relation B-movie_type ,FInd the _object_type_ for _spatial_relation_ _movie_type_ ,SearchScreeningEvent
Find the schedule for Tube at the closest movie theatre ,O O B-object_type O B-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,Find the _object_type_ for _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Show me the movie times for animated movies that are in theaters close by,O O O B-object_type I-object_type O B-movie_type I-movie_type O O O B-location_name B-spatial_relation I-spatial_relation ,Show me the _object_type_ for _movie_type_ that are in _location_name_ _spatial_relation_,SearchScreeningEvent
find a brunch time cinema nearest with The President Is Coming,O O B-timerange O B-object_location_type B-spatial_relation O B-movie_name I-movie_name I-movie_name I-movie_name ,find a _timerange_ time _object_location_type_ _spatial_relation_ with _movie_name_,SearchScreeningEvent
When is Purple Heart scheduled at the nearest movie house ,O O B-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,When is _movie_name_ scheduled at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What animated movies are playing now in the neighborhood ,O B-movie_type I-movie_type O O B-timerange B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are playing _timerange_ _spatial_relation_ ,SearchScreeningEvent
When will the Santikos Theatres be showing animated movies,O O O B-location_name I-location_name O O B-movie_type I-movie_type ,When will the _location_name_ be showing _movie_type_,SearchScreeningEvent
What is the movie schedule right now for movies around here,O O O B-object_type I-object_type O B-timerange O B-movie_type B-spatial_relation I-spatial_relation ,What is the _object_type_ right _timerange_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Where will The Blonde from Peking be playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O O ,Where will _movie_name_ be playing,SearchScreeningEvent
When can I see Salaam-e-Ishq  A Tribute To Love at B&B Theatres ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name I-location_name ,When can I see _movie_name_ at _location_name_ ,SearchScreeningEvent
find a movie house with Ulterior Motive that is closest,O O B-object_location_type I-object_location_type O B-movie_name I-movie_name O O B-spatial_relation ,find a _object_location_type_ with _movie_name_ that is _spatial_relation_,SearchScreeningEvent
Which movie theatre is playing The Good Guys and the Bad Guys ,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Which _object_location_type_ is playing _movie_name_ ,SearchScreeningEvent
What times will The Young Swordsman be showing at a local cinema ,O B-object_type O B-movie_name I-movie_name I-movie_name O O O O O B-object_location_type ,What _object_type_ will _movie_name_ be showing at a local _object_location_type_ ,SearchScreeningEvent
Find the movie schedule ,O O B-object_type I-object_type ,Find the _object_type_ ,SearchScreeningEvent
