utterance,labels,delexicalised,intent
Rate the current series a 4,O O B-object_select B-object_part_of_series_type O B-rating_value ,Rate the _object_select_ _object_part_of_series_type_ a _rating_value_,RateBook
Give one of 6 points to Who Will Cry When You Die,O B-rating_value O B-best_rating B-rating_unit O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name ,Give _rating_value_ of _best_rating_ _rating_unit_ to _object_name_,RateBook
Give zero out of 6 stars to this album,O B-rating_value O O B-best_rating B-rating_unit O B-object_select B-object_type ,Give _rating_value_ out of _best_rating_ _rating_unit_ to _object_select_ _object_type_,RateBook
Give this novel 2 stars,O B-object_select B-object_type B-rating_value B-rating_unit ,Give _object_select_ _object_type_ _rating_value_ _rating_unit_,RateBook
Rate The 8-Week Cholesterol Cure three out of 6 ,O B-object_name I-object_name I-object_name I-object_name B-rating_value O O B-best_rating ,Rate _object_name_ _rating_value_ out of _best_rating_ ,RateBook
rate this novel 3 out of 6 points,O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit ,rate _object_select_ _object_type_ _rating_value_ out of _best_rating_ _rating_unit_,RateBook
rate The Lives of John Lennon five points,O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,rate _object_name_ _rating_value_ _rating_unit_,RateBook
Give The American Scene 2 of 6 stars,O B-object_name I-object_name I-object_name B-rating_value O B-best_rating B-rating_unit ,Give _object_name_ _rating_value_ of _best_rating_ _rating_unit_,RateBook
Rate this textbook a one ,O B-object_select B-object_type O B-rating_value ,Rate _object_select_ _object_type_ a _rating_value_ ,RateBook
Give Summer of the Swans 1 points ,O B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,Give _object_name_ _rating_value_ _rating_unit_ ,RateBook
Give the current textbook a rating of five ,O O B-object_select B-object_type O O O B-rating_value ,Give the _object_select_ _object_type_ a rating of _rating_value_ ,RateBook
Give 4 points to The Person and the Common Good,O B-rating_value B-rating_unit O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name ,Give _rating_value_ _rating_unit_ to _object_name_,RateBook
Give a four rating to A World Apart ,O O B-rating_value O O B-object_name I-object_name I-object_name ,Give a _rating_value_ rating to _object_name_ ,RateBook
rate this chronicle 0 points,O B-object_select B-object_part_of_series_type B-rating_value B-rating_unit ,rate _object_select_ _object_part_of_series_type_ _rating_value_ _rating_unit_,RateBook
Give Wilco  Learning How to Die a rating of four points ,O B-object_name I-object_name I-object_name I-object_name I-object_name O O O B-rating_value B-rating_unit ,Give _object_name_ a rating of _rating_value_ _rating_unit_ ,RateBook
Rate this saga two out of 6 ,O B-object_select B-object_part_of_series_type B-rating_value O O B-best_rating ,Rate _object_select_ _object_part_of_series_type_ _rating_value_ out of _best_rating_ ,RateBook
rate The Gift  Imagination and the Erotic Life of Property five stars,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,rate _object_name_ _rating_value_ _rating_unit_,RateBook
rate Neverwhere four out of 6,O B-object_name B-rating_value O O B-best_rating ,rate _object_name_ _rating_value_ out of _best_rating_,RateBook
Rate In the Company of Cheerful Ladies a zero out of 6,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value O O B-best_rating ,Rate _object_name_ a _rating_value_ out of _best_rating_,RateBook
Give one start to the current book,O B-rating_value O O O B-object_select B-object_type ,Give _rating_value_ start to the _object_select_ _object_type_,RateBook
Give this chronicle a 2 rating ,O B-object_select B-object_part_of_series_type O B-rating_value O ,Give _object_select_ _object_part_of_series_type_ a _rating_value_ rating ,RateBook
rate this essay a 1,O B-object_select B-object_type O B-rating_value ,rate _object_select_ _object_type_ a _rating_value_,RateBook
Out of 6  give Rivers of Babylon a 1,O O B-best_rating O B-object_name I-object_name I-object_name O B-rating_value ,Out of _best_rating_  give _object_name_ a _rating_value_,RateBook
Give 5 of 6 stars to Expressive Processing,O B-rating_value O B-best_rating B-rating_unit O B-object_name I-object_name ,Give _rating_value_ of _best_rating_ _rating_unit_ to _object_name_,RateBook
rate The Ghost House series a one,O B-object_name I-object_name I-object_name B-object_part_of_series_type O B-rating_value ,rate _object_name_ _object_part_of_series_type_ a _rating_value_,RateBook
rate Know Ye Not Agincourt  2 out of 6 stars,O B-object_name I-object_name I-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit ,rate _object_name_  _rating_value_ out of _best_rating_ _rating_unit_,RateBook
I would rate Theft  A Love Story four out of 6 stars ,O O O B-object_name I-object_name I-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit ,I would rate _object_name_ _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
Rate The Further Adventures of The Joker four stars,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,Rate _object_name_ _rating_value_ _rating_unit_,RateBook
Give 0 rating to In the Heart of the Country,O B-rating_value O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name ,Give _rating_value_ rating to _object_name_,RateBook
Give 1 out of 6 rating to the current textbook,O B-rating_value O O B-best_rating O O O B-object_select B-object_type ,Give _rating_value_ out of _best_rating_ rating to the _object_select_ _object_type_,RateBook
give the current chronicle five of 6 points,O O B-object_select B-object_part_of_series_type B-rating_value O B-best_rating B-rating_unit ,give the _object_select_ _object_part_of_series_type_ _rating_value_ of _best_rating_ _rating_unit_,RateBook
Rate Cotton Comes to Harlem a 2,O B-object_name I-object_name I-object_name I-object_name O B-rating_value ,Rate _object_name_ a _rating_value_,RateBook
Give this album one stars,O B-object_select B-object_type B-rating_value B-rating_unit ,Give _object_select_ _object_type_ _rating_value_ _rating_unit_,RateBook
rate The Adventures of Augie March one points,O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,rate _object_name_ _rating_value_ _rating_unit_,RateBook
Rate Soul Music a 0 ,O B-object_name I-object_name O B-rating_value ,Rate _object_name_ a _rating_value_ ,RateBook
Give Hindu Temples  What Happened to Them a 5 out of 6 stars ,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value O O B-best_rating B-rating_unit ,Give _object_name_ a _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
Give this novel a 1 ,O B-object_select B-object_type O B-rating_value ,Give _object_select_ _object_type_ a _rating_value_ ,RateBook
rate the current textbook 1 out of 6,O O B-object_select B-object_type B-rating_value O O B-best_rating ,rate the _object_select_ _object_type_ _rating_value_ out of _best_rating_,RateBook
Give this textbook 0 out of 6 stars,O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit ,Give _object_select_ _object_type_ _rating_value_ out of _best_rating_ _rating_unit_,RateBook
Give The Crystal Snare 5 stars,O B-object_name I-object_name I-object_name B-rating_value B-rating_unit ,Give _object_name_ _rating_value_ _rating_unit_,RateBook
Rate this saga two out of 6 ,O B-object_select B-object_part_of_series_type B-rating_value O O B-best_rating ,Rate _object_select_ _object_part_of_series_type_ _rating_value_ out of _best_rating_ ,RateBook
Give Wilco  Learning How to Die a rating of four points ,O B-object_name I-object_name I-object_name I-object_name I-object_name O O O B-rating_value B-rating_unit ,Give _object_name_ a rating of _rating_value_ _rating_unit_ ,RateBook
Rate this book 3 stars out of 6,O B-object_select B-object_type B-rating_value B-rating_unit O O B-best_rating ,Rate _object_select_ _object_type_ _rating_value_ _rating_unit_ out of _best_rating_,RateBook
rate the Three Junes one out of 6,O O B-object_name I-object_name B-rating_value O O B-best_rating ,rate the _object_name_ _rating_value_ out of _best_rating_,RateBook
Give four stars to The Broken Window,O B-rating_value B-rating_unit O B-object_name I-object_name I-object_name ,Give _rating_value_ _rating_unit_ to _object_name_,RateBook
Rate the current series 4 points,O O B-object_select B-object_part_of_series_type B-rating_value B-rating_unit ,Rate the _object_select_ _object_part_of_series_type_ _rating_value_ _rating_unit_,RateBook
What will the weather be faraway from here ,O O O O O B-spatial_relation O B-current_location ,What will the weather be _spatial_relation_ from _current_location_ ,GetWeather
Will there be fog in Tahquamenon Falls State Park ,O O O B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi ,Will there be _condition_description_ in _geographic_poi_ ,GetWeather
Tell me the weather forecast for Gibsland,O O O O O O B-city ,Tell me the weather forecast for _city_,GetWeather
Is there a storm now in NC ,O O O B-condition_description B-timerange O B-state ,Is there a _condition_description_ _timerange_ in _state_ ,GetWeather
What will the weather be in Monument of Lihula on december the 5th ,O O O O O O B-geographic_poi I-geographic_poi I-geographic_poi O B-timerange I-timerange I-timerange ,What will the weather be in _geographic_poi_ on _timerange_ ,GetWeather
Weather next year in Dominica,O B-timerange I-timerange O B-country ,Weather _timerange_ in _country_,GetWeather
When will it be hot here,O O O O B-condition_temperature B-current_location ,When will it be _condition_temperature_ _current_location_,GetWeather
What will the weather be in 1 day in Kuwait ,O O O O O B-timerange I-timerange I-timerange O B-country ,What will the weather be _timerange_ in _country_ ,GetWeather
What kind of weather will be in Ukraine one minute from now ,O O O O O O O B-country B-timerange I-timerange I-timerange I-timerange ,What kind of weather will be in _country_ _timerange_ ,GetWeather
humidity in Olvey New Hampshire,B-condition_description O B-city B-state I-state ,_condition_description_ in _city_ _state_,GetWeather
What's the weather going to be in UT ,O O O O O O O O B-state ,What's the weather going to be in _state_ ,GetWeather
humidity not far from Colorado City on November the 7th  2024,B-condition_description B-spatial_relation I-spatial_relation O B-city I-city O B-timerange I-timerange I-timerange I-timerange ,_condition_description_ _spatial_relation_ from _city_ on _timerange_,GetWeather
What is the forecast for Wyoming at Stanardsville during the storm,O O O O O B-state O B-city O O B-condition_description ,What is the forecast for _state_ at _city_ during the _condition_description_,GetWeather
What will the weather be in North Carolina ,O O O O O O B-state I-state ,What will the weather be in _state_ ,GetWeather
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,O O O O O B-timerange I-timerange I-timerange I-timerange B-spatial_relation O O O B-state ,what is the forecast starting _timerange_ _spatial_relation_ the state of _state_,GetWeather
Will it be rainy at Sunrise in Ramey Saudi Arabia ,O O O B-condition_description O B-timerange O B-city B-country I-country ,Will it be _condition_description_ at _timerange_ in _city_ _country_ ,GetWeather
Check the forecast for Nebraska ,O O O O B-state ,Check the forecast for _state_ ,GetWeather
Will it be warmer in North Korea at nineteen o'clock,O O O B-condition_temperature O B-country I-country O B-timerange I-timerange ,Will it be _condition_temperature_ in _country_ at _timerange_,GetWeather
Let me know the weather forecast around ten Pm faraway from here in Park Narodowy Brimstone Hill Fortress ,O O O O O O O B-timerange I-timerange B-spatial_relation O B-current_location O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi ,Let me know the weather forecast around _timerange_ _spatial_relation_ from _current_location_ in _geographic_poi_ ,GetWeather
Will it be stormy in the Ouachita National Forest ,O O O B-condition_description O O B-geographic_poi I-geographic_poi I-geographic_poi ,Will it be _condition_description_ in the _geographic_poi_ ,GetWeather
Tell me if it will be snowy 8 hours from now in Mount Airy  VI,O O O O O O B-condition_description B-timerange I-timerange I-timerange I-timerange O B-city I-city B-state ,Tell me if it will be _condition_description_ _timerange_ in _city_  _state_,GetWeather
What will the weather be nineteen hours from now neighboring Saint Kitts and Nevis ,O O O O O B-timerange I-timerange I-timerange I-timerange B-spatial_relation B-country I-country I-country I-country ,What will the weather be _timerange_ _spatial_relation_ _country_ ,GetWeather
Will there be hail on 11/12/2036 in Singapore,O O O B-condition_description O B-timerange O B-country ,Will there be _condition_description_ on _timerange_ in _country_,GetWeather
Will it be colder here in 48 and a half weeks,O O O B-condition_temperature B-current_location B-timerange I-timerange I-timerange I-timerange I-timerange I-timerange ,Will it be _condition_temperature_ _current_location_ _timerange_,GetWeather
What's the weather going to be in Knobel ,O O O O O O O O B-city ,What's the weather going to be in _city_ ,GetWeather
What will the weather be in Dane on sep  the fifth  2030 ,O O O O O O B-city O B-timerange I-timerange I-timerange I-timerange ,What will the weather be in _city_ on _timerange_ ,GetWeather
What will the weather be in Ohio ,O O O O O O B-state ,What will the weather be in _state_ ,GetWeather
I need to know the weather for Jan  the 3rd in Mexico when I go to Port Vue,O O O O O O O B-timerange I-timerange I-timerange O B-country O O O O B-city I-city ,I need to know the weather for _timerange_ in _country_ when I go to _city_,GetWeather
what is the forecast for Åtone Prefectural Natural Park in 1 hour and within the same area,O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi B-timerange I-timerange I-timerange O B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation ,what is the forecast for _geographic_poi_ _timerange_ and _spatial_relation_,GetWeather
What kind of weather is forecast around one pmnear Vatican ,O O O O O O O B-timerange I-timerange B-spatial_relation B-country ,What kind of weather is forecast around _timerange__spatial_relation_ _country_ ,GetWeather
Will it be chilly in Weldona ,O O O B-condition_temperature O B-city ,Will it be _condition_temperature_ in _city_ ,GetWeather
Will it be colder in Virgin Islands National Park ,O O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi ,Will it be _condition_temperature_ in _geographic_poi_ ,GetWeather
Will it be hot at 13 19 in De Funiak Springs Serbia and Montenegro ,O O O B-condition_temperature O B-timerange I-timerange O B-city I-city I-city B-country I-country I-country ,Will it be _condition_temperature_ at _timerange_ in _city_ _country_ ,GetWeather
What is the weather going to be like in Virginia on st  patrick's day ,O O O O O O O O O B-state O B-timerange I-timerange I-timerange I-timerange ,What is the weather going to be like in _state_ on _timerange_ ,GetWeather
Weather in Kaneville Maryland,O O B-city B-state ,Weather in _city_ _state_,GetWeather
When is sunrise for AR,O O B-timerange O B-state ,When is _timerange_ for _state_,GetWeather
What will the weather be not far from here on October the nineteenth  2026 ,O O O O O B-spatial_relation I-spatial_relation O B-current_location O B-timerange I-timerange I-timerange I-timerange ,What will the weather be _spatial_relation_ from _current_location_ on _timerange_ ,GetWeather
what is the forecast for Waurika in Samoa,O O O O O B-city O B-country ,what is the forecast for _city_ in _country_,GetWeather
Tell me the weather forecast here,O O O O O B-current_location ,Tell me the weather forecast _current_location_,GetWeather
What is the weather forecast nearby Nicodemus,O O O O O B-spatial_relation B-city ,What is the weather forecast _spatial_relation_ _city_,GetWeather
What will the weather be in nov  in Brookneal ,O O O O O O B-timerange O B-city ,What will the weather be in _timerange_ in _city_ ,GetWeather
Will it be colder four months from now in Suwanee AK,O O O B-condition_temperature B-timerange I-timerange I-timerange I-timerange O B-city B-state ,Will it be _condition_temperature_ _timerange_ in _city_ _state_,GetWeather
What is the weather forecast for Burundi,O O O O O O B-country ,What is the weather forecast for _country_,GetWeather
What's the weather in Benton City ,O O O O O B-city I-city ,What's the weather in _city_ ,GetWeather
What will the weather be in KY on Oct  16  2036 ,O O O O O O B-state O B-timerange I-timerange I-timerange ,What will the weather be in _state_ on _timerange_ ,GetWeather
Will the sun be out in 1 minute in Searcy  Uganda,O O B-condition_description O O B-timerange I-timerange I-timerange O B-city B-country ,Will the _condition_description_ be out _timerange_ in _city_  _country_,GetWeather
what is the weather here,O O O O B-current_location ,what is the weather _current_location_,GetWeather
What will the weather be one second from now in Chad ,O O O O O B-timerange I-timerange I-timerange I-timerange O B-country ,What will the weather be _timerange_ in _country_ ,GetWeather
What kind of weather is forecast in MS now ,O O O O O O O B-state B-timerange ,What kind of weather is forecast in _state_ _timerange_ ,GetWeather
what is the forecast for LA for freezing ,O O O O O B-state O B-condition_temperature ,what is the forecast for _state_ for _condition_temperature_ ,GetWeather
how cold will it be here in 1 second ,O B-condition_temperature O O O B-current_location B-timerange I-timerange I-timerange ,how _condition_temperature_ will it be _current_location_ _timerange_ ,GetWeather
what is the forecast for hotter weather at Southford Falls State Park,O O O O O B-condition_temperature O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi ,what is the forecast for _condition_temperature_ weather at _geographic_poi_,GetWeather
what is the overcast forecast for the current position starting on jul  19  2030,O O O B-condition_description O O O B-current_location I-current_location O O B-timerange I-timerange I-timerange ,what is the _condition_description_ forecast for the _current_location_ starting on _timerange_,GetWeather
what is the forecast for Morocco  at Lake Ozark on December seventeenth  2022,O O O O O B-country O B-city I-city O B-timerange I-timerange I-timerange ,what is the forecast for _country_  at _city_ on _timerange_,GetWeather
What will the humidity be in the current spot at 15 19 29 ,O O O B-condition_description O O O B-current_location I-current_location O B-timerange I-timerange I-timerange ,What will the _condition_description_ be in the _current_location_ at _timerange_ ,GetWeather
what is the forecast in Nicodemus and nearby,O O O O O B-city O B-spatial_relation ,what is the forecast in _city_ and _spatial_relation_,GetWeather
What is the weather going to be like in Benton Colorado in 2 and a half months,O O O O O O O O O B-city B-state B-timerange I-timerange I-timerange I-timerange I-timerange I-timerange ,What is the weather going to be like in _city_ _state_ _timerange_,GetWeather
What's the weather forecast for Bothe-Napa Valley State Park close by february 20 ,O O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi B-spatial_relation I-spatial_relation B-timerange I-timerange ,What's the weather forecast for _geographic_poi_ _spatial_relation_ _timerange_ ,GetWeather
what is the forecast for beginning on nov  17 for Franklinville,O O O O O O O B-timerange I-timerange O B-city ,what is the forecast for beginning on _timerange_ for _city_,GetWeather
what's the forecast for sep  26 in Emerado Saint Pierre and Miquelon,O O O O O B-timerange I-timerange O B-city B-country I-country I-country I-country ,what's the forecast for _timerange_ in _city_ _country_,GetWeather
Will there be a blizzard next winter in Visalia  Idaho,O O O O B-condition_description B-timerange I-timerange O B-city B-state ,Will there be a _condition_description_ _timerange_ in _city_  _state_,GetWeather
Will it be warmer in the District Of Columbia on may 25  2033 ,O O O B-condition_temperature O O B-state I-state I-state O B-timerange I-timerange I-timerange ,Will it be _condition_temperature_ in the _state_ on _timerange_ ,GetWeather
What will the weather be here on dec  7th ,O O O O O B-current_location O B-timerange I-timerange ,What will the weather be _current_location_ on _timerange_ ,GetWeather
what is the forecast for colder temps beginning on Law Day here,O O O O O B-condition_temperature O O O B-timerange I-timerange B-current_location ,what is the forecast for _condition_temperature_ temps beginning on _timerange_ _current_location_,GetWeather
What's the weather like in Tyonek  New Jersey,O O O O O O B-city B-state I-state ,What's the weather like in _city_  _state_,GetWeather
what is the forecast for here for blizzard conditions at five pm,O O O O O B-current_location O B-condition_description O O B-timerange I-timerange ,what is the forecast for _current_location_ for _condition_description_ conditions at _timerange_,GetWeather
Will there be a storm in Gibsonia at 8 p m ,O O O O B-condition_description O B-city O B-timerange I-timerange I-timerange ,Will there be a _condition_description_ in _city_ at _timerange_ ,GetWeather
what is the cold condition of our current position for tomorrow,O O O B-condition_temperature O O O B-current_location I-current_location O B-timerange ,what is the _condition_temperature_ condition of our _current_location_ for _timerange_,GetWeather
What will the weather be in Hialeah Gardens on October the 24th ,O O O O O O B-city I-city O B-timerange I-timerange I-timerange ,What will the weather be in _city_ on _timerange_ ,GetWeather
Will it be freezing today in Delaware and Lehigh National Heritage Corridor ,O O O B-condition_temperature B-timerange O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi ,Will it be _condition_temperature_ _timerange_ in _geographic_poi_ ,GetWeather
what is the forecast in Admire in TX starting at seventeen ,O O O O O B-city O B-state O O B-timerange ,what is the forecast in _city_ in _state_ starting at _timerange_ ,GetWeather
what is the forecast in North Carolina for Edgemoor,O O O O O B-state I-state O B-city ,what is the forecast in _state_ for _city_,GetWeather
what is the forecast for Costa Rica,O O O O O B-country I-country ,what is the forecast for _country_,GetWeather
Need weather for Parc national Tolhuaca to see if it will be fog today,O O O B-geographic_poi I-geographic_poi I-geographic_poi O O O O O O B-condition_description O ,Need weather for _geographic_poi_ to see if it will be _condition_description_ today,GetWeather
Weather in Walden Russia on 12/26/2018,O O B-city B-country O B-timerange ,Weather in _city_ _country_ on _timerange_,GetWeather
What's the humidity here right now ,O O O B-condition_description B-current_location O B-timerange ,What's the _condition_description_ _current_location_ right _timerange_ ,GetWeather
How's the weather at Petit Manan National Wildlife Refuge and nearby right now,O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-spatial_relation O B-timerange ,How's the weather at _geographic_poi_ and _spatial_relation_ right _timerange_,GetWeather
what is the forecast for Lansford for temperate weather,O O O O O B-city O B-condition_temperature O ,what is the forecast for _city_ for _condition_temperature_ weather,GetWeather
overcast on State Holiday in Pawling Nature Reserve  and neighboring places,B-condition_description O B-timerange I-timerange O B-geographic_poi I-geographic_poi I-geographic_poi O B-spatial_relation O ,_condition_description_ on _timerange_ in _geographic_poi_  and _spatial_relation_ places,GetWeather
I need the weather in Wakarusa,O O O O O B-city ,I need the weather in _city_,GetWeather
Tell me the forecast for 6 am in Tatra-Nationalpark,O O O O O B-timerange I-timerange O B-geographic_poi ,Tell me the forecast for _timerange_ in _geographic_poi_,GetWeather
Tell me the weather forecast for UT on thursday,O O O O O O B-state O B-timerange ,Tell me the weather forecast for _state_ on _timerange_,GetWeather
what is the forecast for Turtle Islands National Park,O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi ,what is the forecast for _geographic_poi_,GetWeather
Will it be hotter in PR at 23 o'clock ,O O O B-condition_temperature O B-state O B-timerange I-timerange ,Will it be _condition_temperature_ in _state_ at _timerange_ ,GetWeather
Weather in two hours  in Uzbekistan,O B-timerange I-timerange I-timerange O B-country ,Weather _timerange_  in _country_,GetWeather
What is the forecast for this afternoon for blizzard conditions in Dieterich Chad,O O O O O O B-timerange O B-condition_description O O B-city B-country ,What is the forecast for this _timerange_ for _condition_description_ conditions in _city_ _country_,GetWeather
how's the weather here at two Am,O O O O B-current_location O B-timerange I-timerange ,how's the weather _current_location_ at _timerange_,GetWeather
will Custer National Forest be chillier at seven Pm,O B-geographic_poi I-geographic_poi I-geographic_poi O B-condition_temperature O B-timerange I-timerange ,will _geographic_poi_ be _condition_temperature_ at _timerange_,GetWeather
what is the forecast for starting at three a m in Two Buttes for warm weather,O O O O O O O B-timerange I-timerange I-timerange O B-city I-city O B-condition_temperature O ,what is the forecast for starting at _timerange_ in _city_ for _condition_temperature_ weather,GetWeather
What's the weather in Fox Chapel ,O O O O O B-city I-city ,What's the weather in _city_ ,GetWeather
What is the rain forecast for one hour from now in South Korea,O O O B-condition_description O O B-timerange I-timerange I-timerange I-timerange O B-country I-country ,What is the _condition_description_ forecast for _timerange_ in _country_,GetWeather
Tell me the weather forecast here,O O O O O B-current_location ,Tell me the weather forecast _current_location_,GetWeather
Will there be a cloud in VI in 14 minutes  ,O O O O B-condition_description O B-state B-timerange I-timerange I-timerange ,Will there be a _condition_description_ in _state_ _timerange_  ,GetWeather
How much colder will it be not far from Utah around 3 Am ,O O B-condition_temperature O O O B-spatial_relation I-spatial_relation O B-state O B-timerange I-timerange ,How much _condition_temperature_ will it be _spatial_relation_ from _state_ around _timerange_ ,GetWeather
Will it be chilly midday in Cresbard Afghanistan ,O O O B-condition_temperature B-timerange O B-city B-country ,Will it be _condition_temperature_ _timerange_ in _city_ _country_ ,GetWeather
What will the weather be in SarygamyÅ Sanctuary on august 21  2035 ,O O O O O O B-geographic_poi I-geographic_poi O B-timerange I-timerange I-timerange ,What will the weather be in _geographic_poi_ on _timerange_ ,GetWeather
Will it be rainy in Tenino ,O O O B-condition_description O B-city ,Will it be _condition_description_ in _city_ ,GetWeather
Will it be hot in the Netherlands on February 16th ,O O O B-condition_temperature O O B-country O B-timerange I-timerange ,Will it be _condition_temperature_ in the _country_ on _timerange_ ,GetWeather
Where is Belgium located,O O B-country O ,Where is _country_ located,GetWeather
What will the weather be in Milleville Beach ,O O O O O O B-city I-city ,What will the weather be in _city_ ,GetWeather
Is Babar  King of the Elephants playing ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,Is _movie_name_ playing ,SearchScreeningEvent
Is The Ghost playing,O B-movie_name I-movie_name O ,Is _movie_name_ playing,SearchScreeningEvent
Is Bartok the Magnificent playing at seven AM ,O B-movie_name I-movie_name I-movie_name O O B-timerange I-timerange ,Is _movie_name_ playing at _timerange_ ,SearchScreeningEvent
What's the movie schedule,O O O B-object_type I-object_type ,What's the _object_type_,SearchScreeningEvent
i want to see JLA Adventures  Trapped In Time,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,i want to see _movie_name_,SearchScreeningEvent
when is The Fox and the Child playing in this cinema,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type ,when is _movie_name_ playing in this _object_location_type_,SearchScreeningEvent
show me the schedule for Rat Rod Rockers ,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,show me the _object_type_ for _movie_name_ ,SearchScreeningEvent
Is Any Which Way You Can playing in 15 seconds,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange ,Is _movie_name_ playing _timerange_,SearchScreeningEvent
I want to see The Portrait of a Lady at the nearest cinema ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,I want to see _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Where can I see The Prime Ministers  The Pioneers,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Where can I see _movie_name_,SearchScreeningEvent
I need to find the movie theatre showing The Crooked Web closest to me,O O O O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name B-spatial_relation O O ,I need to find the _object_location_type_ showing _movie_name_ _spatial_relation_ to me,SearchScreeningEvent
I want to see While the Sun Shines at the closest movie house ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,I want to see _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
I want to see Those Kids from Town  when will it be showing ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O O O O ,I want to see _movie_name_  when will it be showing ,SearchScreeningEvent
Find the schedule for The Comedian at Santikos Theatres ,O O B-object_type O B-movie_name I-movie_name O B-location_name I-location_name ,Find the _object_type_ for _movie_name_ at _location_name_ ,SearchScreeningEvent
What are the movie schedules for my favorite theaters ,O O O B-object_type I-object_type O O O B-location_name ,What are the _object_type_ for my favorite _location_name_ ,SearchScreeningEvent
What are the movies showing in the neighbourhood ,O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What are the _movie_type_ showing _spatial_relation_ ,SearchScreeningEvent
Is Without Witness playing twenty two hours from now,O B-movie_name I-movie_name O B-timerange I-timerange I-timerange I-timerange I-timerange ,Is _movie_name_ playing _timerange_,SearchScreeningEvent
I need animated movies in the area for dinner time,O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation O B-timerange O ,I need _movie_type_ _spatial_relation_ for _timerange_ time,SearchScreeningEvent
i want to see I Dream of Jeanie in a movie theatre,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type ,i want to see _movie_name_ in a _object_location_type_,SearchScreeningEvent
Can I see Ellis Island Revisited in 1 minute,O O O B-movie_name I-movie_name I-movie_name B-timerange I-timerange I-timerange ,Can I see _movie_name_ _timerange_,SearchScreeningEvent
I want animated movies at MJR Theatres,O O B-movie_type I-movie_type O B-location_name I-location_name ,I want _movie_type_ at _location_name_,SearchScreeningEvent
show me the schedule for The Oblong Box,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,show me the _object_type_ for _movie_name_,SearchScreeningEvent
I want to know if there are any movies playing in the area ,O O O O O O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,I want to know if there are any _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
Is What a Wonderful Place showing at Cinemark Theatres,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing at _location_name_,SearchScreeningEvent
show the closest movie theatre that shows Boycott,O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_name ,show the _spatial_relation_ _object_location_type_ that shows _movie_name_,SearchScreeningEvent
